UTC Time,Biomass,Fossil Gas,Fossil Hard coal,Fossil Oil,Hydro Run-of-river and poundage,Hydro Water Reservoir,Nuclear,Solar,Waste,Wind Onshore
2019-01-10 07:00:00+00:00,353.0,8567.0,253.0,704.0,5169.0,5413.0,54968.0,168.0,276.0,3450.0
2019-01-10 08:00:00+00:00,354.0,8605.0,416.0,1206.0,5302.0,5470.0,54950.0,741.0,279.0,3066.0
2019-01-10 09:00:00+00:00,355.0,8660.0,504.0,1300.0,5332.0,5191.0,54965.0,1832.0,276.0,2617.0
2019-01-10 10:00:00+00:00,356.0,8699.0,509.0,1311.0,5099.0,4649.0,54987.0,2765.0,278.0,2232.0
2019-01-10 11:00:00+00:00,356.0,8656.0,602.0,1293.0,4803.0,4333.0,55065.0,3184.0,277.0,2089.0
2019-01-10 12:00:00+00:00,355.0,8649.0,663.0,826.0,4970.0,4384.0,55074.0,3010.0,277.0,2157.0
2019-01-10 13:00:00+00:00,353.0,8428.0,669.0,218.0,4898.0,4356.0,55030.0,2539.0,277.0,2333.0
2019-01-10 14:00:00+00:00,353.0,8512.0,696.0,217.0,4903.0,4031.0,55005.0,1731.0,276.0,2417.0
2019-01-10 15:00:00+00:00,353.0,8600.0,788.0,218.0,4928.0,4329.0,55004.0,696.0,277.0,2293.0
2019-01-10 16:00:00+00:00,353.0,8692.0,894.0,218.0,5457.0,5093.0,55030.0,155.0,279.0,2275.0
2019-01-10 17:00:00+00:00,353.0,8673.0,921.0,218.0,5821.0,5462.0,55060.0,0.0,281.0,2288.0
2019-01-10 18:00:00+00:00,352.0,8641.0,918.0,217.0,5584.0,5361.0,55113.0,0.0,280.0,2303.0
2019-01-10 19:00:00+00:00,352.0,8525.0,811.0,217.0,4827.0,3659.0,54835.0,0.0,280.0,2352.0
2019-01-10 20:00:00+00:00,352.0,8256.0,669.0,216.0,4303.0,2684.0,54629.0,0.0,280.0,2226.0
2019-01-10 21:00:00+00:00,352.0,8193.0,752.0,217.0,4165.0,2428.0,54755.0,0.0,281.0,2096.0
2019-01-10 22:00:00+00:00,352.0,8129.0,686.0,217.0,3931.0,1792.0,55132.0,0.0,280.0,2007.0
2019-01-10 23:00:00+00:00,353.0,7914.0,682.0,216.0,3492.0,1341.0,54828.0,0.0,282.0,1894.0
2019-01-11 00:00:00+00:00,353.0,7816.0,710.0,216.0,3212.0,588.0,54799.0,0.0,281.0,1765.0
2019-01-11 01:00:00+00:00,353.0,7656.0,854.0,216.0,3103.0,593.0,54567.0,0.0,282.0,1682.0
2019-01-11 02:00:00+00:00,353.0,7744.0,996.0,216.0,3053.0,685.0,54300.0,0.0,283.0,1674.0
2019-01-11 03:00:00+00:00,353.0,7684.0,1092.0,216.0,3026.0,682.0,54379.0,0.0,283.0,1696.0
2019-01-11 04:00:00+00:00,352.0,7705.0,1142.0,215.0,2999.0,677.0,54291.0,0.0,281.0,1657.0
2019-01-11 05:00:00+00:00,353.0,8119.0,1193.0,564.0,3144.0,1008.0,54584.0,0.0,280.0,1676.0
2019-01-11 06:00:00+00:00,353.0,8340.0,1199.0,1128.0,3756.0,2347.0,54826.0,0.0,279.0,1889.0
2019-01-11 07:00:00+00:00,352.0,8604.0,1222.0,1127.0,4672.0,3287.0,54888.0,171.0,278.0,1987.0
2019-01-11 08:00:00+00:00,352.0,8693.0,1182.0,282.0,4888.0,3157.0,54843.0,723.0,276.0,2001.0
2019-01-11 09:00:00+00:00,352.0,8622.0,1144.0,215.0,4802.0,2965.0,54822.0,1812.0,277.0,1972.0
2019-01-11 10:00:00+00:00,352.0,8594.0,1149.0,216.0,4589.0,2780.0,54818.0,2554.0,279.0,1910.0
2019-01-11 11:00:00+00:00,353.0,8489.0,1133.0,216.0,4372.0,2551.0,54819.0,2943.0,274.0,1932.0
2019-01-11 12:00:00+00:00,353.0,8358.0,1131.0,217.0,4219.0,2416.0,54799.0,2858.0,274.0,1992.0
2019-01-11 13:00:00+00:00,348.0,8274.0,1111.0,216.0,4167.0,1707.0,54781.0,2376.0,276.0,2090.0
2019-01-11 14:00:00+00:00,353.0,8311.0,443.0,216.0,4100.0,1781.0,54700.0,1518.0,278.0,2204.0
2019-01-11 15:00:00+00:00,351.0,8423.0,491.0,216.0,4208.0,1773.0,54705.0,577.0,278.0,2316.0
2019-01-11 16:00:00+00:00,352.0,8561.0,844.0,216.0,4487.0,2327.0,54776.0,144.0,280.0,2424.0
2019-01-11 17:00:00+00:00,353.0,8660.0,961.0,215.0,5052.0,4183.0,54765.0,0.0,277.0,2494.0
2019-01-11 18:00:00+00:00,352.0,8698.0,936.0,216.0,4965.0,3306.0,54749.0,0.0,281.0,2566.0
2019-01-11 19:00:00+00:00,352.0,8662.0,908.0,215.0,4401.0,2761.0,54721.0,0.0,281.0,2645.0
2019-01-11 20:00:00+00:00,352.0,8506.0,780.0,216.0,4001.0,2578.0,54764.0,0.0,272.0,2655.0
2019-01-11 21:00:00+00:00,353.0,7881.0,602.0,216.0,3812.0,2056.0,54770.0,0.0,270.0,2472.0
2019-01-11 22:00:00+00:00,352.0,7808.0,600.0,216.0,3633.0,2091.0,54686.0,0.0,271.0,2403.0
2019-01-11 23:00:00+00:00,353.0,7282.0,617.0,216.0,3188.0,1450.0,54251.0,0.0,273.0,2324.0
2019-01-12 00:00:00+00:00,353.0,6720.0,625.0,217.0,2832.0,978.0,53852.0,0.0,272.0,2264.0
2019-01-12 01:00:00+00:00,353.0,6510.0,631.0,217.0,2642.0,704.0,53682.0,0.0,272.0,2250.0
2019-01-12 02:00:00+00:00,353.0,6416.0,630.0,214.0,2574.0,415.0,53443.0,0.0,271.0,2179.0
2019-01-12 03:00:00+00:00,353.0,6249.0,632.0,213.0,2542.0,242.0,53474.0,0.0,271.0,2212.0
2019-01-12 04:00:00+00:00,352.0,6086.0,632.0,213.0,2512.0,179.0,53541.0,0.0,269.0,2391.0
2019-01-12 05:00:00+00:00,352.0,6036.0,617.0,216.0,2510.0,263.0,53809.0,0.0,269.0,2555.0
2019-01-12 06:00:00+00:00,352.0,6824.0,614.0,217.0,2756.0,610.0,53504.0,0.0,270.0,2841.0
2019-01-12 07:00:00+00:00,353.0,7335.0,566.0,217.0,3241.0,1286.0,53119.0,170.0,267.0,3117.0
2019-01-12 08:00:00+00:00,353.0,7516.0,581.0,216.0,3559.0,1664.0,53178.0,619.0,268.0,3393.0
2019-01-12 09:00:00+00:00,352.0,7520.0,596.0,216.0,3819.0,2160.0,53123.0,1343.0,268.0,3915.0
2019-01-12 10:00:00+00:00,352.0,7571.0,621.0,217.0,3657.0,1926.0,52623.0,1905.0,266.0,4533.0
2019-01-12 11:00:00+00:00,352.0,7510.0,622.0,216.0,3488.0,2334.0,52522.0,2209.0,267.0,5052.0
2019-01-12 12:00:00+00:00,353.0,7444.0,617.0,217.0,3153.0,1892.0,52410.0,2264.0,267.0,5573.0
2019-01-12 13:00:00+00:00,352.0,7499.0,629.0,217.0,2854.0,1412.0,51941.0,1848.0,266.0,6105.0
2019-01-12 14:00:00+00:00,353.0,7088.0,618.0,217.0,2813.0,1040.0,51491.0,1164.0,268.0,6642.0
2019-01-12 15:00:00+00:00,352.0,7052.0,627.0,217.0,2787.0,1156.0,51664.0,474.0,269.0,7009.0
2019-01-12 16:00:00+00:00,352.0,7097.0,620.0,217.0,3147.0,1608.0,51870.0,143.0,270.0,7304.0
2019-01-12 17:00:00+00:00,352.0,7191.0,618.0,216.0,3744.0,2279.0,52093.0,0.0,269.0,7456.0
2019-01-12 18:00:00+00:00,352.0,7137.0,622.0,216.0,3840.0,2282.0,52319.0,0.0,271.0,7400.0
2019-01-12 19:00:00+00:00,352.0,6657.0,614.0,216.0,3486.0,1774.0,52198.0,0.0,265.0,7309.0
2019-01-12 20:00:00+00:00,350.0,6030.0,617.0,216.0,3122.0,1612.0,52164.0,0.0,247.0,6981.0
2019-01-12 21:00:00+00:00,350.0,5929.0,609.0,216.0,2903.0,1309.0,52080.0,0.0,246.0,6944.0
2019-01-12 22:00:00+00:00,353.0,5881.0,604.0,216.0,2636.0,969.0,51806.0,0.0,245.0,7116.0
2019-01-12 23:00:00+00:00,353.0,4432.0,379.0,216.0,2543.0,986.0,51917.0,0.0,253.0,6894.0
2019-01-13 00:00:00+00:00,353.0,3268.0,47.0,217.0,2337.0,693.0,51709.0,0.0,271.0,6960.0
2019-01-13 01:00:00+00:00,353.0,2773.0,44.0,215.0,2262.0,349.0,51676.0,0.0,274.0,6654.0
2019-01-13 02:00:00+00:00,353.0,2689.0,45.0,214.0,2224.0,97.0,50107.0,0.0,272.0,6526.0
2019-01-13 03:00:00+00:00,353.0,2674.0,44.0,216.0,2214.0,47.0,49010.0,0.0,272.0,6649.0
2019-01-13 04:00:00+00:00,353.0,2673.0,44.0,216.0,2230.0,69.0,48291.0,0.0,271.0,7039.0
2019-01-13 05:00:00+00:00,352.0,2676.0,45.0,217.0,2251.0,112.0,47705.0,0.0,274.0,7378.0
2019-01-13 06:00:00+00:00,353.0,2665.0,44.0,216.0,2373.0,201.0,48099.0,0.0,270.0,7654.0
2019-01-13 07:00:00+00:00,353.0,2666.0,44.0,213.0,2602.0,388.0,49395.0,147.0,268.0,7898.0
2019-01-13 08:00:00+00:00,353.0,2971.0,45.0,213.0,2907.0,716.0,50932.0,364.0,270.0,8330.0
2019-01-13 09:00:00+00:00,353.0,3169.0,44.0,213.0,2983.0,1278.0,52022.0,794.0,270.0,8725.0
2019-01-13 10:00:00+00:00,353.0,3158.0,44.0,214.0,3127.0,1289.0,52177.0,1208.0,271.0,9319.0
2019-01-13 11:00:00+00:00,353.0,3124.0,45.0,213.0,3133.0,1402.0,52062.0,1431.0,270.0,9837.0
2019-01-13 12:00:00+00:00,352.0,3132.0,45.0,214.0,3027.0,1154.0,51972.0,1551.0,269.0,10155.0
2019-01-13 13:00:00+00:00,352.0,2936.0,45.0,213.0,2756.0,488.0,51351.0,1403.0,270.0,10384.0
2019-01-13 14:00:00+00:00,353.0,2914.0,45.0,214.0,2704.0,245.0,50076.0,859.0,271.0,10597.0
2019-01-13 15:00:00+00:00,353.0,2947.0,45.0,214.0,2763.0,121.0,49591.0,364.0,272.0,10648.0
2019-01-13 16:00:00+00:00,352.0,3098.0,45.0,214.0,3186.0,729.0,50020.0,139.0,267.0,10658.0
2019-01-13 17:00:00+00:00,352.0,3498.0,44.0,213.0,3831.0,2198.0,50586.0,0.0,254.0,10568.0
2019-01-13 18:00:00+00:00,353.0,3579.0,45.0,213.0,3804.0,1777.0,51084.0,0.0,251.0,10466.0
2019-01-13 19:00:00+00:00,352.0,3577.0,44.0,213.0,3415.0,1498.0,51108.0,0.0,254.0,10092.0
2019-01-13 20:00:00+00:00,353.0,3298.0,45.0,213.0,3147.0,1060.0,50995.0,0.0,269.0,9971.0
2019-01-13 21:00:00+00:00,353.0,3536.0,44.0,213.0,2911.0,946.0,50763.0,0.0,267.0,9650.0
2019-01-13 22:00:00+00:00,353.0,3504.0,45.0,213.0,2937.0,952.0,50901.0,0.0,269.0,9681.0
2019-01-13 23:00:00+00:00,353.0,2988.0,44.0,204.0,2800.0,515.0,50921.0,0.0,268.0,9567.0
2019-01-14 00:00:00+00:00,353.0,2905.0,45.0,204.0,2722.0,391.0,50091.0,0.0,264.0,8922.0
2019-01-14 01:00:00+00:00,353.0,2936.0,45.0,204.0,2807.0,212.0,49086.0,0.0,252.0,8335.0
2019-01-14 02:00:00+00:00,353.0,2922.0,45.0,204.0,2849.0,217.0,47747.0,0.0,254.0,7679.0
2019-01-14 03:00:00+00:00,353.0,2998.0,85.0,204.0,2885.0,264.0,47719.0,0.0,254.0,7188.0
2019-01-14 04:00:00+00:00,353.0,3866.0,416.0,204.0,2928.0,587.0,49138.0,0.0,252.0,6792.0
2019-01-14 05:00:00+00:00,353.0,5255.0,607.0,207.0,3142.0,1066.0,50897.0,0.0,252.0,6458.0
2019-01-14 06:00:00+00:00,353.0,7276.0,629.0,207.0,3641.0,2188.0,51633.0,0.0,251.0,6099.0
2019-01-14 07:00:00+00:00,353.0,8019.0,634.0,216.0,4082.0,2774.0,51838.0,163.0,249.0,5823.0
2019-01-14 08:00:00+00:00,353.0,8324.0,632.0,216.0,4607.0,3106.0,51934.0,585.0,248.0,5282.0
2019-01-14 09:00:00+00:00,353.0,8408.0,631.0,217.0,4746.0,2907.0,51928.0,1328.0,238.0,4699.0
2019-01-14 10:00:00+00:00,354.0,8462.0,629.0,216.0,4667.0,2646.0,51912.0,1887.0,239.0,4390.0
2019-01-14 11:00:00+00:00,353.0,8257.0,624.0,217.0,4526.0,2398.0,52269.0,2128.0,239.0,4573.0
2019-01-14 12:00:00+00:00,353.0,8296.0,630.0,218.0,4373.0,2394.0,52433.0,2201.0,241.0,4433.0
2019-01-14 13:00:00+00:00,353.0,8362.0,633.0,218.0,4173.0,2223.0,52413.0,1816.0,239.0,4189.0
2019-01-14 14:00:00+00:00,353.0,8371.0,628.0,218.0,4209.0,2462.0,51577.0,1164.0,239.0,3788.0
2019-01-14 15:00:00+00:00,352.0,8304.0,629.0,218.0,4352.0,2550.0,51506.0,487.0,241.0,3502.0
2019-01-14 16:00:00+00:00,353.0,8305.0,627.0,218.0,4847.0,2936.0,51520.0,141.0,241.0,3118.0
2019-01-14 17:00:00+00:00,352.0,8414.0,627.0,218.0,5494.0,3646.0,51496.0,0.0,241.0,2845.0
2019-01-14 18:00:00+00:00,352.0,8457.0,629.0,218.0,5511.0,4673.0,50718.0,0.0,241.0,2665.0
2019-01-14 19:00:00+00:00,352.0,8410.0,603.0,218.0,5217.0,3915.0,50516.0,0.0,240.0,2466.0
2019-01-14 20:00:00+00:00,352.0,8144.0,561.0,218.0,4852.0,2908.0,50088.0,0.0,237.0,2041.0
2019-01-14 21:00:00+00:00,353.0,8160.0,549.0,217.0,4555.0,2337.0,50100.0,0.0,233.0,1804.0
2019-01-14 22:00:00+00:00,353.0,8335.0,468.0,217.0,4391.0,2217.0,50366.0,0.0,235.0,1688.0
2019-01-14 23:00:00+00:00,354.0,7863.0,462.0,210.0,4258.0,1683.0,50221.0,0.0,242.0,1655.0
2019-01-15 00:00:00+00:00,354.0,7589.0,490.0,210.0,3932.0,789.0,50291.0,0.0,242.0,1637.0
2019-01-15 01:00:00+00:00,355.0,7479.0,366.0,210.0,3805.0,464.0,50494.0,0.0,244.0,1659.0
2019-01-15 02:00:00+00:00,355.0,6403.0,320.0,208.0,3748.0,220.0,50642.0,0.0,244.0,1743.0
2019-01-15 03:00:00+00:00,355.0,6358.0,344.0,209.0,3782.0,288.0,50606.0,0.0,243.0,1771.0
2019-01-15 04:00:00+00:00,355.0,6804.0,585.0,209.0,3851.0,484.0,50923.0,0.0,241.0,1936.0
2019-01-15 05:00:00+00:00,355.0,7788.0,630.0,210.0,4024.0,1170.0,51237.0,0.0,240.0,1952.0
2019-01-15 06:00:00+00:00,355.0,8377.0,586.0,209.0,4467.0,2426.0,51542.0,0.0,239.0,1973.0
2019-01-15 07:00:00+00:00,356.0,8555.0,601.0,209.0,4822.0,3331.0,51666.0,177.0,255.0,1939.0
2019-01-15 08:00:00+00:00,356.0,8552.0,620.0,209.0,4953.0,3243.0,51683.0,830.0,258.0,1868.0
2019-01-15 09:00:00+00:00,355.0,8264.0,612.0,216.0,4939.0,2644.0,51717.0,2056.0,254.0,1669.0
2019-01-15 10:00:00+00:00,356.0,8171.0,608.0,219.0,4765.0,2247.0,51893.0,3057.0,254.0,1574.0
2019-01-15 11:00:00+00:00,355.0,8242.0,583.0,219.0,4571.0,2096.0,52161.0,3537.0,259.0,1549.0
2019-01-15 12:00:00+00:00,355.0,8187.0,565.0,219.0,4509.0,2029.0,52408.0,3625.0,260.0,1517.0
2019-01-15 13:00:00+00:00,355.0,8197.0,537.0,219.0,4388.0,1612.0,52622.0,3174.0,263.0,1498.0
2019-01-15 14:00:00+00:00,355.0,8207.0,472.0,219.0,4264.0,1550.0,52588.0,2248.0,262.0,1485.0
2019-01-15 15:00:00+00:00,355.0,8169.0,571.0,218.0,4357.0,1475.0,52728.0,955.0,260.0,1488.0
2019-01-15 16:00:00+00:00,355.0,8440.0,592.0,210.0,4687.0,2639.0,52808.0,193.0,261.0,1503.0
2019-01-15 17:00:00+00:00,355.0,8525.0,604.0,210.0,5342.0,3682.0,52917.0,0.0,262.0,1692.0
2019-01-15 18:00:00+00:00,354.0,8593.0,625.0,210.0,5514.0,3805.0,52950.0,0.0,264.0,1935.0
2019-01-15 19:00:00+00:00,355.0,8562.0,616.0,211.0,5239.0,3385.0,52917.0,0.0,265.0,2050.0
2019-01-15 20:00:00+00:00,355.0,8405.0,607.0,210.0,4733.0,2083.0,52787.0,0.0,268.0,2212.0
2019-01-15 21:00:00+00:00,354.0,8326.0,609.0,210.0,4516.0,1431.0,52415.0,0.0,268.0,2392.0
2019-01-15 22:00:00+00:00,354.0,8373.0,608.0,210.0,4440.0,1310.0,52482.0,0.0,269.0,2416.0
2019-01-15 23:00:00+00:00,353.0,8396.0,608.0,216.0,4232.0,1602.0,52752.0,0.0,271.0,2358.0
2019-01-16 00:00:00+00:00,354.0,8465.0,618.0,216.0,3979.0,1281.0,52893.0,0.0,272.0,2239.0
2019-01-16 01:00:00+00:00,355.0,8255.0,543.0,216.0,3861.0,1208.0,52847.0,0.0,272.0,2105.0
2019-01-16 02:00:00+00:00,356.0,7469.0,474.0,216.0,3849.0,899.0,52749.0,0.0,272.0,2202.0
2019-01-16 03:00:00+00:00,356.0,7253.0,541.0,216.0,3847.0,903.0,52705.0,0.0,271.0,2355.0
2019-01-16 04:00:00+00:00,357.0,8026.0,607.0,216.0,3926.0,1244.0,52827.0,0.0,270.0,2507.0
2019-01-16 05:00:00+00:00,355.0,8298.0,589.0,216.0,4118.0,2024.0,53038.0,0.0,241.0,2581.0
2019-01-16 06:00:00+00:00,355.0,8422.0,573.0,216.0,4511.0,2879.0,53209.0,0.0,238.0,2858.0
2019-01-16 07:00:00+00:00,355.0,8270.0,529.0,216.0,4943.0,3033.0,53276.0,181.0,240.0,3146.0
2019-01-16 08:00:00+00:00,356.0,8295.0,538.0,215.0,5130.0,3508.0,53320.0,831.0,263.0,3242.0
2019-01-16 09:00:00+00:00,353.0,8223.0,518.0,216.0,5055.0,3202.0,53330.0,1821.0,262.0,3077.0
2019-01-16 10:00:00+00:00,356.0,8014.0,532.0,216.0,5028.0,3194.0,53335.0,2491.0,267.0,2857.0
2019-01-16 11:00:00+00:00,356.0,7996.0,554.0,216.0,5007.0,2925.0,53338.0,2725.0,267.0,2859.0
2019-01-16 12:00:00+00:00,355.0,7941.0,550.0,216.0,4759.0,2609.0,53333.0,2600.0,267.0,3285.0
2019-01-16 13:00:00+00:00,356.0,8022.0,546.0,216.0,4560.0,2335.0,53214.0,2189.0,269.0,3483.0
2019-01-16 14:00:00+00:00,355.0,8105.0,549.0,216.0,4480.0,2068.0,53186.0,1464.0,273.0,3839.0
2019-01-16 15:00:00+00:00,354.0,8206.0,557.0,216.0,4485.0,2110.0,53247.0,586.0,273.0,4254.0
2019-01-16 16:00:00+00:00,355.0,8456.0,564.0,216.0,4814.0,2967.0,53332.0,159.0,274.0,4973.0
2019-01-16 17:00:00+00:00,352.0,8493.0,534.0,216.0,5331.0,3216.0,53307.0,0.0,275.0,5786.0
2019-01-16 18:00:00+00:00,352.0,8497.0,566.0,216.0,5414.0,3335.0,53133.0,0.0,276.0,6506.0
2019-01-16 19:00:00+00:00,353.0,8111.0,692.0,216.0,5037.0,2284.0,53080.0,0.0,276.0,7134.0
2019-01-16 20:00:00+00:00,353.0,7847.0,687.0,216.0,4573.0,1314.0,52836.0,0.0,276.0,7357.0
2019-01-16 21:00:00+00:00,352.0,8062.0,852.0,216.0,4406.0,1164.0,52744.0,0.0,276.0,6822.0
2019-01-16 22:00:00+00:00,354.0,8291.0,954.0,216.0,4260.0,1099.0,52792.0,0.0,274.0,6373.0
2019-01-16 23:00:00+00:00,354.0,7110.0,904.0,216.0,4061.0,1030.0,52847.0,0.0,270.0,5986.0
2019-01-17 00:00:00+00:00,354.0,6496.0,770.0,216.0,3951.0,970.0,52823.0,0.0,273.0,5679.0
2019-01-17 01:00:00+00:00,354.0,5864.0,790.0,216.0,3791.0,777.0,52953.0,0.0,273.0,5220.0
2019-01-17 02:00:00+00:00,354.0,4822.0,712.0,216.0,3803.0,304.0,52019.0,0.0,273.0,5238.0
2019-01-17 03:00:00+00:00,354.0,4703.0,684.0,216.0,3814.0,222.0,51551.0,0.0,272.0,5456.0
2019-01-17 04:00:00+00:00,354.0,5217.0,729.0,216.0,3894.0,606.0,51850.0,0.0,271.0,5791.0
2019-01-17 05:00:00+00:00,354.0,6885.0,823.0,216.0,4011.0,1607.0,52487.0,0.0,268.0,6026.0
2019-01-17 06:00:00+00:00,354.0,7890.0,776.0,216.0,4476.0,2555.0,53130.0,0.0,268.0,6328.0
2019-01-17 07:00:00+00:00,354.0,8155.0,765.0,216.0,4919.0,2468.0,53219.0,149.0,268.0,6707.0
2019-01-17 08:00:00+00:00,355.0,8414.0,863.0,216.0,5178.0,2418.0,53134.0,454.0,268.0,6993.0
2019-01-17 09:00:00+00:00,354.0,8528.0,921.0,216.0,5051.0,2392.0,53172.0,1193.0,269.0,6979.0
2019-01-17 10:00:00+00:00,354.0,8450.0,888.0,216.0,4961.0,2250.0,53114.0,1901.0,270.0,6895.0
2019-01-17 11:00:00+00:00,354.0,8351.0,817.0,216.0,4591.0,1941.0,53106.0,2390.0,272.0,6962.0
2019-01-17 12:00:00+00:00,354.0,8247.0,796.0,216.0,4380.0,1545.0,53375.0,2357.0,272.0,6941.0
2019-01-17 13:00:00+00:00,354.0,8247.0,727.0,217.0,4129.0,1106.0,53480.0,2148.0,274.0,6546.0
2019-01-17 14:00:00+00:00,354.0,8019.0,747.0,217.0,4119.0,951.0,53288.0,1545.0,277.0,5924.0
2019-01-17 15:00:00+00:00,354.0,7924.0,759.0,216.0,4215.0,1131.0,53236.0,736.0,274.0,5195.0
2019-01-17 16:00:00+00:00,354.0,8367.0,918.0,217.0,4746.0,2377.0,53616.0,221.0,276.0,4323.0
2019-01-17 17:00:00+00:00,354.0,8441.0,904.0,216.0,5481.0,3557.0,53580.0,0.0,275.0,4136.0
2019-01-17 18:00:00+00:00,354.0,8565.0,1073.0,217.0,5614.0,3847.0,53627.0,0.0,275.0,3845.0
2019-01-17 19:00:00+00:00,354.0,8472.0,1159.0,216.0,5333.0,3224.0,53596.0,0.0,276.0,3536.0
2019-01-17 20:00:00+00:00,353.0,8415.0,1268.0,216.0,4890.0,2212.0,53646.0,0.0,279.0,3299.0
2019-01-17 21:00:00+00:00,353.0,8394.0,1271.0,216.0,4720.0,1868.0,53703.0,0.0,279.0,2980.0
2019-01-17 22:00:00+00:00,353.0,8354.0,1231.0,215.0,4384.0,1724.0,53658.0,0.0,277.0,2525.0
2019-01-17 23:00:00+00:00,353.0,8395.0,1264.0,216.0,4100.0,1654.0,53663.0,0.0,279.0,2135.0
2019-01-18 00:00:00+00:00,353.0,8450.0,1296.0,216.0,3866.0,1607.0,53738.0,0.0,279.0,1958.0
2019-01-18 01:00:00+00:00,352.0,8445.0,1291.0,216.0,3800.0,1314.0,53464.0,0.0,280.0,1783.0
2019-01-18 02:00:00+00:00,352.0,8227.0,1178.0,216.0,3716.0,838.0,53572.0,0.0,280.0,1602.0
2019-01-18 03:00:00+00:00,352.0,7810.0,1223.0,216.0,3668.0,391.0,53712.0,0.0,281.0,1471.0
2019-01-18 04:00:00+00:00,352.0,8281.0,1306.0,216.0,3709.0,1008.0,53630.0,0.0,278.0,1348.0
2019-01-18 05:00:00+00:00,354.0,8463.0,1290.0,216.0,4042.0,2193.0,53727.0,0.0,278.0,1388.0
2019-01-18 06:00:00+00:00,353.0,8599.0,1317.0,216.0,4581.0,3821.0,53852.0,0.0,276.0,1463.0
2019-01-18 07:00:00+00:00,354.0,8637.0,1254.0,216.0,5379.0,4273.0,53952.0,220.0,276.0,1500.0
2019-01-18 08:00:00+00:00,352.0,8658.0,1294.0,215.0,5506.0,3909.0,53944.0,765.0,274.0,1535.0
2019-01-18 09:00:00+00:00,353.0,8706.0,1267.0,216.0,5466.0,3389.0,53900.0,1624.0,273.0,1447.0
2019-01-18 10:00:00+00:00,352.0,8596.0,1211.0,216.0,5192.0,2959.0,53905.0,2209.0,277.0,1333.0
2019-01-18 11:00:00+00:00,350.0,8600.0,1268.0,216.0,4964.0,2629.0,53902.0,2385.0,277.0,1308.0
2019-01-18 12:00:00+00:00,350.0,8514.0,1286.0,216.0,4709.0,2540.0,53894.0,2467.0,279.0,1381.0
2019-01-18 13:00:00+00:00,354.0,8510.0,1304.0,217.0,4346.0,1921.0,53910.0,2181.0,273.0,1497.0
2019-01-18 14:00:00+00:00,351.0,8494.0,1313.0,216.0,4208.0,1620.0,53919.0,1470.0,275.0,1613.0
2019-01-18 15:00:00+00:00,353.0,8549.0,1302.0,217.0,4366.0,1456.0,53893.0,582.0,272.0,1669.0
2019-01-18 16:00:00+00:00,363.0,8618.0,1306.0,217.0,4909.0,3179.0,53887.0,153.0,272.0,1989.0
2019-01-18 17:00:00+00:00,364.0,8634.0,1254.0,217.0,5680.0,4122.0,53855.0,0.0,275.0,2466.0
2019-01-18 18:00:00+00:00,365.0,8724.0,1212.0,215.0,5737.0,3798.0,53663.0,0.0,273.0,2839.0
2019-01-18 19:00:00+00:00,369.0,8484.0,1242.0,217.0,5181.0,2921.0,53233.0,0.0,276.0,3029.0
2019-01-18 20:00:00+00:00,373.0,8474.0,1133.0,216.0,4735.0,2226.0,53144.0,0.0,275.0,3097.0
2019-01-18 21:00:00+00:00,372.0,8473.0,906.0,214.0,4663.0,2314.0,52914.0,0.0,275.0,3058.0
2019-01-18 22:00:00+00:00,376.0,8520.0,542.0,215.0,4633.0,2829.0,51566.0,0.0,275.0,2948.0
2019-01-18 23:00:00+00:00,353.0,8605.0,611.0,215.0,4279.0,2153.0,50873.0,0.0,276.0,2936.0
2019-01-19 00:00:00+00:00,353.0,8552.0,607.0,215.0,3832.0,1280.0,50342.0,0.0,277.0,2990.0
2019-01-19 01:00:00+00:00,352.0,8524.0,594.0,215.0,3567.0,1147.0,49520.0,0.0,278.0,2918.0
2019-01-19 02:00:00+00:00,352.0,8534.0,592.0,216.0,3486.0,1097.0,49091.0,0.0,278.0,2802.0
2019-01-19 03:00:00+00:00,352.0,8442.0,570.0,215.0,3474.0,975.0,49131.0,0.0,278.0,2747.0
2019-01-19 04:00:00+00:00,353.0,8565.0,597.0,215.0,3494.0,1322.0,49293.0,0.0,276.0,2723.0
2019-01-19 05:00:00+00:00,353.0,8334.0,590.0,215.0,3627.0,1491.0,49315.0,0.0,277.0,2745.0
2019-01-19 06:00:00+00:00,343.0,8428.0,551.0,215.0,3768.0,1612.0,49400.0,0.0,277.0,2832.0
2019-01-19 07:00:00+00:00,349.0,8537.0,569.0,216.0,4105.0,2264.0,49479.0,186.0,276.0,2945.0
2019-01-19 08:00:00+00:00,353.0,8561.0,544.0,216.0,4484.0,2343.0,49479.0,712.0,274.0,2922.0
2019-01-19 09:00:00+00:00,352.0,8498.0,546.0,216.0,4630.0,3182.0,49461.0,1694.0,271.0,2611.0
2019-01-19 10:00:00+00:00,352.0,8436.0,528.0,217.0,4596.0,2803.0,49442.0,2348.0,271.0,2264.0
2019-01-19 11:00:00+00:00,353.0,8345.0,505.0,217.0,4515.0,2315.0,49422.0,2691.0,271.0,2009.0
2019-01-19 12:00:00+00:00,352.0,8185.0,492.0,216.0,4139.0,2147.0,49383.0,2779.0,273.0,1922.0
2019-01-19 13:00:00+00:00,352.0,8299.0,577.0,216.0,3850.0,1814.0,49259.0,2390.0,274.0,1865.0
