,UTC time,Local time,net_generation,carbon_intensity,coal,nat_gas,nuclear,oil,hydro,solar,wind,other
14123,2021-08-11 11:00:00,2021-08-11 07:00:00,12260,267.33,3,7719,3329,58,357,5,101,688
14124,2021-08-11 12:00:00,2021-08-11 08:00:00,13338,275.02,33,8707,3327,93,363,33,115,668
14125,2021-08-11 13:00:00,2021-08-11 09:00:00,14023,279.6,84,9193,3314,198,389,87,105,652
14126,2021-08-11 14:00:00,2021-08-11 10:00:00,14763,285.68,201,9734,3310,197,402,158,94,666
14127,2021-08-11 15:00:00,2021-08-11 11:00:00,15685,286.35,218,10387,3313,231,527,226,107,676
14128,2021-08-11 16:00:00,2021-08-11 12:00:00,16351,289.21,258,11128,3315,75,547,258,100,669
14129,2021-08-11 17:00:00,2021-08-11 13:00:00,17351,297.22,378,12091,3318,23,522,258,88,672
14130,2021-08-11 18:00:00,2021-08-11 14:00:00,18230,294.59,419,12540,3310,42,876,275,81,687
14131,2021-08-11 19:00:00,2021-08-11 15:00:00,19044,294.13,396,13054,3315,186,1084,252,70,687
14132,2021-08-11 20:00:00,2021-08-11 16:00:00,19687,279.09,237,13069,3311,214,1876,217,82,682
14133,2021-08-11 21:00:00,2021-08-11 17:00:00,20127,277.4,206,13261,3307,315,2081,182,92,681
14134,2021-08-11 22:00:00,2021-08-11 18:00:00,20778,278.17,171,13651,3305,506,2268,114,79,685
14135,2021-08-11 23:00:00,2021-08-11 19:00:00,20552,281.59,148,13618,3274,595,2109,42,80,686
14136,2021-08-12 00:00:00,2021-08-11 20:00:00,19966,289.82,150,13745,3275,471,1513,12,112,688
14137,2021-08-12 01:00:00,2021-08-11 21:00:00,19384,297.27,149,13690,3276,455,1013,0,107,694
14138,2021-08-12 02:00:00,2021-08-11 22:00:00,18244,300.87,164,13014,3281,363,569,0,154,699
14139,2021-08-12 03:00:00,2021-08-11 23:00:00,16575,298.68,203,11562,3246,338,389,0,174,663
14140,2021-08-12 04:00:00,2021-08-12 00:00:00,15078,292.07,209,10170,3273,245,340,0,175,665
14141,2021-08-12 05:00:00,2021-08-12 01:00:00,14132,287.03,202,9318,3276,170,314,0,181,672
14142,2021-08-12 06:00:00,2021-08-12 02:00:00,13587,283.58,203,8787,3277,167,303,0,189,660
14143,2021-08-12 07:00:00,2021-08-12 03:00:00,13122,281.42,206,8360,3270,167,299,0,168,653
14144,2021-08-12 08:00:00,2021-08-12 04:00:00,12661,278.06,205,7898,3297,167,300,0,142,651
14145,2021-08-12 09:00:00,2021-08-12 05:00:00,12731,278.52,207,7940,3316,169,306,0,128,664
14146,2021-08-12 10:00:00,2021-08-12 06:00:00,13333,283.04,207,8548,3320,170,306,0,113,669
14147,2021-08-12 11:00:00,2021-08-12 07:00:00,14421,287.83,208,9562,3324,170,330,8,148,671
14148,2021-08-12 12:00:00,2021-08-12 08:00:00,15348,294.8,293,10401,3305,169,340,44,127,670
14149,2021-08-12 13:00:00,2021-08-12 09:00:00,15618,293.09,235,10653,3307,174,362,107,107,672
14150,2021-08-12 14:00:00,2021-08-12 10:00:00,15965,292.32,204,10977,3303,173,377,191,79,661
14151,2021-08-12 15:00:00,2021-08-12 11:00:00,16911,295.26,203,11844,3308,180,421,224,64,667
14152,2021-08-12 16:00:00,2021-08-12 12:00:00,17805,299.01,245,12648,3313,194,407,297,42,660
14153,2021-08-12 17:00:00,2021-08-12 13:00:00,18753,301.07,393,13186,3313,214,631,306,46,663
14154,2021-08-12 18:00:00,2021-08-12 14:00:00,19649,298.16,424,13683,3305,248,985,296,59,648
14155,2021-08-12 19:00:00,2021-08-12 15:00:00,20438,298.01,427,14015,3304,509,1164,291,77,650
14156,2021-08-12 20:00:00,2021-08-12 16:00:00,21038,293.15,434,14142,3299,556,1579,268,101,660
14157,2021-08-12 21:00:00,2021-08-12 17:00:00,21452,279.61,430,13765,3304,495,2415,201,185,656
14158,2021-08-12 22:00:00,2021-08-12 18:00:00,21896,282.21,382,14305,3301,542,2376,113,223,654
14159,2021-08-12 23:00:00,2021-08-12 19:00:00,21562,286.02,362,14301,3292,544,2168,26,209,661
14160,2021-08-13 00:00:00,2021-08-12 20:00:00,20640,289.6,382,13826,3262,476,1782,9,246,658
14161,2021-08-13 01:00:00,2021-08-12 21:00:00,19559,303.02,430,13836,3284,252,835,1,263,658
14162,2021-08-13 02:00:00,2021-08-12 22:00:00,18195,304.19,405,12879,3275,197,459,0,316,664
14163,2021-08-13 03:00:00,2021-08-12 23:00:00,16484,295.77,276,11375,3267,188,378,0,338,662
14164,2021-08-13 04:00:00,2021-08-13 00:00:00,14874,286.12,212,9815,3287,189,326,0,373,672
14165,2021-08-13 05:00:00,2021-08-13 01:00:00,14422,285.78,288,9383,3305,119,312,0,350,666
14166,2021-08-13 06:00:00,2021-08-13 02:00:00,14172,287.97,395,9105,3293,66,313,0,330,670
14167,2021-08-13 07:00:00,2021-08-13 03:00:00,13573,282.09,305,8621,3278,60,312,0,330,665
14168,2021-08-13 08:00:00,2021-08-13 04:00:00,13166,277.21,210,8313,3293,61,314,0,298,678
14169,2021-08-13 09:00:00,2021-08-13 05:00:00,13190,277.37,208,8330,3312,61,328,0,266,684
14170,2021-08-13 10:00:00,2021-08-13 06:00:00,13732,281.56,209,8875,3330,61,335,0,228,694
14171,2021-08-13 11:00:00,2021-08-13 07:00:00,14681,287.36,227,9771,3329,61,355,9,222,706
14172,2021-08-13 12:00:00,2021-08-13 08:00:00,15735,295.68,365,10726,3323,61,371,58,167,664
14173,2021-08-13 13:00:00,2021-08-13 09:00:00,16369,298.76,402,11395,3313,62,368,141,91,598
14174,2021-08-13 14:00:00,2021-08-13 10:00:00,16839,300.58,402,11869,3310,64,359,211,35,588
14175,2021-08-13 15:00:00,2021-08-13 11:00:00,17827,301.87,393,12731,3333,65,408,271,24,601
14176,2021-08-13 16:00:00,2021-08-13 12:00:00,18365,303.82,406,13314,3307,19,400,304,29,587
14177,2021-08-13 17:00:00,2021-08-13 13:00:00,19409,303.43,374,14178,3326,45,564,296,33,593
14178,2021-08-13 18:00:00,2021-08-13 14:00:00,20211,295.46,328,14545,3309,6,1093,294,48,588
14179,2021-08-13 19:00:00,2021-08-13 15:00:00,20494,293.88,326,14698,3303,8,1240,284,55,580
14180,2021-08-13 20:00:00,2021-08-13 16:00:00,20916,288.83,329,14727,3308,13,1631,251,71,586
14181,2021-08-13 21:00:00,2021-08-13 17:00:00,21122,286.69,327,14776,3300,12,1861,201,63,583
14182,2021-08-13 22:00:00,2021-08-13 18:00:00,21495,284.14,327,14910,3302,12,2169,129,59,587
14183,2021-08-13 23:00:00,2021-08-13 19:00:00,21304,286.71,325,14896,3297,11,2052,54,69,600
14184,2021-08-14 00:00:00,2021-08-13 20:00:00,20554,292.44,321,14669,3282,10,1577,11,101,583
14185,2021-08-14 01:00:00,2021-08-13 21:00:00,19677,302.5,320,14492,3273,10,844,1,141,597
14186,2021-08-14 02:00:00,2021-08-13 22:00:00,18374,302.11,316,13395,3277,11,540,0,226,609
14187,2021-08-14 03:00:00,2021-08-13 23:00:00,16658,293.68,249,11742,3282,11,513,0,246,616
14188,2021-08-14 04:00:00,2021-08-14 00:00:00,15206,285.37,126,10507,3293,8,347,0,311,613
14189,2021-08-14 05:00:00,2021-08-14 01:00:00,14061,276.07,14,9454,3302,7,332,0,308,644
14190,2021-08-14 06:00:00,2021-08-14 02:00:00,13201,264.43,0,8443,3279,0,585,0,256,638
14191,2021-08-14 07:00:00,2021-08-14 03:00:00,12839,269.72,0,8339,3307,0,329,0,208,657
14192,2021-08-14 08:00:00,2021-08-14 04:00:00,13024,270.6,2,8497,3310,0,389,0,167,659
14193,2021-08-14 09:00:00,2021-08-14 05:00:00,12971,270.4,0,8463,3304,0,345,0,205,654
14194,2021-08-14 10:00:00,2021-08-14 06:00:00,13036,272.95,0,8588,3309,0,300,0,177,662
14195,2021-08-14 11:00:00,2021-08-14 07:00:00,13359,273.42,0,8837,3324,0,360,8,164,666
14196,2021-08-14 12:00:00,2021-08-14 08:00:00,13974,274.35,0,9315,3334,0,457,45,149,673
14197,2021-08-14 13:00:00,2021-08-14 09:00:00,14732,279.26,0,10067,3341,0,413,108,126,677
14198,2021-08-14 14:00:00,2021-08-14 10:00:00,15832,281.34,0,10944,3332,5,621,134,96,701
14199,2021-08-14 15:00:00,2021-08-14 11:00:00,16623,284.66,0,11710,3311,8,646,131,129,689
14200,2021-08-14 16:00:00,2021-08-14 12:00:00,16913,282.18,0,11830,3315,8,661,176,241,682
14201,2021-08-14 17:00:00,2021-08-14 13:00:00,17065,283.2,0,11987,3307,8,548,204,325,686
14202,2021-08-14 18:00:00,2021-08-14 14:00:00,17252,279.34,0,11964,3302,8,724,239,338,677
14203,2021-08-14 19:00:00,2021-08-14 15:00:00,17376,274.02,0,11803,3317,10,962,228,378,679
14204,2021-08-14 20:00:00,2021-08-14 16:00:00,18057,270.51,0,12120,3317,10,1253,200,468,689
14205,2021-08-14 21:00:00,2021-08-14 17:00:00,18425,269.17,0,12306,3310,10,1374,169,556,699
14206,2021-08-14 22:00:00,2021-08-14 18:00:00,18911,267.6,0,12594,3308,10,1738,124,447,690
14207,2021-08-14 23:00:00,2021-08-14 19:00:00,18535,272.52,0,12548,3284,25,1528,52,406,693
14208,2021-08-15 00:00:00,2021-08-14 20:00:00,17584,279.36,0,12145,3286,46,917,10,485,696
14209,2021-08-15 01:00:00,2021-08-14 21:00:00,16740,275.64,0,11366,3295,10,708,1,656,704
14210,2021-08-15 02:00:00,2021-08-14 22:00:00,15329,273.03,0,10232,3283,10,479,0,638,688
14211,2021-08-15 03:00:00,2021-08-14 23:00:00,13702,264.11,0,8710,3267,9,334,0,700,683
14212,2021-08-15 04:00:00,2021-08-15 00:00:00,12339,253.07,0,7357,3293,8,318,0,672,691
14213,2021-08-15 05:00:00,2021-08-15 01:00:00,11489,246.05,0,6538,3290,6,310,0,640,705
14214,2021-08-15 06:00:00,2021-08-15 02:00:00,10779,238.62,0,5835,3297,2,327,0,601,717
14215,2021-08-15 07:00:00,2021-08-15 03:00:00,10461,238.21,0,5637,3300,0,291,0,526,706
14216,2021-08-15 08:00:00,2021-08-15 04:00:00,10213,235.94,0,5424,3300,0,289,0,499,700
14217,2021-08-15 09:00:00,2021-08-15 05:00:00,10122,236.61,0,5367,3310,0,295,0,439,712
14218,2021-08-15 10:00:00,2021-08-15 06:00:00,9869,235.4,0,5163,3308,0,283,0,397,718
14219,2021-08-15 11:00:00,2021-08-15 07:00:00,9721,232.64,0,4990,3306,0,331,9,363,722
14220,2021-08-15 12:00:00,2021-08-15 08:00:00,9803,232.6,0,5050,3313,0,358,62,304,716
14221,2021-08-15 13:00:00,2021-08-15 09:00:00,10218,237.06,0,5437,3323,0,380,159,205,714
14222,2021-08-15 14:00:00,2021-08-15 10:00:00,10580,240.99,0,5786,3313,0,329,244,197,711
14223,2021-08-15 15:00:00,2021-08-15 11:00:00,10702,232.57,0,5626,3320,0,381,293,373,708
14224,2021-08-15 16:00:00,2021-08-15 12:00:00,11409,235.1,0,6163,3316,0,431,303,497,699
14225,2021-08-15 17:00:00,2021-08-15 13:00:00,12124,244.56,0,6963,3320,2,383,283,499,675
14226,2021-08-15 18:00:00,2021-08-15 14:00:00,12459,249.8,0,7364,3309,3,396,305,410,672
14227,2021-08-15 19:00:00,2021-08-15 15:00:00,12701,256.05,0,7730,3304,3,348,296,341,680
14228,2021-08-15 20:00:00,2021-08-15 16:00:00,12912,256.4,0,7870,3321,3,438,270,318,691
14229,2021-08-15 21:00:00,2021-08-15 17:00:00,13524,260.61,0,8454,3325,3,513,224,317,687
14230,2021-08-15 22:00:00,2021-08-15 18:00:00,14401,260.53,0,9073,3304,4,889,129,318,684
14231,2021-08-15 23:00:00,2021-08-15 19:00:00,14306,258.96,0,8948,3291,8,1010,51,319,680
14232,2021-08-16 00:00:00,2021-08-15 20:00:00,13986,263.49,0,8893,3290,8,798,9,307,681
14233,2021-08-16 01:00:00,2021-08-15 21:00:00,13675,266.67,0,8792,3281,8,557,0,358,679
14234,2021-08-16 02:00:00,2021-08-15 22:00:00,12880,266.69,0,8216,3279,7,323,0,373,682
14235,2021-08-16 03:00:00,2021-08-15 23:00:00,11155,255.82,0,6645,3250,5,304,0,267,683
14236,2021-08-16 04:00:00,2021-08-16 00:00:00,9999,243.68,0,5530,3270,3,278,0,241,677
14237,2021-08-16 05:00:00,2021-08-16 01:00:00,9661,242.5,2,5287,3299,1,265,0,138,669
14238,2021-08-16 06:00:00,2021-08-16 02:00:00,9217,238.61,1,4953,3287,0,263,0,76,636
14239,2021-08-16 07:00:00,2021-08-16 03:00:00,9206,238.89,0,4982,3308,0,264,0,33,619
14240,2021-08-16 08:00:00,2021-08-16 04:00:00,9140,238.77,0,4930,3307,0,264,0,16,623
14241,2021-08-16 09:00:00,2021-08-16 05:00:00,9283,239.72,0,5043,3338,0,265,0,12,625
14242,2021-08-16 10:00:00,2021-08-16 06:00:00,9766,245.3,0,5477,3347,0,265,0,35,642
14243,2021-08-16 11:00:00,2021-08-16 07:00:00,10440,252.59,0,6106,3344,0,263,9,61,657
14244,2021-08-16 12:00:00,2021-08-16 08:00:00,10849,253.86,0,6435,3326,0,329,55,55,649
14245,2021-08-16 13:00:00,2021-08-16 09:00:00,11232,255.35,0,6760,3327,0,353,120,34,638
14246,2021-08-16 14:00:00,2021-08-16 10:00:00,11713,258.18,0,7174,3322,0,361,205,8,643
14247,2021-08-16 15:00:00,2021-08-16 11:00:00,12232,259.95,0,7568,3328,0,393,280,3,660
14248,2021-08-16 16:00:00,2021-08-16 12:00:00,12792,266.37,0,8167,3313,0,339,301,2,671
14249,2021-08-16 17:00:00,2021-08-16 13:00:00,13251,271.14,0,8687,3313,0,296,294,3,659
14250,2021-08-16 18:00:00,2021-08-16 14:00:00,14026,275.85,0,9439,3327,0,304,299,2,655
14251,2021-08-16 19:00:00,2021-08-16 15:00:00,14612,279.87,0,10041,3316,0,310,290,4,651
14252,2021-08-16 20:00:00,2021-08-16 16:00:00,15292,278.54,0,10477,3309,0,594,244,2,666
14253,2021-08-16 21:00:00,2021-08-16 17:00:00,15628,269.72,0,10382,3306,1,1073,210,6,649
14254,2021-08-16 22:00:00,2021-08-16 18:00:00,15878,270.69,0,10588,3306,5,1186,123,12,658
14255,2021-08-16 23:00:00,2021-08-16 19:00:00,15790,272.63,0,10606,3289,5,1152,47,32,658
14256,2021-08-17 00:00:00,2021-08-16 20:00:00,15255,277.84,0,10414,3299,8,777,12,80,664
14257,2021-08-17 01:00:00,2021-08-16 21:00:00,14641,279.11,0,10013,3281,8,508,1,172,658
14258,2021-08-17 02:00:00,2021-08-16 22:00:00,13838,273.91,0,9219,3274,8,434,0,249,654
14259,2021-08-17 03:00:00,2021-08-16 23:00:00,11978,260.08,0,7386,3268,5,382,0,276,662
14260,2021-08-17 04:00:00,2021-08-17 00:00:00,10443,247.72,0,5970,3273,2,261,0,281,656
14261,2021-08-17 05:00:00,2021-08-17 01:00:00,9972,242.72,0,5503,3281,0,252,0,267,668
14262,2021-08-17 06:00:00,2021-08-17 02:00:00,9450,235.33,0,4988,3266,0,253,0,285,658
14263,2021-08-17 07:00:00,2021-08-17 03:00:00,9364,232.9,0,4853,3294,0,256,0,291,670
14264,2021-08-17 08:00:00,2021-08-17 04:00:00,9278,233.11,0,4805,3302,4,254,0,247,667
14265,2021-08-17 09:00:00,2021-08-17 05:00:00,9405,236.19,0,4965,3319,9,256,0,194,662
14266,2021-08-17 10:00:00,2021-08-17 06:00:00,9863,243.47,0,5483,3321,0,249,0,162,648
14267,2021-08-17 11:00:00,2021-08-17 07:00:00,10582,252.62,0,6204,3326,0,249,13,133,657
14268,2021-08-17 12:00:00,2021-08-17 08:00:00,11623,259.79,0,7122,3339,10,328,62,101,662
14269,2021-08-17 13:00:00,2021-08-17 09:00:00,12308,262.95,0,7646,3325,85,422,125,57,649
14270,2021-08-17 14:00:00,2021-08-17 10:00:00,12775,265.86,0,7966,3305,195,447,192,27,643
14271,2021-08-17 15:00:00,2021-08-17 11:00:00,13502,270.5,0,8448,3312,382,461,232,21,646
14272,2021-08-17 16:00:00,2021-08-17 12:00:00,14070,274.22,0,8793,3310,589,458,255,29,636
14273,2021-08-17 17:00:00,2021-08-17 13:00:00,14958,280.75,0,9552,3314,730,412,270,39,642
14274,2021-08-17 18:00:00,2021-08-17 14:00:00,15640,285.45,0,10223,3306,755,420,233,50,653
14275,2021-08-17 19:00:00,2021-08-17 15:00:00,15882,288.05,0,10559,3317,722,361,208,63,652
14276,2021-08-17 20:00:00,2021-08-17 16:00:00,16223,279.91,0,10721,3306,505,779,184,86,642
14277,2021-08-17 21:00:00,2021-08-17 17:00:00,16377,276.8,0,10775,3297,392,1007,142,91,674
14278,2021-08-17 22:00:00,2021-08-17 18:00:00,16690,273.36,0,10880,3294,412,1267,87,108,643
14279,2021-08-17 23:00:00,2021-08-17 19:00:00,16367,275.75,0,10763,3289,404,1073,37,163,638
14280,2021-08-18 00:00:00,2021-08-17 20:00:00,16015,274.59,0,10534,3281,337,1004,8,220,632
14281,2021-08-18 01:00:00,2021-08-17 21:00:00,15591,276.54,0,10518,3288,139,727,0,287,632
14282,2021-08-18 02:00:00,2021-08-17 22:00:00,14580,275.28,0,9826,3275,35,542,0,270,633
14283,2021-08-18 03:00:00,2021-08-17 23:00:00,13061,268.6,0,8493,3271,5,440,0,220,633
14284,2021-08-18 04:00:00,2021-08-18 00:00:00,11458,258.87,0,7026,3262,2,319,0,213,636
14285,2021-08-18 05:00:00,2021-08-18 01:00:00,11015,256.61,0,6644,3300,0,247,0,184,641
14286,2021-08-18 06:00:00,2021-08-18 02:00:00,10671,254.1,0,6351,3285,0,246,0,160,629
14287,2021-08-18 07:00:00,2021-08-18 03:00:00,10586,252.98,0,6255,3305,0,249,0,145,633
14288,2021-08-18 08:00:00,2021-08-18 04:00:00,10622,253.39,0,6289,3318,0,252,0,129,634
14289,2021-08-18 09:00:00,2021-08-18 05:00:00,10942,257.46,0,6645,3314,0,250,0,109,623
14290,2021-08-18 10:00:00,2021-08-18 06:00:00,11016,258.87,0,6747,3300,0,251,0,100,618
14291,2021-08-18 11:00:00,2021-08-18 07:00:00,11826,265.91,0,7523,3331,0,260,4,80,628
14292,2021-08-18 12:00:00,2021-08-18 08:00:00,12541,270.65,0,8210,3322,0,281,41,67,620
14293,2021-08-18 13:00:00,2021-08-18 09:00:00,13322,272.39,0,8833,3328,0,385,100,49,627
14294,2021-08-18 14:00:00,2021-08-18 10:00:00,14181,275.53,0,9593,3331,0,444,157,33,622
14295,2021-08-18 15:00:00,2021-08-18 11:00:00,14966,275.92,0,10204,3321,0,585,214,26,615
14296,2021-08-18 16:00:00,2021-08-18 12:00:00,15868,279.16,0,11031,3314,0,666,220,32,606
14297,2021-08-18 17:00:00,2021-08-18 13:00:00,16244,281.74,0,11440,3306,0,661,198,40,597
14298,2021-08-18 18:00:00,2021-08-18 14:00:00,16582,283.12,0,11735,3307,3,697,176,52,611
14299,2021-08-18 19:00:00,2021-08-18 15:00:00,16871,279.34,0,11782,3304,3,912,173,85,613
14300,2021-08-18 20:00:00,2021-08-18 16:00:00,17156,280.08,0,12033,3311,3,965,145,87,611
14301,2021-08-18 21:00:00,2021-08-18 17:00:00,17777,274.73,0,12249,3310,3,1397,114,94,609
14302,2021-08-18 22:00:00,2021-08-18 18:00:00,17756,274.22,0,12152,3299,35,1468,68,111,624
14303,2021-08-18 23:00:00,2021-08-18 19:00:00,17404,278.92,0,12117,3294,26,1168,34,138,627
14304,2021-08-19 00:00:00,2021-08-18 20:00:00,17056,282.58,0,12040,3296,8,934,7,142,629
14305,2021-08-19 01:00:00,2021-08-18 21:00:00,16570,284.23,0,11730,3288,8,749,0,158,637
14306,2021-08-19 02:00:00,2021-08-18 22:00:00,15489,285.91,0,10995,3284,8,396,0,185,621
14307,2021-08-19 03:00:00,2021-08-18 23:00:00,13974,281.41,0,9638,3283,6,277,0,137,633
14308,2021-08-19 04:00:00,2021-08-19 00:00:00,12976,275.96,0,8699,3279,5,268,0,98,626
14309,2021-08-19 05:00:00,2021-08-19 01:00:00,12139,269.49,0,7863,3290,0,258,0,99,630
14310,2021-08-19 06:00:00,2021-08-19 02:00:00,11924,266.17,1,7600,3303,0,265,0,127,628
14311,2021-08-19 07:00:00,2021-08-19 03:00:00,11587,264.36,0,7326,3289,0,243,0,116,613
14312,2021-08-19 08:00:00,2021-08-19 04:00:00,11528,262.9,0,7244,3313,0,247,0,114,609
14313,2021-08-19 09:00:00,2021-08-19 05:00:00,11792,265.79,1,7524,3314,0,249,0,96,608
14314,2021-08-19 10:00:00,2021-08-19 06:00:00,12350,268.23,0,8009,3323,0,311,0,99,607
14315,2021-08-19 11:00:00,2021-08-19 07:00:00,13062,271.94,0,8636,3326,0,357,4,119,621
14316,2021-08-19 12:00:00,2021-08-19 08:00:00,13946,277.43,0,9491,3353,0,343,12,126,622
14317,2021-08-19 13:00:00,2021-08-19 09:00:00,14859,284.38,2,10456,3325,0,309,30,119,618
14318,2021-08-19 14:00:00,2021-08-19 10:00:00,15585,286.35,0,11072,3320,1,390,59,107,636
14319,2021-08-19 15:00:00,2021-08-19 11:00:00,15993,287.39,0,11386,3303,6,447,73,116,663
14320,2021-08-19 16:00:00,2021-08-19 12:00:00,16228,287.96,0,11587,3305,17,462,97,101,659
14321,2021-08-19 17:00:00,2021-08-19 13:00:00,16487,288.49,0,11840,3309,5,475,113,96,650
14322,2021-08-19 18:00:00,2021-08-19 14:00:00,17030,284.83,0,12121,3306,6,731,134,100,632
14323,2021-08-19 19:00:00,2021-08-19 15:00:00,17349,286.69,1,12438,3299,8,725,119,119,639
14324,2021-08-19 20:00:00,2021-08-19 16:00:00,17543,280.14,0,12283,3300,8,1091,97,127,638
14325,2021-08-19 21:00:00,2021-08-19 17:00:00,17897,267.48,0,11941,3308,5,1798,62,145,638
14326,2021-08-19 22:00:00,2021-08-19 18:00:00,18076,267.74,0,12092,3297,6,1841,48,161,632
14327,2021-08-19 23:00:00,2021-08-19 19:00:00,17708,272.51,0,12047,3272,7,1591,22,134,636
14328,2021-08-20 00:00:00,2021-08-19 20:00:00,17264,284.27,0,12264,3298,5,925,4,128,640
14329,2021-08-20 01:00:00,2021-08-19 21:00:00,17194,280.55,0,12028,3292,5,1091,0,132,646
14330,2021-08-20 02:00:00,2021-08-19 22:00:00,15932,285.61,1,11293,3275,5,581,0,135,642
14331,2021-08-20 03:00:00,2021-08-19 23:00:00,14531,279.46,0,9990,3258,5,520,0,127,630
14332,2021-08-20 04:00:00,2021-08-20 00:00:00,13411,275.56,0,8988,3289,5,360,0,129,640
14333,2021-08-20 05:00:00,2021-08-20 01:00:00,12646,271.28,0,8265,3294,0,305,0,134,648
14334,2021-08-20 06:00:00,2021-08-20 02:00:00,12342,270.15,0,8009,3295,0,278,0,115,645
14335,2021-08-20 07:00:00,2021-08-20 03:00:00,11956,267.99,0,7672,3283,0,277,0,89,636
14336,2021-08-20 08:00:00,2021-08-20 04:00:00,11769,265.39,0,7429,3298,0,296,0,95,652
14337,2021-08-20 09:00:00,2021-08-20 05:00:00,12075,266.16,1,7671,3301,0,331,0,119,652
14338,2021-08-20 10:00:00,2021-08-20 06:00:00,12491,269.43,0,8057,3316,0,346,0,103,668
14339,2021-08-20 11:00:00,2021-08-20 07:00:00,13248,273.64,0,8765,3326,0,344,6,142,664
14340,2021-08-20 12:00:00,2021-08-20 08:00:00,13763,276.02,1,9276,3310,0,337,41,161,636
14341,2021-08-20 13:00:00,2021-08-20 09:00:00,14505,280.24,1,10013,3317,0,338,82,129,625
14342,2021-08-20 14:00:00,2021-08-20 10:00:00,15249,284.26,0,10738,3312,0,371,120,79,629
14343,2021-08-20 15:00:00,2021-08-20 11:00:00,16034,284.82,3,11383,3299,0,538,145,52,613
14344,2021-08-20 16:00:00,2021-08-20 12:00:00,16208,285.42,0,11561,3299,0,545,163,34,606
14345,2021-08-20 17:00:00,2021-08-20 13:00:00,16539,288.56,0,11960,3303,3,451,196,24,602
14346,2021-08-20 18:00:00,2021-08-20 14:00:00,16841,288.6,0,12205,3298,3,536,190,12,597
14347,2021-08-20 19:00:00,2021-08-20 15:00:00,17192,283.83,0,12251,3302,3,832,188,15,601
14348,2021-08-20 20:00:00,2021-08-20 16:00:00,17525,279.16,0,12264,3295,4,1162,159,27,614
14349,2021-08-20 21:00:00,2021-08-20 17:00:00,18095,273.27,0,12391,3293,17,1612,140,27,614
14350,2021-08-20 22:00:00,2021-08-20 18:00:00,18073,278.44,0,12639,3297,12,1387,97,30,610
14351,2021-08-20 23:00:00,2021-08-20 19:00:00,17919,279.99,0,12598,3284,7,1328,43,45,614
14352,2021-08-21 00:00:00,2021-08-20 20:00:00,17115,283.44,0,12131,3287,8,998,5,61,625
14353,2021-08-21 01:00:00,2021-08-20 21:00:00,16873,291.6,0,12313,3302,8,550,0,72,628
14354,2021-08-21 02:00:00,2021-08-20 22:00:00,15908,288.36,0,11405,3276,5,496,0,90,635
14355,2021-08-21 03:00:00,2021-08-20 23:00:00,14631,279.86,0,10060,3288,4,535,0,99,645
14356,2021-08-21 04:00:00,2021-08-21 00:00:00,13189,270.52,0,8660,3259,2,529,0,108,631
14357,2021-08-21 05:00:00,2021-08-21 01:00:00,12111,261.37,0,7566,3276,0,506,0,127,637
14358,2021-08-21 06:00:00,2021-08-21 02:00:00,11886,262.14,0,7428,3297,0,406,0,116,639
14359,2021-08-21 07:00:00,2021-08-21 03:00:00,11303,257.37,0,6888,3281,0,378,0,129,627
14360,2021-08-21 08:00:00,2021-08-21 04:00:00,11233,255.96,0,6787,3305,0,383,0,125,633
14361,2021-08-21 09:00:00,2021-08-21 05:00:00,11157,255.53,0,6727,3302,0,387,0,112,630
14362,2021-08-21 10:00:00,2021-08-21 06:00:00,11312,257.66,0,6882,3307,0,393,0,89,640
14363,2021-08-21 11:00:00,2021-08-21 07:00:00,11676,259.48,0,7183,3312,0,439,5,90,647
14364,2021-08-21 12:00:00,2021-08-21 08:00:00,11639,256.22,0,7045,3318,0,511,41,71,653
14365,2021-08-21 13:00:00,2021-08-21 09:00:00,12116,259.19,0,7497,3303,1,523,116,40,637
14366,2021-08-21 14:00:00,2021-08-21 10:00:00,12898,264.2,0,8193,3326,16,521,177,22,643
14367,2021-08-21 15:00:00,2021-08-21 11:00:00,14088,271.39,0,9328,3318,0,569,212,14,647
14368,2021-08-21 16:00:00,2021-08-21 12:00:00,14958,276.57,0,10183,3312,3,554,242,24,640
14369,2021-08-21 17:00:00,2021-08-21 13:00:00,15781,279.11,0,10905,3312,3,648,249,23,641
14370,2021-08-21 18:00:00,2021-08-21 14:00:00,16262,281.3,0,11382,3305,3,674,236,32,629
14371,2021-08-21 19:00:00,2021-08-21 15:00:00,16716,281.3,0,11773,3307,5,767,216,49,598
14372,2021-08-21 20:00:00,2021-08-21 16:00:00,17330,274.26,0,11900,3305,8,1231,198,85,603
14373,2021-08-21 21:00:00,2021-08-21 17:00:00,17673,270.85,0,11996,3297,8,1509,154,109,600
14374,2021-08-21 22:00:00,2021-08-21 18:00:00,17813,271.52,0,12122,3302,10,1584,81,110,604
14375,2021-08-21 23:00:00,2021-08-21 19:00:00,17464,273.7,0,11949,3294,10,1420,36,138,617
