UTC time,coal,nat_gas,nuclear,hydro,solar,wind,biomass,avg_solar_production_forecast
1/19/2019 13:00,1568,2053,1386,1255,58,396,61,68
1/19/2019 14:00,1585,2060,1386,1256,13,437,61,15
1/19/2019 15:00,1625,2065,1386,1392,0,505,57,1
1/19/2019 16:00,1637,2060,1386,1508,0,615,56,0
1/19/2019 17:00,1588,2060,1386,1282,0,743,55,0
1/19/2019 18:00,1516,1994,1386,1168,0,909,54,0
1/19/2019 19:00,1434,1845,1387,1174,0,931,53,0
1/19/2019 20:00,1459,1742,1388,1207,0,895,53,0
1/19/2019 21:00,1447,1595,1387,1100,0,951,51,0
1/19/2019 22:00,1481,1546,1387,1033,0,954,54,0
1/19/2019 23:00,1454,1369,1388,821,0,1047,57,0
1/20/2019 0:00,1471,1320,1388,829,0,1068,57,0
1/20/2019 1:00,1473,1320,1387,839,0,1118,56,0
1/20/2019 2:00,1464,1318,1388,801,0,1217,56,0
1/20/2019 3:00,1438,1354,1388,780,0,1301,56,0
1/20/2019 4:00,1414,1474,1388,712,0,1299,59,1
1/20/2019 5:00,1442,1559,1388,775,0,1362,60,1
1/20/2019 6:00,1457,1653,1388,900,2,1384,60,11
1/20/2019 7:00,1435,1721,1389,860,24,1454,60,45
1/20/2019 8:00,1474,1697,1389,971,54,1444,60,89
1/20/2019 9:00,1487,1837,1389,1044,88,1240,60,123
1/20/2019 10:00,1600,1844,1388,1002,98,1166,59,137
1/20/2019 11:00,1585,1840,1388,929,82,1145,59,126
1/20/2019 12:00,1531,1835,1389,882,65,1096,59,90
1/20/2019 13:00,1529,1839,1389,970,35,1043,59,42
1/20/2019 14:00,1513,1831,1389,989,9,1052,59,8
1/20/2019 15:00,1480,1805,1389,1168,0,1159,60,1
1/20/2019 16:00,1499,1865,1389,1515,0,1080,60,0
1/20/2019 17:00,1506,1898,1388,1543,0,1001,59,0
1/20/2019 18:00,1478,1903,1388,1480,0,955,59,0
1/20/2019 19:00,1447,1831,1388,1294,0,899,58,0
1/20/2019 20:00,1452,1766,1387,1124,0,853,59,0
1/20/2019 21:00,1464,1628,1387,1023,0,883,56,0
1/20/2019 22:00,1427,1561,1387,790,0,1078,56,0
1/20/2019 23:00,1429,1350,1388,727,0,1310,57,0
1/21/2019 0:00,1335,1320,1388,726,0,1556,56,0
1/21/2019 1:00,1333,1315,1388,546,0,1875,58,0
1/21/2019 2:00,1338,1318,1388,517,0,2125,56,0
1/21/2019 3:00,1370,1321,1387,659,0,2000,56,0
1/21/2019 4:00,1411,1374,1388,849,0,1830,54,1
1/21/2019 5:00,1556,1502,1387,1475,0,1577,57,2
1/21/2019 6:00,1616,1762,1386,1670,18,1377,60,21
1/21/2019 7:00,1722,1851,1280,1747,66,1315,62,78
1/21/2019 8:00,1690,1849,1301,1645,118,1402,60,142
1/21/2019 9:00,1644,1843,1351,1513,159,1479,61,189
1/21/2019 10:00,1675,1853,1356,1478,183,1314,61,210
1/21/2019 11:00,1711,1915,1374,1574,177,1072,60,197
1/21/2019 12:00,1758,1917,1330,1684,134,907,61,152
1/21/2019 13:00,1781,1979,1337,1628,80,821,62,83
1/21/2019 14:00,1824,1976,1321,1577,19,725,61,22
1/21/2019 15:00,1797,1960,1324,1727,0,683,61,2
1/21/2019 16:00,1858,1970,1375,1869,0,606,62,4
1/21/2019 17:00,1819,1973,1377,1737,0,547,61,4
1/21/2019 18:00,1756,1929,1377,1718,0,525,61,4
1/21/2019 19:00,1660,1888,1376,1669,0,500,62,4
1/21/2019 20:00,1613,1887,1378,1528,0,355,60,4
1/21/2019 21:00,1566,1888,1386,1359,0,290,58,0
1/21/2019 22:00,1636,1898,1385,1400,0,172,58,0
1/21/2019 23:00,1746,1896,1387,1317,0,90,58,0
1/22/2019 0:00,1733,1892,1389,1129,0,40,59,0
1/22/2019 1:00,1720,1877,1389,1054,0,20,57,0
1/22/2019 2:00,1715,1876,1389,1015,0,31,57,0
1/22/2019 3:00,1753,1874,1390,1056,0,49,58,0
1/22/2019 4:00,1793,1871,1389,1164,0,74,60,1
1/22/2019 5:00,1842,1874,1390,1668,0,114,61,2
1/22/2019 6:00,1867,1807,1390,1873,5,160,61,15
1/22/2019 7:00,1917,1907,1329,1973,42,155,61,47
1/22/2019 8:00,1862,1907,1328,1902,84,179,62,82
1/22/2019 9:00,1846,1903,1349,1776,118,272,61,106
1/22/2019 10:00,1864,1906,1364,1604,131,389,60,116
1/22/2019 11:00,1861,1905,1350,1544,138,578,61,107
1/22/2019 12:00,1773,1855,1341,1383,107,895,60,82
1/22/2019 13:00,1657,1803,1352,1464,55,1059,59,42
1/22/2019 14:00,1648,1832,1387,1453,16,1178,59,10
1/22/2019 15:00,1654,1835,1388,1651,0,1311,60,2
1/22/2019 16:00,1605,1809,1387,1638,0,1546,61,1
1/22/2019 17:00,1600,1834,1387,1535,0,1720,63,1
1/22/2019 18:00,1618,1783,1385,1555,0,1867,59,1
1/22/2019 19:00,1599,1591,1382,1494,0,2182,60,1
1/22/2019 20:00,1617,1421,1384,1275,0,2237,59,1
1/22/2019 21:00,1661,1422,1390,1017,0,2194,57,0
1/22/2019 22:00,1674,1428,1391,1001,0,2180,57,0
1/22/2019 23:00,1670,1202,1392,943,0,2210,55,0
1/23/2019 0:00,1595,1176,1392,734,0,2433,57,0
1/23/2019 1:00,1587,1173,1392,720,0,2422,57,0
1/23/2019 2:00,1565,1176,1392,675,0,2494,56,0
1/23/2019 3:00,1572,1178,1392,773,0,2426,57,0
1/23/2019 4:00,1636,1229,1392,897,0,2267,58,1
1/23/2019 5:00,1712,1399,1391,1538,0,1992,59,8
1/23/2019 6:00,1882,1594,1390,1907,3,1665,59,23
1/23/2019 7:00,1921,1787,1354,1978,36,1308,59,73
1/23/2019 8:00,1881,1810,1370,1889,86,1114,58,140
1/23/2019 9:00,1920,1805,1352,1971,145,898,58,196
1/23/2019 10:00,1951,1834,1359,1875,169,750,57,230
1/23/2019 11:00,1915,1855,1381,1813,161,586,58,226
1/23/2019 12:00,1860,1858,1378,1543,159,574,59,179
1/23/2019 13:00,1880,1796,1367,1585,125,491,58,103
1/23/2019 14:00,1933,1812,1366,1768,31,269,57,34
1/23/2019 15:00,1940,1874,1378,2069,0,160,58,11
1/23/2019 16:00,1894,1882,1377,2175,0,118,58,11
1/23/2019 17:00,1886,1883,1377,2161,0,122,59,10
1/23/2019 18:00,1876,1885,1377,2271,0,170,59,10
1/23/2019 19:00,1866,1887,1381,1823,0,270,58,7
1/23/2019 20:00,1925,1859,1383,1480,0,409,59,7
1/23/2019 21:00,1896,1794,1383,1088,0,557,55,0
1/23/2019 22:00,1871,1801,1383,1123,0,565,55,0
1/23/2019 23:00,1887,1803,1390,1222,0,627,54,0
1/24/2019 0:00,1958,1791,1392,979,0,675,55,0
1/24/2019 1:00,1984,1787,1392,945,0,641,53,0
1/24/2019 2:00,1977,1776,1394,929,0,619,53,0
1/24/2019 3:00,1978,1761,1394,938,0,695,53,0
1/24/2019 4:00,1849,1696,1394,949,0,1017,54,1
1/24/2019 5:00,1706,1746,1395,1510,0,1108,57,8
1/24/2019 6:00,1792,1624,1395,1950,1,1084,54,14
1/24/2019 7:00,1945,1754,1394,1881,25,1083,59,38
1/24/2019 8:00,1997,1782,1394,1945,47,1052,58,63
1/24/2019 9:00,2016,1849,1393,1958,65,1051,58,79
1/24/2019 10:00,1985,1852,1393,1710,72,1159,58,85
1/24/2019 11:00,1934,1831,1393,1547,63,1415,59,78
1/24/2019 12:00,1796,1746,1393,1560,42,1724,58,60
1/24/2019 13:00,1681,1745,1393,1566,22,1805,59,34
1/24/2019 14:00,1655,1749,1394,1424,3,2009,57,13
1/24/2019 15:00,1658,1690,1394,1557,0,2093,58,8
1/24/2019 16:00,1673,1657,1394,1607,0,2146,57,9
1/24/2019 17:00,1684,1663,1394,1612,0,2071,57,10
1/24/2019 18:00,1690,1664,1394,1617,0,1990,58,7
1/24/2019 19:00,1655,1610,1392,1593,0,1911,58,7
1/24/2019 20:00,1644,1469,1389,1482,0,1898,56,7
1/24/2019 21:00,1685,1394,1393,1074,0,1725,53,0
1/24/2019 22:00,1677,1431,1393,942,0,1660,54,0
1/24/2019 23:00,1641,1746,1393,873,0,1807,54,0
1/25/2019 0:00,1639,1774,1393,833,0,1816,55,0
1/25/2019 1:00,1643,1768,1393,835,0,1761,57,0
1/25/2019 2:00,1693,1783,1393,924,0,1606,56,0
1/25/2019 3:00,1762,1782,1393,979,0,1385,57,0
1/25/2019 4:00,1926,1782,1393,968,0,1195,58,1
1/25/2019 5:00,1940,1801,1393,1453,0,1136,61,8
1/25/2019 6:00,1949,1699,1394,1815,2,1160,58,15
1/25/2019 7:00,2035,1816,1362,2374,14,1050,58,43
1/25/2019 8:00,1978,1863,1360,2089,31,1028,57,75
1/25/2019 9:00,1986,1867,1344,2044,46,1069,57,98
1/25/2019 10:00,1950,1888,1338,1774,55,1132,57,108
1/25/2019 11:00,1938,1878,1367,1724,58,1065,57,100
1/25/2019 12:00,1999,1863,1361,1839,43,906,58,76
1/25/2019 13:00,2002,1865,1357,1804,28,993,58,42
1/25/2019 14:00,1949,1871,1357,1623,8,1293,57,15
1/25/2019 15:00,1803,1715,1372,1777,0,1570,57,8
1/25/2019 16:00,1681,1783,1375,1797,0,1602,58,8
1/25/2019 17:00,1646,1775,1379,1727,0,1647,58,7
1/25/2019 18:00,1676,1749,1379,1441,0,1640,58,7
1/25/2019 19:00,1668,1725,1379,1380,0,1662,58,7
1/25/2019 20:00,1691,1620,1379,1169,0,1613,58,7
1/25/2019 21:00,1699,1623,1380,879,0,1645,55,0
1/25/2019 22:00,1677,1304,1380,947,0,1623,55,0
1/25/2019 23:00,1685,1342,1388,1062,0,1631,54,0
1/26/2019 0:00,1690,1413,1389,976,0,1626,56,0
1/26/2019 1:00,1622,1408,1390,840,0,1619,55,0
1/26/2019 2:00,1635,1408,1392,795,0,1573,52,0
1/26/2019 3:00,1660,1403,1392,831,0,1509,52,0
1/26/2019 4:00,1683,1404,1392,925,0,1353,56,1
1/26/2019 5:00,1716,1335,1390,920,0,1318,56,1
1/26/2019 6:00,1684,1305,1387,1076,2,1333,55,6
1/26/2019 7:00,1709,1397,1388,1433,16,1264,54,29
1/26/2019 8:00,1739,1395,1390,1688,40,1193,51,56
1/26/2019 9:00,1751,1394,1389,1632,63,1043,54,76
1/26/2019 10:00,1769,1390,1389,1738,71,853,54,86
1/26/2019 11:00,1773,1395,1390,1727,76,703,53,84
1/26/2019 12:00,1781,1391,1389,1597,54,563,54,66
1/26/2019 13:00,1823,1397,1389,1622,27,316,54,35
1/26/2019 14:00,1943,1443,1387,1659,3,90,54,9
1/26/2019 15:00,1871,1502,1387,1809,0,71,55,1
1/26/2019 16:00,1875,1509,1387,1885,0,88,55,1
1/26/2019 17:00,1941,1511,1387,1726,0,59,55,0
1/26/2019 18:00,1961,1425,1388,1726,0,85,56,0
1/26/2019 19:00,1952,1416,1388,1547,0,159,56,0
1/26/2019 20:00,1883,1393,1389,1340,0,333,55,0
1/26/2019 21:00,1884,1377,1389,1383,0,411,53,0
1/26/2019 22:00,1872,1439,1390,1188,0,482,53,0
1/26/2019 23:00,1650,1426,1390,1137,0,553,53,0
1/27/2019 0:00,1687,1394,1390,1143,0,522,53,0
1/27/2019 1:00,1680,1394,1390,1061,0,592,52,0
1/27/2019 2:00,1640,1387,1390,935,0,669,49,0
1/27/2019 3:00,1642,1385,1390,957,0,594,51,0
1/27/2019 4:00,1601,1383,1390,1006,0,376,51,1
1/27/2019 5:00,1581,1372,1390,1014,0,228,55,2
1/27/2019 6:00,1710,1365,1389,1125,6,106,53,27
1/27/2019 7:00,1791,1340,1389,1377,48,37,54,103
1/27/2019 8:00,1787,1344,1390,1500,141,21,56,211
1/27/2019 9:00,1731,1369,1389,1498,289,0,55,295
1/27/2019 10:00,1582,1380,1389,1574,347,0,54,346
1/27/2019 11:00,1532,1404,1390,1428,367,8,54,333
1/27/2019 12:00,1489,1375,1389,1279,331,31,54,272
1/27/2019 13:00,1498,1278,1390,1217,238,66,54,153
1/27/2019 14:00,1514,1395,1391,1244,84,84,54,43
1/27/2019 15:00,1653,1320,1391,1569,1,122,54,2
1/27/2019 16:00,1564,1413,1392,1768,0,159,54,1
1/27/2019 17:00,1755,1425,1392,1600,0,183,54,0
1/27/2019 18:00,1767,1428,1392,1612,0,295,55,0
1/27/2019 19:00,1764,1431,1392,1446,0,439,55,0
1/27/2019 20:00,1784,1430,1391,1495,0,506,56,0
1/27/2019 21:00,1790,1430,1391,1335,0,566,53,0
1/27/2019 22:00,1756,1431,1391,1091,0,742,53,0
1/27/2019 23:00,1601,1429,1391,884,0,1048,54,0
1/28/2019 0:00,1467,1280,1391,860,0,1383,54,0
1/28/2019 1:00,1475,1230,1391,858,0,1468,52,0
1/28/2019 2:00,1544,1268,1390,982,0,1249,51,0
1/28/2019 3:00,1526,1433,1391,918,0,1271,51,0
1/28/2019 4:00,1648,1437,1390,1123,0,1232,52,1
1/28/2019 5:00,1739,1456,1390,1392,0,1525,57,8
1/28/2019 6:00,1665,1477,1389,1787,12,1711,56,39
1/28/2019 7:00,1577,1505,1353,1754,75,1908,57,124
1/28/2019 8:00,1588,1783,1347,1613,136,1861,57,225
1/28/2019 9:00,1573,1775,1330,1434,194,2034,56,306
1/28/2019 10:00,1572,1623,1336,1346,232,2230,56,332
1/28/2019 11:00,1572,1623,1336,1346,232,2230,56,313
1/28/2019 12:00,1643,1509,1336,1413,196,2069,55,241
1/28/2019 13:00,1672,1607,1332,1415,113,1718,56,135
1/28/2019 14:00,1630,1713,1335,1325,45,1687,56,42
1/28/2019 15:00,1609,1741,1357,1357,0,1737,58,9
1/28/2019 16:00,1602,1764,1375,1433,0,1861,57,8
1/28/2019 17:00,1668,1588,1385,1524,0,1810,55,7
1/28/2019 18:00,1702,1717,1385,1543,0,1658,56,7
1/28/2019 19:00,1655,1833,1388,1336,0,1687,55,7
1/28/2019 20:00,1636,1806,1388,1267,0,1709,56,7
1/28/2019 21:00,1659,1729,1389,1078,0,1680,54,0
1/28/2019 22:00,1759,1832,1389,1028,0,1561,54,0
1/28/2019 23:00,1863,1836,1396,1063,0,1382,55,0
1/29/2019 0:00,1889,1839,1397,1105,0,1159,54,0
1/29/2019 1:00,1964,1832,1397,1167,0,981,54,0
1/29/2019 2:00,1972,1837,1398,1215,0,924,54,0
1/29/2019 3:00,1983,1871,1398,1290,0,778,55,0
1/29/2019 4:00,1964,1906,1397,1365,0,687,55,1
1/29/2019 5:00,1989,1919,1397,1813,0,581,58,9
1/29/2019 6:00,1982,1820,1396,1986,33,513,58,37
1/29/2019 7:00,2008,1908,1370,2163,107,552,58,108
1/29/2019 8:00,2011,1894,1369,1970,185,561,57,177
1/29/2019 9:00,1973,1869,1360,1852,231,385,56,220
1/29/2019 10:00,1987,1888,1347,1875,253,359,56,234
1/29/2019 11:00,1976,1879,1351,1779,253,387,55,214
1/29/2019 12:00,1900,1854,1356,1497,176,600,56,160
1/29/2019 13:00,1876,1787,1369,1584,108,675,57,92
1/29/2019 14:00,1954,1789,1362,1631,32,785,55,31
1/29/2019 15:00,1883,1800,1382,1737,0,1123,48,8
1/29/2019 16:00,1837,1805,1390,1813,0,1344,48,8
1/29/2019 17:00,1749,1818,1390,1774,0,1531,48,7
1/29/2019 18:00,1689,1816,1390,1925,0,1476,47,7
1/29/2019 19:00,1849,1818,1386,1563,0,1345,47,7
1/29/2019 20:00,1772,1709,1387,1282,0,1694,47,7
1/29/2019 21:00,1542,1440,1391,1088,0,1982,46,0
1/29/2019 22:00,1565,1605,1390,1113,0,1849,50,0
1/29/2019 23:00,1541,1788,1394,970,0,1800,53,0
1/30/2019 0:00,1518,1810,1395,889,0,1838,54,0
1/30/2019 1:00,1493,1802,1396,825,0,1947,54,0
1/30/2019 2:00,1494,1744,1396,853,0,1895,54,0
1/30/2019 3:00,1631,1821,1396,1042,0,1514,55,0
1/30/2019 4:00,1904,1868,1395,993,0,1316,56,1
1/30/2019 5:00,1929,1890,1395,1417,0,1318,58,8
1/30/2019 6:00,1921,1718,1395,1721,9,1242,55,22
1/30/2019 7:00,1908,1891,1395,1807,48,1166,57,69
1/30/2019 8:00,1891,1892,1323,1853,102,950,56,130
1/30/2019 9:00,1872,1881,1371,1923,176,892,57,175
1/30/2019 10:00,1861,1877,1378,1685,202,922,56,194
1/30/2019 11:00,1907,1877,1381,1644,198,887,57,181
1/30/2019 12:00,1918,1876,1385,1545,162,859,57,140
1/30/2019 13:00,1934,1879,1391,1671,93,835,57,83
1/30/2019 14:00,1936,1882,1394,1760,25,868,55,29
1/30/2019 15:00,1923,1890,1394,1947,0,925,55,9
1/30/2019 16:00,1845,1868,1395,1884,0,1092,54,8
1/30/2019 17:00,1876,1857,1395,1986,0,962,56,7
1/30/2019 18:00,1969,1912,1394,2001,0,811,56,7
1/30/2019 19:00,1947,1915,1393,1702,0,637,55,7
1/30/2019 20:00,1952,1923,1394,1613,0,540,55,7
1/30/2019 21:00,1940,1931,1394,1340,0,451,56,0
1/30/2019 22:00,1901,1914,1396,1354,0,435,57,0
1/30/2019 23:00,1815,1834,1397,1130,0,578,57,0
1/31/2019 0:00,1804,1819,1396,952,0,736,56,0
1/31/2019 1:00,1836,1826,1397,1027,0,656,54,0
1/31/2019 2:00,1832,1827,1397,1134,0,608,53,0
1/31/2019 3:00,1812,1813,1396,1170,0,706,55,0
1/31/2019 4:00,1790,1817,1397,1094,0,900,53,1
1/31/2019 5:00,1808,1821,1396,1472,0,1077,57,8
1/31/2019 6:00,1722,1683,1396,1877,10,1092,56,23
1/31/2019 7:00,1664,1813,1376,1987,50,1058,58,72
1/31/2019 8:00,1845,1823,1368,2065,83,820,58,130
1/31/2019 9:00,1881,1819,1362,1989,137,713,59,179
1/31/2019 10:00,1908,1818,1351,1925,160,657,57,198
1/31/2019 11:00,1963,1817,1368,1960,170,428,57,194
1/31/2019 12:00,2042,1810,1326,1964,146,227,57,155
1/31/2019 13:00,2067,1815,1334,2016,91,137,58,92
1/31/2019 14:00,2099,1814,1309,1950,31,131,59,33
1/31/2019 15:00,1929,1846,1354,2175,0,123,57,9
1/31/2019 16:00,1839,1927,1383,2123,0,114,58,8
1/31/2019 17:00,1842,1929,1386,2059,0,106,58,7
1/31/2019 18:00,1834,1934,1389,2030,0,85,57,7
1/31/2019 19:00,1826,1929,1389,1793,0,55,58,7
1/31/2019 20:00,1808,1915,1394,1523,0,93,58,7
1/31/2019 21:00,1827,1856,1395,1261,0,146,57,0
1/31/2019 22:00,1840,1857,1395,1231,0,190,55,0
1/31/2019 23:00,1704,1847,1398,1279,0,217,56,0
2/1/2019 0:00,1632,1849,1398,1229,0,275,56,0
2/1/2019 1:00,1616,1839,1399,1169,0,397,56,0
2/1/2019 2:00,1593,1785,1401,1028,0,635,56,0
2/1/2019 3:00,1589,1595,1401,1105,0,793,56,0
2/1/2019 4:00,1613,1510,1399,1276,0,862,56,1
2/1/2019 5:00,1611,1736,1399,1613,0,892,58,10
2/1/2019 6:00,1674,1836,1398,1884,34,834,58,54
2/1/2019 7:00,1691,1735,1362,2063,157,1080,59,173
2/1/2019 8:00,1612,1666,1372,2034,305,1117,59,334
2/1/2019 9:00,1632,1667,1377,1990,431,926,59,462
2/1/2019 10:00,1635,1673,1363,1880,505,872,59,528
2/1/2019 11:00,1640,1730,1339,1847,512,697,59,516
2/1/2019 12:00,1677,1786,1311,1897,439,415,59,425
2/1/2019 13:00,1736,1845,1355,1849,312,287,59,255
2/1/2019 14:00,1736,1877,1376,1892,102,259,59,83
2/1/2019 15:00,1731,1921,1383,1981,4,261,59,11
2/1/2019 16:00,1737,2010,1383,2195,0,219,59,8
2/1/2019 17:00,1765,1930,1382,2213,0,166,58,7
2/1/2019 18:00,1757,1918,1382,2164,0,186,58,7
2/1/2019 19:00,1722,1952,1382,1856,0,142,59,7
2/1/2019 20:00,1713,1947,1382,1722,0,115,58,7
2/1/2019 21:00,1708,1918,1387,1348,0,152,58,0
2/1/2019 22:00,1736,1925,1391,1302,0,199,57,0
2/1/2019 23:00,1615,1922,1391,1428,0,374,56,0
2/2/2019 0:00,1567,1915,1392,1334,0,546,58,0
2/2/2019 1:00,1460,1921,1392,1431,0,611,58,0
2/2/2019 2:00,1503,1919,1392,1363,0,709,57,0
2/2/2019 3:00,1526,1904,1393,1256,0,932,56,0
2/2/2019 4:00,1440,1911,1393,1324,0,1036,56,1
2/2/2019 5:00,1429,1830,1393,1313,0,1308,58,4
2/2/2019 6:00,1409,1657,1393,1379,40,1458,58,64
2/2/2019 7:00,1399,1518,1393,1452,152,1357,57,208
2/2/2019 8:00,1418,1502,1393,1520,264,1081,56,354
2/2/2019 9:00,1391,1500,1393,1484,343,997,55,449
2/2/2019 10:00,1362,1499,1393,1487,371,966,55,493
2/2/2019 11:00,1379,1498,1393,1485,353,860,55,459
2/2/2019 12:00,1410,1486,1394,1628,296,610,56,361
2/2/2019 13:00,1474,1548,1395,1678,152,511,55,207
2/2/2019 14:00,1441,1675,1395,1549,44,600,53,65
2/2/2019 15:00,1438,1594,1396,1600,0,756,54,4
2/2/2019 16:00,1430,1713,1396,1708,0,799,54,1
2/2/2019 17:00,1435,1733,1396,1709,0,864,56,0
2/2/2019 18:00,1457,1797,1395,1717,0,813,55,0
2/2/2019 19:00,1543,1892,1395,1694,0,691,54,0
2/2/2019 20:00,1548,1859,1395,1620,0,746,54,0
2/2/2019 21:00,1454,1868,1395,1578,0,873,53,0
2/2/2019 22:00,1532,1911,1395,1422,0,806,53,0
2/2/2019 23:00,1621,1504,1395,1661,0,616,53,0
2/3/2019 0:00,1633,1515,1394,1703,0,456,53,0
2/3/2019 1:00,1622,1522,1395,1700,0,398,48,0
2/3/2019 2:00,1605,1516,1395,1736,0,398,42,0
2/3/2019 3:00,1611,1517,1394,1753,0,398,49,0
2/3/2019 4:00,1571,1546,1395,1706,0,450,53,1
2/3/2019 5:00,1546,1191,1394,1686,0,428,46,3
2/3/2019 6:00,1579,1141,1395,1855,26,341,38,50
2/3/2019 7:00,1582,1135,1394,1838,109,308,40,155
2/3/2019 8:00,1590,1132,1395,1743,223,301,43,262
2/3/2019 9:00,1569,1131,1395,1708,297,315,42,334
2/3/2019 10:00,1578,1057,1395,1732,315,302,43,357
2/3/2019 11:00,1619,1036,1394,1801,279,210,51,335
2/3/2019 12:00,1593,1118,1394,1781,168,205,54,263
2/3/2019 13:00,1591,1251,1395,1821,105,274,53,151
2/3/2019 14:00,1630,1212,1396,1837,40,374,53,47
2/3/2019 15:00,1625,1411,1396,1889,0,517,55,4
2/3/2019 16:00,1608,1499,1396,2039,0,560,55,1
2/3/2019 17:00,1608,1499,1396,2145,0,550,55,0
2/3/2019 18:00,1619,1500,1395,2195,0,523,56,0
2/3/2019 19:00,1620,1500,1391,2233,0,506,54,0
2/3/2019 20:00,1593,1502,1394,2182,0,490,52,0
2/3/2019 21:00,1587,1507,1395,2141,0,466,51,0
2/3/2019 22:00,1569,1477,1394,1862,0,464,51,0
2/3/2019 23:00,1524,1490,1395,1677,0,412,52,0
2/4/2019 0:00,1524,1494,1396,1672,0,376,53,0
2/4/2019 1:00,1539,1504,1396,1668,0,236,53,0
2/4/2019 2:00,1540,1515,1396,1665,0,244,52,0
2/4/2019 3:00,1559,1522,1396,1730,0,147,52,0
2/4/2019 4:00,1663,1571,1397,1786,0,102,53,1
2/4/2019 5:00,1668,1616,1396,2092,0,74,56,10
2/4/2019 6:00,1657,1911,1395,2262,62,53,56,51
2/4/2019 7:00,1607,1909,1373,2101,226,35,54,144
2/4/2019 8:00,1606,1860,1375,1937,355,14,57,258
2/4/2019 9:00,1620,1817,1335,1902,429,5,57,338
2/4/2019 10:00,1549,1812,1343,1854,467,0,57,373
2/4/2019 11:00,1446,1794,1351,1803,485,4,55,349
2/4/2019 12:00,1395,1795,1342,1749,420,4,56,270
2/4/2019 13:00,1397,1793,1356,1773,256,42,55,159
2/4/2019 14:00,1425,1801,1336,1971,96,86,56,57
2/4/2019 15:00,1487,1819,1351,2069,4,176,57,11
2/4/2019 16:00,1625,1826,1385,2024,0,331,56,8
2/4/2019 17:00,1581,1848,1385,1887,0,596,55,7
2/4/2019 18:00,1523,1744,1384,1885,0,841,54,7
2/4/2019 19:00,1429,1522,1385,1908,0,1092,55,7
2/4/2019 20:00,1417,1474,1385,1677,0,1308,56,7
2/4/2019 21:00,1380,1478,1385,1317,0,1458,52,0
2/4/2019 22:00,1389,1489,1385,1262,0,1538,49,0
2/4/2019 23:00,1376,1467,1395,1130,0,1738,50,0
2/5/2019 0:00,1285,1464,1395,999,0,1876,49,0
2/5/2019 1:00,1268,1464,1395,932,0,1947,49,0
2/5/2019 2:00,1288,1476,1395,1114,0,1760,48,0
2/5/2019 3:00,1318,1485,1395,1407,0,1580,50,0
2/5/2019 4:00,1379,1497,1395,1556,0,1427,52,1
2/5/2019 5:00,1429,1769,1394,1863,0,1379,53,8
2/5/2019 6:00,1422,1496,1375,2019,12,1513,53,28
2/5/2019 7:00,1424,1474,1308,2173,56,1519,54,76
2/5/2019 8:00,1444,1516,1338,2212,95,1345,55,134
2/5/2019 9:00,1509,1747,1312,2235,136,950,55,188
2/5/2019 10:00,1653,1771,1348,2117,148,777,53,219
2/5/2019 11:00,1652,1772,1352,2056,159,744,53,220
2/5/2019 12:00,1671,1775,1351,2051,135,675,54,184
2/5/2019 13:00,1665,1775,1347,2061,92,686,54,118
2/5/2019 14:00,1684,1785,1346,2118,38,644,55,44
2/5/2019 15:00,1674,1790,1381,2101,1,690,55,10
2/5/2019 16:00,1666,1806,1383,2118,0,837,54,7
2/5/2019 17:00,1661,1838,1383,2073,0,842,53,7
2/5/2019 18:00,1663,1855,1383,2040,0,829,54,7
2/5/2019 19:00,1603,1823,1383,2003,0,787,53,7
2/5/2019 20:00,1526,1861,1390,1959,0,664,53,7
2/5/2019 21:00,1547,1872,1392,1725,0,485,53,0
2/5/2019 22:00,1618,1879,1392,1803,0,249,52,0
2/5/2019 23:00,1584,1873,1394,1720,0,390,52,0
2/6/2019 0:00,1376,1667,1396,1603,0,841,52,0
2/6/2019 1:00,1331,1687,1396,1635,0,885,51,0
2/6/2019 2:00,1383,1869,1396,1543,0,806,51,0
2/6/2019 3:00,1493,1871,1396,1598,0,812,52,0
2/6/2019 4:00,1511,1875,1396,1805,0,882,48,1
2/6/2019 5:00,1523,1879,1395,2260,0,916,46,8
2/6/2019 6:00,1564,1765,1389,2467,11,996,46,33
2/6/2019 7:00,1535,1847,1372,2455,58,1190,47,94
2/6/2019 8:00,1456,1704,1351,2224,110,1736,46,166
2/6/2019 9:00,1313,1460,1362,1953,165,2441,46,226
2/6/2019 10:00,1374,1545,1355,2153,190,2137,46,254
2/6/2019 11:00,1380,1658,1365,2278,181,1978,46,244
2/6/2019 12:00,1397,1713,1355,2271,158,1987,46,197
2/6/2019 13:00,1364,1825,1383,2154,112,2036,45,123
2/6/2019 14:00,1342,1629,1383,2105,48,2420,45,48
2/6/2019 15:00,1343,1511,1383,2148,3,2551,46,12
2/6/2019 16:00,1360,1599,1382,2400,0,2217,45,8
2/6/2019 17:00,1371,1799,1381,2377,0,2123,46,7
2/6/2019 18:00,1365,1862,1381,2260,0,2185,46,7
2/6/2019 19:00,1362,1716,1382,2096,0,2371,45,7
2/6/2019 20:00,1358,1537,1382,1769,0,2509,45,7
2/6/2019 21:00,1344,1537,1383,1251,0,2584,43,0
2/6/2019 22:00,1352,1551,1386,1079,0,2579,43,0
2/6/2019 23:00,1324,1157,1391,1582,0,2445,43,0
2/7/2019 0:00,1349,1080,1391,1767,0,2078,43,0
2/7/2019 1:00,1568,1104,1391,1966,0,1585,42,0
