UTC time,coal,nat_gas,nuclear,oil,hydro,solar,wind,biomass,geothermal,unknown,avg_solar_production_forecast
1/13/2019 20:00,118.069033,223.9624154,0,1.299321594,26.30930153,0,4494,0,0,0.324822769,0
1/13/2019 21:00,92.34747834,175.1705431,0,1.016242408,20.57788753,0,4127,0,0,0.254056628,0
1/13/2019 22:00,70.15539746,133.0746017,0,0.772019188,15.63285752,0,3600,0,0,0.193002731,0
1/13/2019 23:00,51.95598442,98.55267099,0,0.571740776,11.57747499,0,3245,0,0,0.142934121,0
1/14/2019 0:00,37.62305465,71.36512528,0,0.414014324,8.383647094,0,3273,0,0,0.103503025,0
1/14/2019 1:00,101.074196,243.9983211,0,1.931584965,17.6978557,0,3193,0,0,0.399562623,0
1/14/2019 2:00,281.537098,716.9991605,0,5.965792483,45.84892785,0,2894,0,0,1.199781312,0
1/14/2019 3:00,276.1302752,706.7432581,0,5.906294421,44.64411039,0,2913,0,0,1.184906867,0
1/14/2019 4:00,215.7792371,553.0594922,0,4.627671918,34.81451386,0,2533,0,0,0.927751277,0
1/14/2019 5:00,151.8239015,389.2716666,0,3.258178137,24.48331104,0,2229,0,0,0.653086183,0
1/14/2019 6:00,100.4533391,257.5233727,0,2.15519215,16.20253458,0,1879,0,0,0.432027195,0
1/14/2019 7:00,63.80529216,163.5032094,0,1.367842553,10.29776888,0,1447,0,0,0.2742523,0
1/14/2019 8:00,39.35799608,100.7941462,0,0.842774853,6.35785686,0,1298,0,0,0.169027044,0
1/14/2019 9:00,25.63988966,64.358597,0,0.528589395,4.262203182,0,1177,0,0,0.107082243,0
1/14/2019 10:00,26.387145,59.34350396,0,0.435993957,5.022399621,0,1010,0,0,0.094187291,0
1/14/2019 11:00,44.67843388,90.15915582,0,0.576462559,9.456407111,0,992,0,0,0.135489337,0
1/14/2019 12:00,77.88540059,150.8500097,0,0.905869677,17.0680634,0,1072,0,0,0.221503226,0
1/14/2019 13:00,118.0933391,225.7777806,0,1.327319103,26.15142552,0,1088,0,0,0.329001813,0
1/14/2019 14:00,155.7861122,296.5026443,0,1.729992947,34.62190592,0,1031,0,0,0.43090115,0
1/14/2019 15:00,183.4209997,348.4811816,0,2.027189492,40.82052536,0,1168,0,0,0.505902191,0
1/14/2019 16:00,197.192385,374.3543684,0,2.17483085,43.91222209,0,1341,0,0,0.543209259,0
1/14/2019 17:00,196.9760412,373.804405,0,2.170262277,43.87689717,0,1625,0,0,0.54228964,0
1/14/2019 18:00,185.2217324,351.4306312,0,2.039697405,41.26482075,0,1865,0,0,0.509772399,0
1/14/2019 19:00,165.5894845,314.1483956,0,1.822986542,36.89407257,0,2078,0,0,0.455663348,0
1/14/2019 20:00,141.8292588,269.0554055,0,1.561154068,31.60168705,0,2016,0,0,0.390243058,0
1/14/2019 21:00,117.0883686,222.1129743,0,1.288698238,26.08978729,0,1641,0,0,0.322149843,0
1/14/2019 22:00,93.62188301,177.593788,0,1.030358713,20.8613224,0,1651,0,0,0.257576287,0
1/14/2019 23:00,72.78893371,138.0732295,0,0.801049744,16.21939869,0,1711,0,0,0.200255204,0
1/15/2019 0:00,55.20599418,104.7191774,0,0.607532034,12.30152289,0,1732,0,0,0.151879114,0
1/15/2019 1:00,78.14009507,174.3587492,0,1.2695585,14.9996893,0,1861,0,0,0.275720869,0
1/15/2019 2:00,179.8385965,445.6789549,0,3.617675491,30.42430857,0,1814,0,0,0.73775109,0
1/15/2019 3:00,227.9844359,576.2111065,0,4.761984956,37.53420948,0,1827,0,0,0.961328979,0
1/15/2019 4:00,221.8818365,564.6352994,0,4.694828437,36.17436167,0,1992,0,0,0.944540128,0
1/15/2019 5:00,186.852869,476.953483,0,3.976503287,30.32883636,0,2009,0,0,0.798813156,0
1/15/2019 6:00,143.653104,367.2384279,0,3.065847718,23.26568547,0,2186,0,0,0.615420175,0
1/15/2019 7:00,103.7291981,265.3708186,0,2.216845136,16.78172717,0,2233,0,0,0.444836238,0
1/15/2019 8:00,71.54359709,183.0824824,0,1.529809994,11.56979202,0,2362,0,0,0.306931641,0
1/15/2019 9:00,48.59174337,123.7205397,0,1.029199694,7.9159976,0,2496,0,0,0.207006942,0
1/15/2019 10:00,37.48944419,91.53202183,0,0.732596826,6.46919861,0,2631,0,0,0.150597116,0
1/15/2019 11:00,41.08393903,90.84558882,0,0.654529692,7.96280286,0,2882,0,0,0.143043227,0
1/15/2019 12:00,59.48466981,120.8477993,0,0.780199685,12.51543313,0,2922,0,0,0.182273227,0
1/15/2019 13:00,88.78900448,173.3127899,0,1.053759394,19.33342932,0,3225,0,0,0.25563752,0
1/15/2019 14:00,122.2875583,234.9077171,0,1.391876171,26.97766762,0,3335,0,0,0.343269335,0
1/15/2019 15:00,152.854279,291.6944494,0,1.709532831,33.89909649,0,3553,0,0,0.424585763,0
1/15/2019 16:00,175.023332,333.0244089,0,1.942181841,38.90565929,0,3492,0,0,0.483897511,0
1/15/2019 17:00,185.9996866,353.414407,0,2.056222059,41.39127823,0,3441,0,0,0.513093575,0
1/15/2019 18:00,185.6107095,352.4225191,0,2.047959732,41.32804949,0,3739,0,0,0.511432987,0
1/15/2019 19:00,175.600097,333.2854574,0,1.935473137,39.11106103,0,3824,0,0,0.483548167,0
1/15/2019 20:00,158.7146779,301.1704314,0,1.748313602,35.35637404,0,3730,0,0,0.436895613,0
1/15/2019 21:00,137.9015232,261.6417029,0,1.51850592,30.72308066,0,3916,0,0,0.379522728,0
1/15/2019 22:00,115.7617031,219.6177455,0,1.274432316,25.79220153,0,4085,0,0,0.318549508,0
1/15/2019 23:00,94.27531841,178.8454875,0,1.03774103,21.00580011,0,4116,0,0,0.259402356,0
1/16/2019 0:00,74.7406563,141.7823324,0,0.822636532,16.6536615,0,3723,0,0,0.205640735,0
1/16/2019 1:00,76.44037568,158.0705408,0,1.046097516,15.8266754,0,3201,0,0,0.240680802,0
1/16/2019 2:00,128.1394861,301.8747479,0,2.331886504,23.12549199,0,3027,0,0,0.489215946,0
1/16/2019 3:00,178.061961,439.0429272,0,3.54693573,30.32985073,0,2115,0,0,0.725272462,0
1/16/2019 4:00,199.9718987,501.8391133,0,4.120882084,33.2521062,0,2091,0,0,0.834906295,0
1/16/2019 5:00,193.4123839,489.3962981,0,4.048692685,31.79047128,0,2144,0,0,0.816859725,0
1/16/2019 6:00,168.5327439,428.317363,0,3.557270202,27.52807837,0,2115,0,0,0.71613995,0
1/16/2019 7:00,136.130971,346.8440908,0,2.887057669,22.15490277,0,2320,0,0,0.580488094,0
1/16/2019 8:00,103.8372841,264.9632866,0,2.208433831,16.8623474,0,2248,0,0,0.443709868,0
1/16/2019 9:00,76.21451371,194.3419132,0,1.618816763,12.3891725,0,2367,0,0,0.325358405,0
1/16/2019 10:00,56.85197895,142.9369675,0,1.175706794,9.429185554,0,2213,0,0,0.237977761,0
1/16/2019 11:00,48.96795899,116.8912782,0,0.915118243,8.695994207,0,2237,0,0,0.190510494,0
1/16/2019 12:00,54.2263144,118.8695387,0,0.847658964,10.60571367,0,2461,0,0,0.18639186,0
1/16/2019 13:00,71.50765944,146.0911643,0,0.950709179,14.9695715,0,2472,0,0,0.22101469,0
1/16/2019 14:00,96.89760889,190.4994407,0,1.171292675,20.97361956,0,2722,0,0,0.282142013,0
1/16/2019 15:00,124.875944,241.096945,0,1.440412753,27.43635803,0,2932,0,0,0.353363888,0
1/16/2019 16:00,149.949638,287.060677,0,1.691297297,33.17100866,0,2868,0,0,0.418630699,0
1/16/2019 17:00,167.9746623,320.237542,0,1.873759678,37.28114344,0,3026,0,0,0.465862137,0
1/16/2019 18:00,176.7926859,336.3300305,0,1.960859705,39.30459647,0,3170,0,0,0.488647562,0
1/16/2019 19:00,176.1963915,334.8077439,0,1.948166421,39.20782875,0,2891,0,0,0.486097865,0
1/16/2019 20:00,167.4555347,317.9890877,0,1.848240012,37.28210139,0,3222,0,0,0.461496739,0
1/16/2019 21:00,152.678529,289.8153953,0,1.683372966,34.00259103,0,4039,0,0,0.420509734,0
1/16/2019 22:00,134.220116,254.7165704,0,1.478902641,29.89739628,0,4693,0,0,0.369529621,0
1/16/2019 23:00,114.2477172,216.7810289,0,1.258321836,25.4515982,0,4428,0,0,0.314465988,0
1/17/2019 0:00,94.49418676,179.2816807,0,1.040479184,21.05262985,0,4220,0,0,0.260053362,0
1/17/2019 1:00,85.46728122,168.6761108,0,1.04328835,18.43965262,0,3982,0,0,0.250367082,0
1/17/2019 2:00,106.8033837,235.2754293,0,1.687587427,20.7825723,0,3741,0,0,0.369791514,0
1/17/2019 3:00,142.4326723,337.1591783,0,2.617261578,25.55621152,0,3293,0,0,0.547531988,0
1/17/2019 4:00,171.2022855,419.4991458,0,3.369071831,29.40415886,0,2946,0,0,0.691219142,0
1/17/2019 5:00,182.3073347,454.4477219,0,3.708882258,30.59731507,0,2563,0,0,0.754039434,0
1/17/2019 6:00,175.4200393,441.3825425,0,3.63307623,29.06269672,0,1808,0,0,0.735089692,0
1/17/2019 7:00,155.7755052,394.1133166,0,3.260066949,25.60879975,0,1408,0,0,0.657788893,0
1/17/2019 8:00,129.8063946,329.5383016,0,2.73425039,21.23557357,0,1027,0,0,0.55074938,0
1/17/2019 9:00,103.0104542,261.9401074,0,2.176533577,16.81237303,0,852,0,0,0.438053893,0
1/17/2019 10:00,79.93121656,202.4385374,0,1.676120185,13.12077929,0,447,0,0,0.338015827,0
1/17/2019 11:00,64.44958777,159.6649078,0,1.295619214,10.90838675,0,192,0,0,0.26426316,0
1/17/2019 12:00,59.33795109,139.2672233,0,1.071639089,10.75705021,0,78,0,0,0.22532751,0
1/17/2019 13:00,65.42280526,142.6791938,0,1.011174134,12.86331085,0,61,0,0,0.2231711,0
1/17/2019 14:00,81.16020708,166.5893173,0,1.091233404,16.91846521,0,101,0,0,0.252656556,0
1/17/2019 15:00,103.0180755,203.8431312,0,1.265823079,22.17741162,0,226,0,0,0.303010222,0
1/17/2019 16:00,126.4838568,245.4519041,0,1.478560188,27.67421014,0,510,0,0,0.360820461,0
1/17/2019 17:00,147.2292595,282.844723,0,1.676159933,32.47767679,0,855,0,0,0.413341299,0
1/17/2019 18:00,162.0109727,309.5873768,0,1.818509819,35.89113663,0,1350,0,0,0.450994431,0
1/17/2019 19:00,169.1036821,322.1975604,0,1.88333812,37.54948269,0,1896,0,0,0.468546148,0
1/17/2019 20:00,168.2796084,320.093324,0,1.865789066,37.41579204,0,2449,0,0,0.465021443,0
1/17/2019 21:00,160.4790687,304.9543597,0,1.774581016,35.70919153,0,3419,0,0,0.442765588,0
1/17/2019 22:00,147.3495924,279.835465,0,1.626741828,32.80329391,0,4030,0,0,0.406147604,0
1/17/2019 23:00,130.7986548,248.308247,0,1.442531832,29.12744605,0,4284,0,0,0.360306796,0
1/18/2019 0:00,112.6464208,213.7949638,0,1.241505508,25.09003795,0,4942,0,0,0.310180079,0
1/18/2019 1:00,99.056851,191.2355373,0,1.142396929,21.76484529,0,4810,0,0,0.28027358,0
1/18/2019 2:00,102.9301173,213.2554833,0,1.414992178,21.2737088,0,4202,0,0,0.325032547,0
1/18/2019 3:00,122.6813948,275.2073308,0,2.016126878,23.41496016,0,3552,0,0,0.436282268,0
1/18/2019 4:00,146.9418402,347.3532383,0,2.692599355,26.40955951,0,3130,0,0,0.563750705,0
1/18/2019 5:00,164.6245874,400.9004801,0,3.200740806,28.50343729,0,2870,0,0,0.658895069,0
1/18/2019 6:00,170.0223134,421.1415113,0,3.416908518,28.78306701,0,2563,0,0,0.696992381,0
1/18/2019 7:00,162.8989093,407.627414,0,3.338487734,27.19593338,0,2104,0,0,0.677390637,0
1/18/2019 8:00,146.3526519,368.5828578,0,3.036369062,24.21575347,0,1914,0,0,0.614070009,0
1/18/2019 9:00,124.6815531,315.2614826,0,2.606451319,20.51406325,0,1486,0,0,0.526061951,0
1/18/2019 10:00,102.3063848,258.85001,0,2.141285752,16.81742127,0,1101,0,0,0.432038889,0
1/18/2019 11:00,83.37798629,209.2574589,0,1.718452483,13.86290401,0,893,0,0,0.348151024,0
1/18/2019 12:00,71.35796869,174.2623411,0,1.395045786,12.30997711,0,893,0,0,0.286739267,0
1/18/2019 13:00,68.39038698,158.4707674,0,1.20310996,12.58664398,0,873,0,0,0.254955184,0
1/18/2019 14:00,74.77529703,162.5300423,0,1.147171682,14.75255459,0,824,0,0,0.25380587,0
1/18/2019 15:00,88.89668627,183.1865867,0,1.20649738,18.46498311,0,759,0,0,0.278408046,0
1/18/2019 16:00,107.6902715,214.3192454,0,1.342528784,23.06959662,0,932,0,0,0.319614253,0
1/18/2019 17:00,127.4597655,248.5819842,0,1.509344358,27.77363671,0,945,0,0,0.366477776,0
1/18/2019 18:00,144.7353691,279.0846805,0,1.663927089,31.83238667,0,938,0,0,0.408736103,0
1/18/2019 19:00,156.9195256,300.6411204,0,1.773632604,34.69093468,0,949,0,0,0.438641126,0
1/18/2019 20:00,162.599567,310.3672222,0,1.819710835,36.05336336,0,889,0,0,0.451831284,0
1/18/2019 21:00,161.5393178,307.6607909,0,1.797145925,35.88127745,0,759,0,0,0.447298436,0
1/18/2019 22:00,154.4444551,293.748128,0,1.711943877,34.34228568,0,691,0,0,0.42672302,0
1/18/2019 23:00,142.6215549,271.0281875,0,1.577237854,31.73486586,0,626,0,0,0.393514908,0
1/19/2019 0:00,127.6339879,242.4115757,0,1.409371681,28.41245191,0,542,0,0,0.351847494,0
1/19/2019 1:00,113.3454194,216.8235565,0,1.275884305,25.0886486,0,461,0,0,0.316060537,0
1/19/2019 2:00,108.1377684,215.0395199,0,1.345438242,23.1811787,0,380,0,0,0.320546542,0
1/19/2019 3:00,115.4095816,245.1234253,0,1.68078256,23.29806943,0,334,0,0,0.378414405,0
1/19/2019 4:00,131.1757109,296.2383318,0,2.186690957,24.85381447,0,247,0,0,0.471082555,0
1/19/2019 5:00,147.9001492,348.569406,0,2.693715882,26.67862588,0,254,0,0,0.564988812,0
1/19/2019 6:00,158.9612313,384.8554586,0,3.0553122,27.73084644,0,270,0,0,0.630990596,0
1/19/2019 7:00,160.9300703,396.2414363,0,3.196899967,27.46338991,0,246,0,0,0.654190617,0
1/19/2019 8:00,153.6413611,382.412147,0,3.116634515,25.83957169,0,235,0,0,0.634130313,0
1/19/2019 9:00,139.1614571,348.8368148,0,2.861542917,23.17681747,0,182,0,0,0.580096132,0
1/19/2019 10:00,120.7339209,303.8434124,0,2.501414335,19.99711937,0,135,0,0,0.50606751,0
1/19/2019 11:00,102.0559536,256.5504357,0,2.109933409,16.93001169,0,110,0,0,0.427109267,0
1/19/2019 12:00,86.70696115,215.4063884,0,1.752489598,14.6199944,0,99,0,0,0.356924267,0
1/19/2019 13:00,77.54867406,186.9385779,0,1.477799779,13.60331919,0,106,0,0,0.305939726,0
1/19/2019 14:00,76.16198554,174.7343101,0,1.312485731,14.17793689,0,130,0,0,0.279872798,0
1/19/2019 15:00,82.52933591,178.9604484,0,1.259491556,16.32146,0,164,0,0,0.279140422,0
1/19/2019 16:00,95.10980371,196.6398469,0,1.30101017,19.69552831,0,254,0,0,0.299377338,0
1/19/2019 17:00,111.2847846,222.6109156,0,1.405177264,23.73458251,0,289,0,0,0.332927557,0
1/19/2019 18:00,128.0100769,250.847798,0,1.534552176,27.78348459,0,356,0,0,0.37083183,0
1/19/2019 19:00,142.4648012,275.7444592,0,1.65409239,31.23720963,0,435,0,0,0.404736478,0
1/19/2019 20:00,152.5321841,293.0558407,0,1.736901613,33.6452865,0,461,0,0,0.428283881,0
1/19/2019 21:00,157.035751,300.3583158,0,1.767023769,34.76328197,0,507,0,0,0.437791159,0
1/19/2019 22:00,155.740103,297.0532219,0,1.739483823,34.55278382,0,587,0,0,0.43225709,0
1/19/2019 23:00,149.180829,284.0407047,0,1.658360839,33.14382484,0,868,0,0,0.412885999,0
1/20/2019 0:00,138.4074084,263.2261402,0,1.53386626,30.77813838,0,1029,0,0,0.382366746,0
1/20/2019 1:00,125.8764139,240.0248483,0,1.404875283,27.93339349,0,1014,0,0,0.349213642,0
1/20/2019 2:00,117.0070912,227.5321841,0,1.375156762,25.55728609,0,1374,0,0,0.334880092,0
1/20/2019 3:00,116.2083364,236.3278047,0,1.527969661,24.42767776,0,2107,0,0,0.356647248,0
1/20/2019 4:00,123.6920236,266.2830683,0,1.857330309,24.64074611,0,2725,0,0,0.413864902,0
1/20/2019 5:00,135.7960864,307.4262371,0,2.275523095,25.659686,0,3052,0,0,0.489426857,0
1/20/2019 6:00,147.3786588,346.1408479,0,2.665417648,26.69526622,0,3544,0,0,0.560208727,0
1/20/2019 7:00,154.1543646,371.1911421,0,2.931158807,27.07932806,0,3505,0,0,0.607199672,0
1/20/2019 8:00,153.8978628,376.8016446,0,3.023896661,26.45944988,0,3536,0,0,0.620664992,0
1/20/2019 9:00,146.52966,362.8192297,0,2.942719789,24.81813368,0,3045,0,0,0.600380562,0
1/20/2019 10:00,133.6317904,333.3313211,0,2.722067062,22.40762652,0,2916,0,0,0.553224036,0
1/20/2019 11:00,117.843872,294.9408784,0,2.416000235,19.66881911,0,2689,0,0,0.490166652,0
1/20/2019 12:00,102.2754166,255.1736334,0,2.084244917,17.14440676,0,2379,0,0,0.423545459,0
1/20/2019 13:00,89.91204533,221.0561056,0,1.781022348,15.37386297,0,2317,0,0,0.364742592,0
1/20/2019 14:00,83.03701544,197.8952079,0,1.546754039,14.77589993,0,1937,0,0,0.322307695,0
1/20/2019 15:00,82.78317567,188.4278282,0,1.403122797,15.54867997,0,1686,0,0,0.300724059,0
1/20/2019 16:00,88.94648969,192.5338375,0,1.352066484,17.62210414,0,1320,0,0,0.300050698,0
1/20/2019 17:00,100.1156372,207.5723765,0,1.378621874,20.67834332,0,1174,0,0,0.316489128,0
1/20/2019 18:00,114.062857,229.2100873,0,1.456587025,24.23091396,0,951,0,0,0.343660479,0
1/20/2019 19:00,128.2638291,252.4772733,0,1.555339708,27.73406179,0,609,0,0,0.374198478,0
1/20/2019 20:00,140.3980066,272.766557,0,1.64612066,30.68967414,0,472,0,0,0.40124118,0
1/20/2019 21:00,148.7168788,286.5624364,0,1.706572215,32.72647806,0,375,0,0,0.419516169,0
1/20/2019 22:00,152.2284909,291.8078292,0,1.723028019,33.63963094,0,320,0,0,0.425886629,0
1/20/2019 23:00,150.70466,287.9242669,0,1.690694429,33.39172789,0,228,0,0,0.419386314,0
1/21/2019 0:00,144.5560342,275.5752035,0,1.612280344,32.08493313,0,137,0,0,0.40087653,0
1/21/2019 1:00,135.2162241,257.8000259,0,1.508577813,30.00916331,0,218,0,0,0.375045086,0
1/21/2019 2:00,126.1116576,242.666105,0,1.441867288,27.7832247,0,390,0,0,0.354962589,0
1/21/2019 3:00,121.159997,239.4969549,0,1.484918474,26.10545123,0,614,0,0,0.355804919,0
1/21/2019 4:00,122.4260103,252.8900116,0,1.671124392,25.37309867,0,990,0,0,0.38483491,0
1/21/2019 5:00,129.1110484,280.1581243,0,1.973323744,25.51639233,0,1432,0,0,0.437130883,0
1/21/2019 6:00,138.2448536,313.1494861,0,2.319370696,26.10582928,0,1912,0,0,0.498669805,0
1/21/2019 7:00,146.1996091,342.1703141,0,2.625264752,26.59257867,0,2674,0,0,0.552934738,0
1/21/2019 8:00,150.048736,359.4859793,0,2.824580706,26.52601427,0,3239,0,0,0.586799865,0
1/21/2019 9:00,148.289198,361.1526045,0,2.883650248,25.67207397,0,3740,0,0,0.593590213,0
1/21/2019 10:00,140.9604942,347.2419628,0,2.802858655,24.03985025,0,4017,0,0,0.573407125,0
1/21/2019 11:00,129.4021831,321.0914206,0,2.609429445,21.85433468,0,4388,0,0,0.531786888,0
1/21/2019 12:00,115.8387999,288.132527,0,2.346837181,19.49937072,0,4957,0,0,0.477666174,0
1/21/2019 13:00,102.8754226,254.5943163,0,2.063929764,17.43661685,0,5430,0,0,0.421204383,0
1/21/2019 14:00,92.95621901,226.2447621,0,1.805341902,16.10625839,0,5667,0,0,0.371756039,0
1/21/2019 15:00,87.86969734,207.3362951,0,1.60423235,15.82746918,0,5725,0,0,0.336240049,0
1/21/2019 16:00,88.40809352,199.9350663,0,1.478149417,16.72478666,0,4973,0,0,0.318145373,0
1/21/2019 17:00,94.26186534,203.7537214,0,1.428385645,18.70156499,0,4601,0,0,0.317317251,0
1/21/2019 18:00,104.1623612,216.4819044,0,1.442486335,21.46623947,0,4344,0,0,0.330488865,0
1/21/2019 19:00,116.2130951,234.4795888,0,1.498913021,24.60015063,0,4005,0,0,0.352343672,0
1/21/2019 20:00,128.3055509,253.6230729,0,1.572516841,27.64491239,0,4002,0,0,0.376792426,0
1/21/2019 21:00,138.5112148,270.0927547,0,1.639544528,30.18569522,0,3448,0,0,0.398154297,0
1/21/2019 22:00,145.3698529,280.9502919,0,1.681286273,31.91266308,0,3243,0,0,0.412020463,0
1/21/2019 23:00,148.0372564,284.4372794,0,1.685990351,32.65219549,0,2973,0,0,0.415703389,0
1/22/2019 0:00,146.2966453,280.0062415,0,1.649135348,32.36856431,0,2893,0,0,0.40828996,0
1/22/2019 1:00,140.7564347,268.9031337,0,1.578856581,31.18886381,0,2267,0,0,0.391667523,0
1/22/2019 2:00,133.4340461,255.7846194,0,1.510361934,29.48604426,0,2021,0,0,0.373315056,0
1/22/2019 3:00,127.2970216,247.6407871,0,1.497640204,27.79574774,0,2209,0,0,0.364559987,0
1/22/2019 4:00,124.8615159,250.2653993,0,1.584382298,26.58442321,0,2108,0,0,0.374697449,0
1/22/2019 5:00,506.3241881,829.8078412,0,5.852568681,40.03360518,0,2282,0,0,0.937276111,0
1/22/2019 6:00,322.2845208,571.4786637,0,4.085969688,33.06971723,0,2386,0,0,0.717972958,0
1/22/2019 7:00,234.242065,456.8244889,0,3.35561722,29.83114795,0,2277,0,0,0.635453848,0
1/22/2019 8:00,192.1454005,408.1552341,0,3.090098963,28.17858111,0,2466,0,0,0.611126857,0
1/22/2019 9:00,170.2172992,384.6539193,0,2.986874605,26.92532754,0,2390,0,0,0.602358535,0
1/22/2019 10:00,155.5888967,365.947941,0,2.89486663,25.4825889,0,2208,0,0,0.58788283,0
1/22/2019 11:00,142.4955399,343.5196808,0,2.752148038,23.66846179,0,1903,0,0,0.559834859,0
1/22/2019 12:00,129.1671699,315.8261039,0,2.549492609,21.58391625,0,1731,0,0,0.518750516,0
1/22/2019 13:00,116.0212962,285.2102101,0,2.306711187,19.51026655,0,1867,0,0,0.46997745,0
1/22/2019 14:00,104.4887576,255.7274861,0,2.056026544,17.80826247,0,1963,0,0,0.420866744,0
1/22/2019 15:00,96.17922748,231.5318906,0,1.830129447,16.81786582,0,1854,0,0,0.378553397,0
1/22/2019 16:00,92.2936605,215.7334785,0,1.654139432,16.77132624,0,1763,0,0,0.348349385,0
1/22/2019 17:00,93.27776292,209.7436,0,1.541262538,17.73644562,0,1676,0,0,0.332833318,0
1/22/2019 18:00,98.72006205,213.1127522,0,1.491874437,19.60134254,0,1522,0,0,0.331661091,0
1/22/2019 19:00,107.4665786,223.7961705,0,1.495393729,22.10074659,0,1591,0,0,0.342002381,0
1/22/2019 20:00,117.8860647,238.7096217,0,1.533955285,24.87282949,0,1452,0,0,0.359397403,0
1/22/2019 21:00,128.1986398,254.4011882,0,1.586749906,27.52926236,0,1582,0,0,0.37877585,0
1/22/2019 22:00,136.7842463,267.67574,0,1.63401809,29.72096272,0,1927,0,0,0.395398157,0
1/22/2019 23:00,142.4107514,276.0565097,0,1.66000422,31.1865791,0,2195,0,0,0.405550773,0
1/23/2019 0:00,144.3536983,278.0313756,0,1.654569784,31.77757171,0,2184,0,0,0.406920366,0
1/23/2019 1:00,142.5550665,273.4672547,0,1.616713182,31.48321776,0,2499,0,0,0.399293945,0
1/23/2019 2:00,137.9945563,264.625937,0,1.563537558,30.48463101,0,2522,0,0,0.3863045,0
1/23/2019 3:00,132.6457889,256.1333621,0,1.530588881,29.14018937,0,2298,0,0,0.375432244,0
1/23/2019 4:00,507.502435,821.7995871,0,5.704990393,41.24153753,0,1802,0,0,0.916709897,0
1/23/2019 5:00,1265,1959,0,14,68,0,1960,0,0,2,0
1/23/2019 6:00,793.6422604,1265.239332,0,9.042984844,50.53485861,0,1728,0,0,1.358986479,0
1/23/2019 7:00,513.9421627,861.0319104,0,6.199301032,40.18300328,0,1492,0,0,0.997220164,0
1/23/2019 8:00,353.0437816,634.5935722,0,4.644699997,34.1807922,0,1244,0,0,0.80417351,0
1/23/2019 9:00,261.6305404,509.6237458,0,3.815787301,30.55305987,0,1028,0,0,0.703266023,0
1/23/2019 10:00,208.6097185,437.7858434,0,3.355326966,28.01782438,0,863,0,0,0.645574426,0
1/23/2019 11:00,175.5526292,390.6527621,0,3.053737502,25.84314309,0,787,0,0,0.602704643,0
1/23/2019 12:00,152.3598996,353.239433,0,2.801615055,23.71352967,0,752,0,0,0.56072758,0
1/23/2019 13:00,134.1905979,319.2248215,0,2.554163121,21.61189811,0,732,0,0,0.515352515,0
1/23/2019 14:00,119.3396778,287.4761538,0,2.305094833,19.71008029,0,660,0,0,0.46810963,0
1/23/2019 15:00,107.7594526,259.5040222,0,2.06761214,18.26397306,0,532,0,0,0.423331513,0
1/23/2019 16:00,100.0265566,237.6187503,0,1.860875786,17.51764965,0,349,0,0,0.385840449,0
1/23/2019 17:00,96.65215974,223.6811751,0,1.701069162,17.62704763,0,334,0,0,0.359336883,0
1/23/2019 18:00,97.68611089,218.3969637,0,1.596471799,18.61419509,0,550,0,0,0.345498987,0
1/23/2019 19:00,102.5763447,221.0965671,0,1.545932764,20.35747084,0,859,0,0,0.343750684,0
1/23/2019 20:00,110.2312047,229.9030944,0,1.539944025,22.61515016,0,1183,0,0,0.351574044,0
1/23/2019 21:00,119.2149223,242.1521413,0,1.563346965,25.07220626,0,1528,0,0,0.365174947,0
1/23/2019 22:00,127.9995843,254.9139407,0,1.598682528,27.39658449,0,1559,0,0,0.380286552,0
1/23/2019 23:00,135.2051678,265.4852252,0,1.629343374,29.2915818,0,2137,0,0,0.392918662,0
1/24/2019 0:00,139.7794331,271.7583004,0,1.641956579,30.53457675,0,2183,0,0,0.399919514,0
1/24/2019 1:00,141.1672498,272.6127775,0,1.629334881,31.00889726,0,2404,0,0,0.399606729,0
1/24/2019 2:00,139.5809031,268.6193573,0,1.596436219,30.74676413,0,2683,0,0,0.392955615,0
1/24/2019 3:00,136.113346,262.3763597,0,1.56351255,29.94347675,0,2747,0,0,0.384193929,0
1/24/2019 4:00,321.8078905,542.0879734,0,3.634251472,35.59250714,0,2847,0,0,0.650451913,0
1/24/2019 5:00,793.4039452,1250.543987,0,8.817125736,51.79625357,0,2698,0,0,1.325225957,0
1/24/2019 6:00,793.5231028,1257.891659,0,8.93005529,51.16555609,0,2677,0,0,1.342106218,0
1/24/2019 7:00,653.7326328,1059.461785,0,7.564678161,45.67427969,0,2912,0,0,1.169663191,0
1/24/2019 8:00,503.3882072,847.0276785,0,6.104689079,39.92753594,0,3252,0,0,0.98691835,0
1/24/2019 9:00,382.5093738,678.3257121,0,4.96023819,35.24029791,0,3429,0,0,0.845092186,0
1/24/2019 10:00,295.5595462,558.0557778,0,4.157782578,31.62906114,0,3578,0,0,0.745333306,0
1/24/2019 11:00,235.5560877,474.3542699,0,3.60576004,28.73610212,0,3600,0,0,0.674018974,0
1/24/2019 12:00,193.9579936,413.7968515,0,3.203687548,26.22481589,0,4103,0,0,0.617373277,0
1/24/2019 13:00,164.0742958,366.5108365,0,2.878925334,23.918357,0,4352,0,0,0.566362896,0
1/24/2019 14:00,141.7069868,326.9934952,0,2.592010083,21.81421864,0,4426,0,0,0.517236263,0
1/24/2019 15:00,124.7332197,293.2487587,0,2.329811112,20.03909585,0,4101,0,0,0.470283888,0
