UTC Time,Biomass,Fossil Gas,Fossil Hard coal,Hydro Run-of-river and poundage,Hydro Water Reservoir,Other,Solar,Wind Onshore,Wind Offshore 
2022-05-11 01:00:00+00:00,394.0,2831.0,0.0,38.0,7.0,12.0,0.0,917.0,7.0
2022-05-11 02:00:00+00:00,395.0,2837.0,0.0,36.0,7.0,12.0,0.0,761.0,8.0
2022-05-11 03:00:00+00:00,393.0,2870.0,0.0,150.0,9.0,12.0,0.0,683.0,6.0
2022-05-11 04:00:00+00:00,392.0,2990.0,0.0,842.0,170.0,12.0,0.0,511.0,5.0
2022-05-11 05:00:00+00:00,391.0,3024.0,0.0,1173.0,257.0,12.0,10.0,414.0,4.0
2022-05-11 06:00:00+00:00,390.0,3060.0,0.0,1278.0,280.0,12.0,150.0,365.0,2.0
2022-05-11 07:00:00+00:00,392.0,3032.0,0.0,693.0,95.0,12.0,460.0,234.0,1.0
2022-05-11 08:00:00+00:00,386.0,2784.0,0.0,465.0,20.0,11.0,752.0,112.0,1.0
2022-05-11 09:00:00+00:00,382.0,2607.0,0.0,279.0,19.0,12.0,956.0,124.0,1.0
2022-05-11 10:00:00+00:00,382.0,2308.0,0.0,237.0,18.0,11.0,1065.0,180.0,1.0
2022-05-11 11:00:00+00:00,380.0,2497.0,0.0,281.0,20.0,12.0,1085.0,271.0,3.0
2022-05-11 12:00:00+00:00,383.0,2261.0,0.0,254.0,20.0,12.0,1067.0,366.0,6.0
2022-05-11 13:00:00+00:00,381.0,2567.0,0.0,65.0,20.0,12.0,1030.0,440.0,8.0
2022-05-11 14:00:00+00:00,386.0,2352.0,0.0,70.0,19.0,12.0,954.0,513.0,8.0
2022-05-11 15:00:00+00:00,393.0,2434.0,0.0,67.0,19.0,12.0,818.0,587.0,12.0
2022-05-11 16:00:00+00:00,387.0,2598.0,0.0,162.0,20.0,12.0,622.0,705.0,17.0
2022-05-11 17:00:00+00:00,385.0,2965.0,0.0,561.0,71.0,12.0,326.0,609.0,19.0
2022-05-11 18:00:00+00:00,387.0,3045.0,0.0,1245.0,195.0,12.0,89.0,499.0,20.0
2022-05-11 19:00:00+00:00,392.0,3033.0,0.0,1201.0,213.0,12.0,7.0,548.0,16.0
2022-05-11 20:00:00+00:00,394.0,3080.0,0.0,1085.0,8.0,12.0,0.0,653.0,14.0
2022-05-11 21:00:00+00:00,390.0,2919.0,0.0,754.0,7.0,12.0,0.0,781.0,11.0
2022-05-11 22:00:00+00:00,393.0,2526.0,0.0,541.0,7.0,12.0,0.0,746.0,13.0
2022-05-11 23:00:00+00:00,395.0,2523.0,0.0,335.0,7.0,12.0,0.0,632.0,10.0
2022-05-12 00:00:00+00:00,394.0,2492.0,0.0,92.0,7.0,12.0,0.0,575.0,5.0
2022-05-12 01:00:00+00:00,394.0,2604.0,0.0,44.0,7.0,12.0,0.0,527.0,4.0
2022-05-12 02:00:00+00:00,393.0,2787.0,0.0,43.0,7.0,12.0,0.0,420.0,5.0
2022-05-12 03:00:00+00:00,396.0,2720.0,0.0,53.0,7.0,12.0,0.0,452.0,5.0
2022-05-12 04:00:00+00:00,387.0,3003.0,0.0,727.0,13.0,12.0,0.0,487.0,8.0
2022-05-12 05:00:00+00:00,377.0,3059.0,0.0,1173.0,69.0,12.0,5.0,706.0,11.0
2022-05-12 06:00:00+00:00,376.0,2936.0,0.0,1231.0,127.0,12.0,98.0,715.0,6.0
2022-05-12 07:00:00+00:00,382.0,3060.0,0.0,812.0,32.0,12.0,373.0,547.0,2.0
2022-05-12 08:00:00+00:00,382.0,2891.0,0.0,493.0,20.0,12.0,644.0,406.0,2.0
2022-05-12 09:00:00+00:00,374.0,2888.0,0.0,272.0,36.0,12.0,825.0,313.0,1.0
2022-05-12 10:00:00+00:00,385.0,2672.0,0.0,235.0,20.0,12.0,968.0,364.0,4.0
2022-05-12 11:00:00+00:00,387.0,2473.0,0.0,99.0,20.0,12.0,1023.0,452.0,5.0
2022-05-12 12:00:00+00:00,385.0,2294.0,0.0,74.0,19.0,12.0,1057.0,424.0,6.0
2022-05-12 13:00:00+00:00,390.0,2383.0,0.0,71.0,20.0,12.0,1094.0,326.0,4.0
2022-05-12 14:00:00+00:00,389.0,2399.0,0.0,79.0,34.0,12.0,1043.0,240.0,4.0
2022-05-12 15:00:00+00:00,391.0,2383.0,0.0,85.0,20.0,12.0,908.0,218.0,5.0
2022-05-12 16:00:00+00:00,384.0,2716.0,0.0,346.0,22.0,12.0,719.0,341.0,5.0
2022-05-12 17:00:00+00:00,394.0,2996.0,0.0,329.0,27.0,12.0,422.0,434.0,9.0
2022-05-12 18:00:00+00:00,391.0,3093.0,0.0,785.0,157.0,12.0,133.0,410.0,6.0
2022-05-12 19:00:00+00:00,392.0,3076.0,0.0,1358.0,687.0,13.0,8.0,386.0,4.0
2022-05-12 20:00:00+00:00,393.0,3042.0,0.0,1234.0,260.0,12.0,0.0,406.0,2.0
2022-05-12 21:00:00+00:00,394.0,3080.0,0.0,1113.0,196.0,12.0,0.0,390.0,1.0
2022-05-12 22:00:00+00:00,394.0,3077.0,0.0,529.0,114.0,12.0,0.0,361.0,0.0
2022-05-12 23:00:00+00:00,392.0,2901.0,0.0,258.0,157.0,12.0,0.0,341.0,0.0
2022-05-13 00:00:00+00:00,391.0,2894.0,0.0,73.0,120.0,12.0,0.0,220.0,0.0
2022-05-13 01:00:00+00:00,391.0,2795.0,0.0,37.0,8.0,12.0,0.0,170.0,0.0
2022-05-13 02:00:00+00:00,393.0,2847.0,0.0,36.0,66.0,12.0,0.0,187.0,0.0
2022-05-13 03:00:00+00:00,393.0,2919.0,0.0,113.0,69.0,12.0,0.0,140.0,0.0
2022-05-13 04:00:00+00:00,395.0,3054.0,0.0,693.0,265.0,12.0,0.0,85.0,0.0
2022-05-13 05:00:00+00:00,389.0,3103.0,0.0,1166.0,543.0,12.0,11.0,63.0,0.0
2022-05-13 06:00:00+00:00,395.0,3047.0,0.0,1082.0,436.0,12.0,153.0,61.0,0.0
2022-05-13 07:00:00+00:00,394.0,3035.0,0.0,586.0,108.0,13.0,465.0,68.0,0.0
2022-05-13 08:00:00+00:00,389.0,2976.0,0.0,539.0,75.0,12.0,744.0,64.0,0.0
2022-05-13 09:00:00+00:00,387.0,3021.0,0.0,294.0,68.0,12.0,936.0,73.0,0.0
2022-05-13 10:00:00+00:00,389.0,2984.0,0.0,238.0,70.0,12.0,1080.0,98.0,0.0
2022-05-13 11:00:00+00:00,387.0,2863.0,0.0,189.0,46.0,12.0,1134.0,157.0,0.0
2022-05-13 12:00:00+00:00,382.0,2620.0,0.0,87.0,20.0,12.0,1121.0,221.0,0.0
2022-05-13 13:00:00+00:00,384.0,2640.0,0.0,87.0,20.0,12.0,1077.0,263.0,2.0
2022-05-13 14:00:00+00:00,389.0,2629.0,0.0,82.0,20.0,12.0,947.0,324.0,2.0
2022-05-13 15:00:00+00:00,392.0,2620.0,0.0,95.0,20.0,12.0,717.0,391.0,2.0
2022-05-13 16:00:00+00:00,392.0,2698.0,0.0,344.0,50.0,12.0,471.0,389.0,3.0
2022-05-13 17:00:00+00:00,402.0,3081.0,0.0,463.0,189.0,12.0,246.0,360.0,3.0
2022-05-13 18:00:00+00:00,399.0,3095.0,0.0,1331.0,541.0,12.0,96.0,275.0,3.0
2022-05-13 19:00:00+00:00,397.0,3126.0,0.0,1443.0,611.0,12.0,7.0,295.0,2.0
2022-05-13 20:00:00+00:00,395.0,3151.0,0.0,1117.0,297.0,12.0,0.0,275.0,2.0
2022-05-13 21:00:00+00:00,393.0,3144.0,0.0,942.0,136.0,12.0,0.0,208.0,2.0
2022-05-13 22:00:00+00:00,392.0,2735.0,0.0,717.0,12.0,12.0,0.0,165.0,2.0
2022-05-13 23:00:00+00:00,390.0,2031.0,0.0,479.0,7.0,12.0,0.0,135.0,2.0
2022-05-14 00:00:00+00:00,388.0,1853.0,0.0,225.0,7.0,12.0,0.0,119.0,2.0
2022-05-14 01:00:00+00:00,393.0,1707.0,0.0,303.0,7.0,12.0,0.0,151.0,2.0
2022-05-14 02:00:00+00:00,384.0,1730.0,0.0,150.0,7.0,12.0,0.0,235.0,3.0
2022-05-14 03:00:00+00:00,386.0,1672.0,0.0,218.0,7.0,12.0,0.0,390.0,3.0
2022-05-14 04:00:00+00:00,391.0,1705.0,0.0,51.0,7.0,12.0,0.0,589.0,3.0
2022-05-14 05:00:00+00:00,377.0,1584.0,0.0,50.0,7.0,13.0,6.0,775.0,1.0
2022-05-14 06:00:00+00:00,376.0,1493.0,0.0,215.0,66.0,13.0,117.0,891.0,1.0
2022-05-14 07:00:00+00:00,377.0,1539.0,0.0,48.0,18.0,13.0,381.0,1042.0,3.0
2022-05-14 08:00:00+00:00,378.0,1532.0,0.0,57.0,7.0,12.0,620.0,918.0,2.0
2022-05-14 09:00:00+00:00,380.0,1472.0,0.0,54.0,7.0,12.0,889.0,955.0,5.0
2022-05-14 10:00:00+00:00,378.0,1420.0,0.0,46.0,7.0,12.0,1064.0,987.0,0.0
2022-05-14 11:00:00+00:00,380.0,1150.0,0.0,50.0,7.0,12.0,1138.0,975.0,0.0
2022-05-14 12:00:00+00:00,379.0,989.0,0.0,52.0,7.0,12.0,1158.0,1125.0,0.0
2022-05-14 13:00:00+00:00,372.0,972.0,0.0,55.0,7.0,11.0,1153.0,1103.0,0.0
2022-05-14 14:00:00+00:00,373.0,967.0,0.0,53.0,7.0,12.0,1095.0,1048.0,0.0
2022-05-14 15:00:00+00:00,369.0,1175.0,0.0,52.0,7.0,12.0,911.0,1185.0,0.0
2022-05-14 16:00:00+00:00,374.0,1243.0,0.0,109.0,15.0,12.0,677.0,1229.0,1.0
2022-05-14 17:00:00+00:00,372.0,1541.0,0.0,199.0,53.0,12.0,414.0,1363.0,0.0
2022-05-14 18:00:00+00:00,366.0,1650.0,0.0,666.0,158.0,12.0,134.0,1248.0,2.0
2022-05-14 19:00:00+00:00,375.0,1702.0,0.0,764.0,276.0,12.0,9.0,1090.0,14.0
2022-05-14 20:00:00+00:00,377.0,1726.0,0.0,552.0,190.0,12.0,0.0,1064.0,25.0
2022-05-14 21:00:00+00:00,375.0,1587.0,0.0,374.0,94.0,12.0,0.0,1201.0,23.0
2022-05-14 22:00:00+00:00,379.0,1116.0,0.0,303.0,60.0,12.0,0.0,1395.0,19.0
2022-05-14 23:00:00+00:00,389.0,913.0,0.0,113.0,55.0,12.0,0.0,1473.0,19.0
2022-05-15 00:00:00+00:00,388.0,887.0,0.0,56.0,7.0,12.0,0.0,1566.0,24.0
2022-05-15 01:00:00+00:00,390.0,730.0,0.0,50.0,7.0,12.0,0.0,1719.0,20.0
2022-05-15 02:00:00+00:00,388.0,623.0,0.0,44.0,7.0,12.0,0.0,1846.0,24.0
2022-05-15 03:00:00+00:00,389.0,644.0,0.0,45.0,7.0,12.0,0.0,1831.0,25.0
2022-05-15 04:00:00+00:00,391.0,610.0,0.0,58.0,7.0,12.0,0.0,1893.0,25.0
2022-05-15 05:00:00+00:00,392.0,567.0,0.0,208.0,7.0,12.0,8.0,2109.0,25.0
2022-05-15 06:00:00+00:00,390.0,520.0,0.0,61.0,7.0,12.0,111.0,2301.0,25.0
2022-05-15 07:00:00+00:00,384.0,329.0,0.0,124.0,17.0,12.0,291.0,2425.0,25.0
2022-05-15 08:00:00+00:00,375.0,268.0,0.0,121.0,7.0,12.0,427.0,2457.0,25.0
2022-05-15 09:00:00+00:00,374.0,265.0,0.0,123.0,7.0,12.0,581.0,2400.0,25.0
2022-05-15 10:00:00+00:00,371.0,261.0,0.0,116.0,7.0,12.0,776.0,2493.0,25.0
2022-05-15 11:00:00+00:00,373.0,257.0,0.0,157.0,7.0,12.0,933.0,2511.0,25.0
2022-05-15 12:00:00+00:00,370.0,256.0,0.0,173.0,7.0,12.0,928.0,2381.0,25.0
2022-05-15 13:00:00+00:00,378.0,257.0,0.0,122.0,7.0,12.0,951.0,2406.0,23.0
2022-05-15 14:00:00+00:00,380.0,254.0,0.0,128.0,7.0,11.0,938.0,2462.0,25.0
2022-05-15 15:00:00+00:00,383.0,257.0,0.0,150.0,7.0,12.0,847.0,2530.0,25.0
2022-05-15 16:00:00+00:00,384.0,261.0,0.0,183.0,7.0,12.0,693.0,2717.0,25.0
2022-05-15 17:00:00+00:00,385.0,448.0,0.0,203.0,39.0,12.0,434.0,2484.0,25.0
2022-05-15 18:00:00+00:00,383.0,677.0,0.0,375.0,109.0,12.0,135.0,2356.0,24.0
2022-05-15 19:00:00+00:00,389.0,951.0,0.0,605.0,263.0,12.0,10.0,2052.0,24.0
2022-05-15 20:00:00+00:00,384.0,987.0,0.0,609.0,123.0,12.0,0.0,2018.0,24.0
2022-05-15 21:00:00+00:00,384.0,803.0,0.0,270.0,38.0,12.0,0.0,2160.0,24.0
2022-05-15 22:00:00+00:00,393.0,918.0,0.0,81.0,37.0,12.0,0.0,2307.0,18.0
2022-05-15 23:00:00+00:00,383.0,1089.0,0.0,47.0,7.0,12.0,0.0,2353.0,25.0
2022-05-16 00:00:00+00:00,382.0,1109.0,0.0,45.0,7.0,12.0,0.0,2385.0,25.0
2022-05-16 01:00:00+00:00,383.0,1143.0,0.0,44.0,7.0,12.0,0.0,2307.0,22.0
2022-05-16 02:00:00+00:00,382.0,1271.0,0.0,43.0,7.0,12.0,0.0,2138.0,16.0
2022-05-16 03:00:00+00:00,377.0,1574.0,0.0,53.0,9.0,12.0,0.0,2004.0,8.0
2022-05-16 04:00:00+00:00,376.0,2185.0,0.0,250.0,68.0,12.0,0.0,1857.0,5.0
2022-05-16 05:00:00+00:00,377.0,2604.0,0.0,724.0,209.0,13.0,12.0,1701.0,6.0
2022-05-16 06:00:00+00:00,381.0,2724.0,0.0,676.0,203.0,12.0,144.0,1663.0,11.0
2022-05-16 07:00:00+00:00,380.0,2601.0,0.0,415.0,85.0,12.0,391.0,1739.0,17.0
2022-05-16 08:00:00+00:00,368.0,2631.0,0.0,175.0,22.0,12.0,609.0,1719.0,19.0
2022-05-16 09:00:00+00:00,378.0,2509.0,0.0,100.0,7.0,12.0,811.0,1865.0,22.0
2022-05-16 10:00:00+00:00,388.0,2399.0,0.0,77.0,7.0,12.0,888.0,1991.0,25.0
2022-05-16 11:00:00+00:00,373.0,2441.0,0.0,62.0,7.0,12.0,995.0,2069.0,25.0
2022-05-16 12:00:00+00:00,358.0,2309.0,0.0,59.0,7.0,12.0,965.0,2146.0,25.0
2022-05-16 13:00:00+00:00,373.0,2238.0,0.0,60.0,7.0,12.0,905.0,2262.0,25.0
2022-05-16 14:00:00+00:00,384.0,2369.0,0.0,59.0,7.0,12.0,853.0,2324.0,25.0
2022-05-16 15:00:00+00:00,384.0,2349.0,0.0,59.0,7.0,12.0,775.0,2229.0,25.0
2022-05-16 16:00:00+00:00,383.0,2591.0,0.0,62.0,7.0,12.0,575.0,1999.0,25.0
2022-05-16 17:00:00+00:00,382.0,2598.0,0.0,84.0,12.0,12.0,367.0,1885.0,22.0
2022-05-16 18:00:00+00:00,390.0,2775.0,0.0,384.0,168.0,12.0,138.0,1782.0,25.0
2022-05-16 19:00:00+00:00,388.0,2716.0,0.0,719.0,198.0,12.0,10.0,1814.0,18.0
2022-05-16 20:00:00+00:00,386.0,2730.0,0.0,659.0,203.0,12.0,0.0,1748.0,21.0
2022-05-16 21:00:00+00:00,392.0,2736.0,0.0,571.0,60.0,12.0,0.0,1616.0,25.0
2022-05-16 22:00:00+00:00,387.0,2630.0,0.0,328.0,8.0,12.0,0.0,1281.0,25.0
2022-05-16 23:00:00+00:00,390.0,2695.0,0.0,179.0,30.0,12.0,0.0,1093.0,18.0
2022-05-17 00:00:00+00:00,390.0,2536.0,0.0,36.0,8.0,12.0,0.0,1116.0,25.0
2022-05-17 01:00:00+00:00,389.0,2376.0,0.0,43.0,7.0,12.0,0.0,1184.0,25.0
2022-05-17 02:00:00+00:00,388.0,2400.0,0.0,43.0,7.0,12.0,0.0,1291.0,25.0
2022-05-17 03:00:00+00:00,390.0,2672.0,0.0,94.0,8.0,12.0,0.0,1477.0,25.0
2022-05-17 04:00:00+00:00,390.0,2774.0,0.0,447.0,167.0,12.0,0.0,1656.0,25.0
2022-05-17 05:00:00+00:00,389.0,2807.0,0.0,533.0,239.0,12.0,13.0,1749.0,25.0
2022-05-17 06:00:00+00:00,389.0,2756.0,0.0,421.0,95.0,12.0,148.0,1795.0,25.0
2022-05-17 07:00:00+00:00,376.0,2571.0,0.0,261.0,63.0,12.0,426.0,1596.0,25.0
2022-05-17 08:00:00+00:00,363.0,2551.0,0.0,112.0,9.0,12.0,697.0,1507.0,25.0
2022-05-17 09:00:00+00:00,357.0,2381.0,0.0,102.0,7.0,12.0,937.0,1558.0,25.0
2022-05-17 10:00:00+00:00,355.0,2380.0,0.0,139.0,7.0,12.0,1059.0,1718.0,25.0
2022-05-17 11:00:00+00:00,362.0,2536.0,0.0,122.0,7.0,12.0,1083.0,1656.0,25.0
2022-05-17 12:00:00+00:00,345.0,2412.0,0.0,76.0,7.0,12.0,1091.0,1474.0,23.0
2022-05-17 13:00:00+00:00,335.0,2333.0,0.0,61.0,7.0,12.0,1054.0,1333.0,22.0
2022-05-17 14:00:00+00:00,338.0,2389.0,0.0,60.0,7.0,12.0,978.0,1174.0,19.0
2022-05-17 15:00:00+00:00,348.0,2471.0,0.0,74.0,14.0,12.0,870.0,1000.0,11.0
2022-05-17 16:00:00+00:00,363.0,2635.0,0.0,304.0,78.0,12.0,704.0,810.0,7.0
2022-05-17 17:00:00+00:00,370.0,2849.0,0.0,388.0,102.0,12.0,412.0,634.0,5.0
2022-05-17 18:00:00+00:00,378.0,2949.0,0.0,897.0,753.0,12.0,133.0,511.0,1.0
2022-05-17 19:00:00+00:00,376.0,2822.0,0.0,624.0,768.0,12.0,11.0,473.0,1.0
2022-05-17 20:00:00+00:00,380.0,2978.0,0.0,787.0,543.0,12.0,0.0,529.0,2.0
2022-05-17 21:00:00+00:00,384.0,2879.0,0.0,450.0,258.0,12.0,0.0,600.0,3.0
2022-05-17 22:00:00+00:00,390.0,2860.0,0.0,231.0,71.0,12.0,0.0,691.0,3.0
2022-05-17 23:00:00+00:00,391.0,2577.0,0.0,104.0,21.0,12.0,0.0,749.0,4.0
2022-05-18 00:00:00+00:00,393.0,2562.0,0.0,132.0,11.0,12.0,0.0,746.0,5.0
2022-05-18 01:00:00+00:00,389.0,2575.0,0.0,76.0,7.0,12.0,0.0,664.0,4.0
2022-05-18 02:00:00+00:00,396.0,2592.0,0.0,52.0,7.0,13.0,0.0,615.0,3.0
2022-05-18 03:00:00+00:00,396.0,2637.0,0.0,45.0,8.0,13.0,0.0,566.0,3.0
2022-05-18 04:00:00+00:00,397.0,2782.0,0.0,148.0,150.0,13.0,0.0,458.0,2.0
2022-05-18 05:00:00+00:00,399.0,2848.0,0.0,664.0,208.0,12.0,14.0,443.0,0.0
2022-05-18 06:00:00+00:00,395.0,2863.0,0.0,802.0,257.0,12.0,143.0,452.0,0.0
2022-05-18 07:00:00+00:00,391.0,2819.0,0.0,457.0,90.0,12.0,382.0,367.0,0.0
2022-05-18 08:00:00+00:00,386.0,2649.0,0.0,162.0,68.0,12.0,594.0,333.0,0.0
2022-05-18 09:00:00+00:00,385.0,2648.0,0.0,84.0,29.0,12.0,822.0,369.0,0.0
2022-05-18 10:00:00+00:00,391.0,2618.0,0.0,74.0,7.0,12.0,944.0,372.0,0.0
2022-05-18 11:00:00+00:00,395.0,2458.0,0.0,62.0,6.0,12.0,953.0,424.0,0.0
2022-05-18 12:00:00+00:00,381.0,2474.0,0.0,53.0,6.0,12.0,873.0,451.0,0.0
2022-05-18 13:00:00+00:00,343.0,2443.0,0.0,46.0,7.0,11.0,826.0,384.0,0.0
2022-05-18 14:00:00+00:00,345.0,2455.0,0.0,49.0,7.0,11.0,857.0,494.0,0.0
2022-05-18 15:00:00+00:00,355.0,2437.0,0.0,48.0,7.0,11.0,811.0,560.0,0.0
2022-05-18 16:00:00+00:00,360.0,2466.0,0.0,46.0,8.0,11.0,723.0,549.0,0.0
2022-05-18 17:00:00+00:00,365.0,2752.0,0.0,218.0,53.0,11.0,470.0,572.0,0.0
2022-05-18 18:00:00+00:00,378.0,2788.0,0.0,859.0,442.0,12.0,157.0,620.0,0.0
2022-05-18 19:00:00+00:00,379.0,2835.0,0.0,958.0,661.0,12.0,14.0,730.0,1.0
2022-05-18 20:00:00+00:00,381.0,2844.0,0.0,803.0,456.0,11.0,0.0,775.0,1.0
2022-05-18 21:00:00+00:00,377.0,2755.0,0.0,447.0,26.0,11.0,0.0,762.0,1.0
2022-05-18 22:00:00+00:00,374.0,2622.0,0.0,198.0,8.0,12.0,0.0,709.0,0.0
2022-05-18 23:00:00+00:00,371.0,2425.0,0.0,83.0,7.0,11.0,0.0,651.0,1.0
2022-05-19 00:00:00+00:00,368.0,2366.0,0.0,62.0,7.0,12.0,0.0,528.0,1.0
2022-05-19 01:00:00+00:00,370.0,2386.0,0.0,40.0,7.0,12.0,0.0,498.0,2.0
2022-05-19 02:00:00+00:00,367.0,2380.0,0.0,34.0,7.0,12.0,0.0,457.0,2.0
2022-05-19 03:00:00+00:00,365.0,2438.0,0.0,44.0,10.0,12.0,0.0,404.0,2.0
2022-05-19 04:00:00+00:00,367.0,2764.0,0.0,267.0,132.0,12.0,0.0,369.0,2.0
2022-05-19 05:00:00+00:00,364.0,2831.0,0.0,619.0,292.0,12.0,16.0,358.0,2.0
2022-05-19 06:00:00+00:00,366.0,2849.0,0.0,618.0,202.0,11.0,167.0,351.0,2.0
2022-05-19 07:00:00+00:00,365.0,2766.0,0.0,381.0,95.0,11.0,487.0,295.0,1.0
2022-05-19 08:00:00+00:00,365.0,2745.0,0.0,96.0,28.0,11.0,759.0,266.0,1.0
2022-05-19 09:00:00+00:00,358.0,2446.0,0.0,92.0,6.0,11.0,920.0,294.0,2.0
2022-05-19 10:00:00+00:00,360.0,2435.0,0.0,104.0,7.0,11.0,1006.0,368.0,3.0
2022-05-19 11:00:00+00:00,358.0,2412.0,0.0,56.0,7.0,11.0,1042.0,541.0,3.0
2022-05-19 12:00:00+00:00,358.0,2459.0,0.0,50.0,7.0,11.0,1047.0,659.0,3.0
2022-05-19 13:00:00+00:00,384.0,2473.0,0.0,42.0,7.0,12.0,987.0,687.0,4.0
2022-05-19 14:00:00+00:00,390.0,2517.0,0.0,43.0,8.0,12.0,894.0,645.0,4.0
2022-05-19 15:00:00+00:00,380.0,2485.0,0.0,57.0,40.0,12.0,775.0,527.0,5.0
2022-05-19 16:00:00+00:00,383.0,2502.0,0.0,71.0,78.0,12.0,587.0,446.0,6.0
2022-05-19 17:00:00+00:00,372.0,2664.0,0.0,220.0,74.0,12.0,338.0,407.0,7.0
2022-05-19 18:00:00+00:00,365.0,2806.0,0.0,655.0,160.0,12.0,119.0,430.0,8.0
2022-05-19 19:00:00+00:00,375.0,2821.0,0.0,1089.0,616.0,12.0,11.0,541.0,7.0
2022-05-19 20:00:00+00:00,383.0,2856.0,0.0,927.0,537.0,12.0,0.0,568.0,7.0
2022-05-19 21:00:00+00:00,369.0,2730.0,0.0,310.0,145.0,12.0,0.0,556.0,7.0
2022-05-19 22:00:00+00:00,380.0,2652.0,0.0,198.0,10.0,12.0,0.0,612.0,8.0
2022-05-19 23:00:00+00:00,379.0,2524.0,0.0,92.0,7.0,12.0,0.0,624.0,7.0
2022-05-20 00:00:00+00:00,381.0,2479.0,0.0,77.0,7.0,12.0,0.0,641.0,8.0
2022-05-20 01:00:00+00:00,385.0,2501.0,0.0,58.0,7.0,13.0,0.0,589.0,6.0
2022-05-20 02:00:00+00:00,401.0,2538.0,0.0,33.0,7.0,13.0,0.0,554.0,6.0
2022-05-20 03:00:00+00:00,399.0,2548.0,0.0,44.0,20.0,13.0,0.0,464.0,4.0
2022-05-20 04:00:00+00:00,388.0,2758.0,0.0,329.0,176.0,12.0,0.0,396.0,6.0
2022-05-20 05:00:00+00:00,396.0,2757.0,0.0,1000.0,437.0,13.0,9.0,451.0,11.0
2022-05-20 06:00:00+00:00,398.0,2765.0,0.0,1005.0,517.0,13.0,116.0,616.0,10.0
2022-05-20 07:00:00+00:00,400.0,2746.0,0.0,339.0,171.0,12.0,327.0,571.0,11.0
2022-05-20 08:00:00+00:00,399.0,2676.0,0.0,136.0,68.0,12.0,518.0,401.0,11.0
2022-05-20 09:00:00+00:00,403.0,2438.0,0.0,68.0,19.0,12.0,668.0,440.0,14.0
2022-05-20 10:00:00+00:00,398.0,2413.0,0.0,71.0,17.0,12.0,736.0,377.0,13.0
2022-05-20 11:00:00+00:00,397.0,2486.0,0.0,71.0,12.0,12.0,771.0,317.0,15.0
2022-05-20 12:00:00+00:00,401.0,2471.0,0.0,48.0,7.0,12.0,724.0,355.0,17.0
2022-05-20 13:00:00+00:00,394.0,2596.0,0.0,46.0,7.0,12.0,662.0,346.0,17.0
2022-05-20 14:00:00+00:00,397.0,2668.0,0.0,51.0,37.0,12.0,544.0,423.0,17.0
2022-05-20 15:00:00+00:00,397.0,2458.0,0.0,66.0,254.0,12.0,487.0,562.0,17.0
2022-05-20 16:00:00+00:00,397.0,2722.0,0.0,214.0,300.0,12.0,364.0,601.0,17.0
2022-05-20 17:00:00+00:00,393.0,2786.0,0.0,430.0,477.0,12.0,230.0,679.0,17.0
2022-05-20 18:00:00+00:00,364.0,2777.0,0.0,630.0,315.0,12.0,84.0,978.0,17.0
2022-05-20 19:00:00+00:00,377.0,2725.0,0.0,760.0,164.0,12.0,8.0,1676.0,17.0
2022-05-20 20:00:00+00:00,398.0,2669.0,0.0,258.0,77.0,12.0,0.0,2286.0,12.0
2022-05-20 21:00:00+00:00,401.0,2368.0,0.0,194.0,9.0,13.0,0.0,2744.0,14.0
2022-05-20 22:00:00+00:00,402.0,1850.0,0.0,320.0,8.0,13.0,0.0,2889.0,16.0
2022-05-20 23:00:00+00:00,404.0,1423.0,0.0,166.0,60.0,12.0,0.0,2988.0,17.0
2022-05-21 00:00:00+00:00,403.0,1320.0,0.0,142.0,37.0,12.0,0.0,2993.0,14.0
2022-05-21 01:00:00+00:00,394.0,1327.0,0.0,31.0,7.0,13.0,0.0,2796.0,11.0
2022-05-21 02:00:00+00:00,390.0,1346.0,0.0,30.0,7.0,13.0,0.0,2473.0,1.0
2022-05-21 03:00:00+00:00,399.0,1264.0,0.0,28.0,7.0,12.0,0.0,2300.0,1.0
2022-05-21 04:00:00+00:00,399.0,1336.0,0.0,30.0,7.0,12.0,0.0,2246.0,1.0
2022-05-21 05:00:00+00:00,401.0,1224.0,0.0,66.0,7.0,12.0,2.0,2440.0,1.0
2022-05-21 06:00:00+00:00,399.0,1270.0,0.0,38.0,7.0,12.0,36.0,2463.0,2.0
2022-05-21 07:00:00+00:00,401.0,1244.0,0.0,48.0,16.0,12.0,117.0,2431.0,1.0
2022-05-21 08:00:00+00:00,400.0,1353.0,0.0,152.0,53.0,12.0,274.0,2142.0,1.0
2022-05-21 09:00:00+00:00,401.0,1373.0,0.0,217.0,31.0,12.0,338.0,2018.0,4.0
2022-05-21 10:00:00+00:00,403.0,1350.0,0.0,238.0,319.0,12.0,418.0,1874.0,0.0
2022-05-21 11:00:00+00:00,398.0,1260.0,0.0,184.0,73.0,12.0,605.0,1979.0,0.0
2022-05-21 12:00:00+00:00,399.0,1244.0,0.0,45.0,7.0,12.0,754.0,2050.0,1.0
2022-05-21 13:00:00+00:00,395.0,1290.0,0.0,47.0,7.0,12.0,766.0,1915.0,4.0
2022-05-21 14:00:00+00:00,392.0,1282.0,0.0,48.0,7.0,12.0,723.0,1662.0,2.0
2022-05-21 15:00:00+00:00,388.0,1291.0,0.0,47.0,12.0,12.0,686.0,1542.0,0.0
