,Biomass,Fossil Brown coal/Lignite,Fossil Gas,Fossil Oil,Fossil Oil,Hydro Run-of-river and poundage,Hydro Water Reservoir,Nuclear,Other,Other renewable,Waste,Wind Onshore,Wind Onshore,Solar,Other renewable,Hydro Water Reservoir,Fossil Hard coal,Geothermal,Fossil Hard coal 
2021-01-18 18:00:00+01:00,339.0,1187.0,6221.0,,0.0,56.0,29.0,7764.0,296.0,52.0,60.0,36.0,,0.0,,,,0.0,12.0
2021-01-18 19:00:00+01:00,343.0,1236.0,6259.0,,0.0,56.0,32.0,7761.0,304.0,52.0,57.0,44.0,,0.0,,,,0.0,12.0
2021-01-18 20:00:00+01:00,342.0,1234.0,6150.0,,0.0,56.0,32.0,7756.0,304.0,52.0,57.0,61.0,,0.0,,,,0.0,10.0
2021-01-18 21:00:00+01:00,360.0,1199.0,6344.0,,0.0,56.0,32.0,7754.0,308.0,51.0,61.0,45.0,,0.0,,,,0.0,10.0
2021-01-18 22:00:00+01:00,338.0,1221.0,5973.0,,0.0,56.0,32.0,7756.0,304.0,48.0,56.0,87.0,,0.0,,,,0.0,11.0
2021-01-18 23:00:00+01:00,344.0,1237.0,5959.0,,0.0,56.0,32.0,7751.0,304.0,48.0,60.0,151.0,,0.0,,,,0.0,11.0
2021-01-19 00:00:00+01:00,346.0,1222.0,5629.0,,0.0,56.0,32.0,7754.0,320.0,50.0,61.0,195.0,,0.0,,,,0.0,10.0
2021-01-19 01:00:00+01:00,333.0,1208.0,5569.0,,0.0,56.0,32.0,7756.0,320.0,44.0,56.0,209.0,,0.0,,,,0.0,10.0
2021-01-19 02:00:00+01:00,256.0,1202.0,5493.0,,0.0,56.0,32.0,7756.0,316.0,36.0,57.0,287.0,,0.0,,,,0.0,10.0
2021-01-19 03:00:00+01:00,260.0,1064.0,5432.0,,0.0,56.0,32.0,7757.0,320.0,34.0,60.0,303.0,,0.0,,,,0.0,8.0
2021-01-19 04:00:00+01:00,266.0,1110.0,5431.0,,0.0,58.0,32.0,7757.0,316.0,32.0,60.0,383.0,,0.0,,,,0.0,
2021-01-19 05:00:00+01:00,294.0,1176.0,5604.0,,0.0,60.0,32.0,7760.0,316.0,36.0,59.0,374.0,,0.0,,,,0.0,
2021-01-19 06:00:00+01:00,322.0,1265.0,6101.0,,0.0,60.0,32.0,7761.0,316.0,35.0,56.0,377.0,,0.0,,,20.0,0.0,
2021-01-19 07:00:00+01:00,330.0,1281.0,6419.0,,0.0,60.0,32.0,7763.0,320.0,39.0,60.0,285.0,,11.0,,,,0.0,
2021-01-19 08:00:00+01:00,331.0,1302.0,6401.0,,0.0,60.0,25.0,7767.0,320.0,42.0,58.0,268.0,,150.0,,,,0.0,
2021-01-19 09:00:00+01:00,318.0,1272.0,6091.0,,0.0,60.0,24.0,7761.0,336.0,46.0,57.0,214.0,,515.0,,,,0.0,5.0
2021-01-19 10:00:00+01:00,334.0,1258.0,6024.0,,0.0,60.0,24.0,7756.0,336.0,44.0,58.0,164.0,,1013.0,,,,0.0,7.0
2021-01-19 11:00:00+01:00,356.0,1296.0,5990.0,,0.0,60.0,24.0,7758.0,336.0,44.0,57.0,92.0,,1363.0,,,,0.0,
2021-01-19 12:00:00+01:00,343.0,1286.0,5981.0,,0.0,60.0,33.0,7757.0,344.0,44.0,56.0,71.0,,1387.0,,,,0.0,5.0
2021-01-19 13:00:00+01:00,340.0,1276.0,5974.0,4.0,,60.0,36.0,7754.0,344.0,45.0,56.0,120.0,,1132.0,,,,0.0,5.0
2021-01-19 14:00:00+01:00,269.0,1260.0,5963.0,,0.0,60.0,36.0,7758.0,344.0,44.0,57.0,167.0,,732.0,,,,0.0,8.0
2021-01-19 15:00:00+01:00,274.0,1275.0,5900.0,,0.0,60.0,36.0,7760.0,340.0,44.0,57.0,276.0,,310.0,,,,0.0,
2021-01-19 16:00:00+01:00,296.0,1287.0,5801.0,,0.0,60.0,36.0,7760.0,340.0,46.0,58.0,432.0,,29.0,,,31.0,0.0,
2021-01-19 17:00:00+01:00,285.0,1304.0,5919.0,,0.0,60.0,36.0,7760.0,344.0,48.0,56.0,669.0,,0.0,,,,0.0,
2021-01-19 18:00:00+01:00,277.0,1304.0,5952.0,,0.0,60.0,36.0,7756.0,324.0,48.0,61.0,552.0,,0.0,,,,0.0,
2021-01-19 19:00:00+01:00,275.0,1293.0,6050.0,,0.0,60.0,36.0,7757.0,324.0,49.0,59.0,606.0,,0.0,,,,0.0,
2021-01-19 20:00:00+01:00,271.0,1268.0,6014.0,,0.0,60.0,36.0,7754.0,324.0,52.0,59.0,475.0,,0.0,,,,0.0,
2021-01-19 21:00:00+01:00,285.0,1219.0,6037.0,,0.0,60.0,36.0,7756.0,324.0,52.0,60.0,337.0,,0.0,,,,0.0,
2021-01-19 22:00:00+01:00,299.0,1177.0,5498.0,,0.0,60.0,36.0,7756.0,320.0,49.0,60.0,291.0,,0.0,,,,0.0,8.0
2021-01-19 23:00:00+01:00,291.0,1206.0,5267.0,,0.0,60.0,36.0,7757.0,320.0,48.0,59.0,314.0,,0.0,,,20.0,0.0,
2021-01-20 00:00:00+01:00,296.0,1198.0,4887.0,,0.0,60.0,40.0,7762.0,200.0,45.0,58.0,339.0,,0.0,,,,0.0,
2021-01-20 01:00:00+01:00,289.0,1273.0,4791.0,,0.0,60.0,40.0,7766.0,200.0,42.0,59.0,491.0,,0.0,,,,0.0,4.0
2021-01-20 02:00:00+01:00,276.0,1208.0,4708.0,,0.0,60.0,40.0,7767.0,196.0,36.0,60.0,430.0,,0.0,,,,0.0,5.0
2021-01-20 03:00:00+01:00,266.0,1028.0,4729.0,,0.0,60.0,40.0,7768.0,200.0,32.0,61.0,338.0,,0.0,,,,0.0,13.0
2021-01-20 04:00:00+01:00,252.0,1112.0,4867.0,,0.0,60.0,40.0,7765.0,196.0,32.0,63.0,425.0,,0.0,,,,0.0,
2021-01-20 05:00:00+01:00,258.0,1084.0,5109.0,,0.0,60.0,40.0,7763.0,196.0,34.0,60.0,416.0,,0.0,,,,0.0,14.0
2021-01-20 06:00:00+01:00,250.0,1192.0,5822.0,,0.0,60.0,40.0,7761.0,200.0,37.0,55.0,493.0,,0.0,,,,0.0,39.0
2021-01-20 07:00:00+01:00,255.0,1235.0,6030.0,,0.0,60.0,40.0,7759.0,204.0,43.0,60.0,420.0,,20.0,,,,0.0,21.0
2021-01-20 08:00:00+01:00,252.0,1200.0,5992.0,,0.0,60.0,28.0,7758.0,200.0,48.0,59.0,465.0,,290.0,,,,0.0,
2021-01-20 09:00:00+01:00,266.0,1204.0,5873.0,,0.0,60.0,28.0,7756.0,216.0,52.0,62.0,359.0,,903.0,,,,0.0,9.0
2021-01-20 10:00:00+01:00,286.0,1295.0,5877.0,,0.0,60.0,28.0,7742.0,216.0,48.0,66.0,331.0,,1529.0,,,,0.0,14.0
2021-01-20 11:00:00+01:00,290.0,1301.0,5848.0,,0.0,60.0,28.0,7754.0,216.0,46.0,67.0,352.0,,2144.0,,,,0.0,7.0
2021-01-20 12:00:00+01:00,310.0,1299.0,5624.0,,0.0,60.0,37.0,7757.0,216.0,47.0,65.0,406.0,,2487.0,,,,0.0,13.0
2021-01-20 13:00:00+01:00,306.0,1300.0,5258.0,,0.0,63.0,40.0,7763.0,216.0,47.0,63.0,464.0,,2222.0,,,,0.0,11.0
2021-01-20 14:00:00+01:00,295.0,1307.0,4953.0,,0.0,64.0,40.0,7768.0,216.0,52.0,63.0,393.0,,1386.0,,,,0.0,10.0
2021-01-20 15:00:00+01:00,281.0,1327.0,5531.0,,0.0,64.0,40.0,7765.0,220.0,52.0,66.0,315.0,,556.0,,,,0.0,
2021-01-20 16:00:00+01:00,281.0,1256.0,5336.0,,0.0,64.0,43.0,7766.0,220.0,52.0,62.0,339.0,,47.0,,,,0.0,16.0
2021-01-20 17:00:00+01:00,279.0,1322.0,5788.0,,0.0,64.0,44.0,7762.0,222.0,52.0,61.0,510.0,,0.0,,,,0.0,21.0
2021-01-20 18:00:00+01:00,281.0,1335.0,5653.0,,0.0,64.0,44.0,7760.0,204.0,48.0,61.0,684.0,,0.0,,,,0.0,15.0
2021-01-20 19:00:00+01:00,283.0,1292.0,5839.0,,0.0,65.0,44.0,7758.0,204.0,48.0,67.0,718.0,,0.0,,,,0.0,18.0
2021-01-20 20:00:00+01:00,287.0,1235.0,5717.0,,0.0,66.0,44.0,7761.0,204.0,48.0,67.0,797.0,,0.0,,,,0.0,
2021-01-20 21:00:00+01:00,296.0,1200.0,5615.0,,,66.0,44.0,7758.0,204.0,48.0,67.0,962.0,,0.0,,,,0.0,
2021-01-20 22:00:00+01:00,298.0,1159.0,5034.0,,,64.0,45.0,7751.0,200.0,48.0,65.0,993.0,,0.0,,,,0.0,9.0
2021-01-20 23:00:00+01:00,294.0,1140.0,4672.0,,0.0,64.0,48.0,7749.0,200.0,48.0,67.0,999.0,,0.0,,,,0.0,14.0
2021-01-21 00:00:00+01:00,289.0,1173.0,4241.0,,0.0,64.0,48.0,7753.0,196.0,48.0,67.0,1116.0,,0.0,,,,0.0,12.0
2021-01-21 01:00:00+01:00,290.0,1242.0,4264.0,,0.0,64.0,48.0,7754.0,196.0,39.0,66.0,1128.0,,0.0,,,,0.0,14.0
2021-01-21 02:00:00+01:00,267.0,1242.0,4236.0,,0.0,64.0,48.0,7755.0,192.0,36.0,64.0,1057.0,,0.0,,,,0.0,14.0
2021-01-21 03:00:00+01:00,267.0,1178.0,4363.0,,0.0,64.0,48.0,7756.0,196.0,32.0,64.0,1049.0,,0.0,,,,0.0,13.0
2021-01-21 04:00:00+01:00,270.0,1224.0,4513.0,,0.0,64.0,48.0,7754.0,192.0,32.0,65.0,1006.0,,0.0,,,,0.0,8.0
2021-01-21 05:00:00+01:00,322.0,1247.0,5141.0,,0.0,64.0,48.0,7751.0,192.0,39.0,65.0,954.0,,0.0,,,,0.0,11.0
2021-01-21 06:00:00+01:00,363.0,1279.0,5389.0,,0.0,64.0,48.0,7752.0,196.0,40.0,67.0,847.0,,0.0,,,,0.0,9.0
2021-01-21 07:00:00+01:00,349.0,1284.0,5463.0,,0.0,64.0,48.0,7760.0,200.0,44.0,68.0,790.0,,75.0,,,,0.0,
2021-01-21 08:00:00+01:00,354.0,1333.0,5388.0,,0.0,64.0,48.0,7759.0,200.0,48.0,69.0,820.0,,719.0,,,,0.0,12.0
2021-01-21 09:00:00+01:00,337.0,1253.0,4897.0,,0.0,64.0,48.0,7757.0,216.0,47.0,71.0,840.0,,1763.0,,,,0.0,12.0
2021-01-21 10:00:00+01:00,346.0,1336.0,4672.0,,,64.0,48.0,7762.0,216.0,48.0,71.0,967.0,,2420.0,,,,0.0,10.0
2021-01-21 11:00:00+01:00,361.0,1364.0,5227.0,0.0,,65.0,49.0,7760.0,216.0,48.0,71.0,1025.0,,2594.0,,,,0.0,9.0
2021-01-21 12:00:00+01:00,351.0,1395.0,5473.0,0.0,,65.0,52.0,7761.0,216.0,44.0,71.0,1097.0,,2291.0,,,,0.0,10.0
2021-01-21 13:00:00+01:00,345.0,1410.0,5805.0,0.0,,68.0,52.0,7761.0,216.0,42.0,70.0,997.0,,1715.0,,,,0.0,12.0
2021-01-21 14:00:00+01:00,329.0,1373.0,5748.0,,,68.0,52.0,7763.0,216.0,47.0,74.0,878.0,,927.0,,,,0.0,15.0
2021-01-21 15:00:00+01:00,350.0,1358.0,5681.0,,0.0,68.0,52.0,7765.0,212.0,50.0,70.0,820.0,,282.0,,,,0.0,8.0
2021-01-21 16:00:00+01:00,368.0,1345.0,5190.0,,0.0,68.0,52.0,7765.0,212.0,49.0,66.0,936.0,,24.0,,,,0.0,6.0
2021-01-21 17:00:00+01:00,394.0,1351.0,5313.0,,,68.0,52.0,7763.0,214.0,50.0,66.0,1020.0,,0.0,,,,0.0,
2021-01-21 18:00:00+01:00,358.0,1352.0,5145.0,0.0,,68.0,52.0,7759.0,196.0,48.0,63.0,1079.0,,0.0,,,,0.0,
2021-01-21 19:00:00+01:00,353.0,1339.0,5064.0,0.0,,68.0,56.0,7753.0,196.0,49.0,65.0,1042.0,,0.0,,,,0.0,7.0
2021-01-21 20:00:00+01:00,389.0,1294.0,5118.0,,,68.0,56.0,7752.0,196.0,48.0,69.0,964.0,,0.0,,,,0.0,
2021-01-21 21:00:00+01:00,391.0,1279.0,4955.0,,,68.0,56.0,7750.0,196.0,48.0,67.0,983.0,,0.0,,,,0.0,12.0
2021-01-21 22:00:00+01:00,394.0,1206.0,5261.0,,0.0,68.0,56.0,7751.0,192.0,48.0,76.0,950.0,,0.0,,,,0.0,11.0
2021-01-21 23:00:00+01:00,379.0,1215.0,4677.0,,0.0,68.0,56.0,7753.0,192.0,48.0,72.0,1014.0,,0.0,,,,0.0,12.0
2021-01-22 00:00:00+01:00,377.0,1220.0,3993.0,,,64.0,56.0,7757.0,292.0,46.0,73.0,1080.0,,0.0,,,,0.0,5.0
2021-01-22 01:00:00+01:00,363.0,1313.0,3948.0,0.0,,64.0,56.0,7758.0,292.0,40.0,71.0,1077.0,,0.0,,,,0.0,7.0
2021-01-22 02:00:00+01:00,300.0,1260.0,3855.0,0.0,,64.0,56.0,7762.0,288.0,34.0,72.0,1070.0,,0.0,,,,0.0,4.0
2021-01-22 03:00:00+01:00,276.0,1159.0,3723.0,,,64.0,56.0,7754.0,292.0,32.0,63.0,1135.0,,0.0,,,,0.0,6.0
2021-01-22 04:00:00+01:00,278.0,1180.0,3846.0,,0.0,64.0,56.0,7756.0,288.0,32.0,68.0,1121.0,,0.0,,,,0.0,3.0
2021-01-22 05:00:00+01:00,337.0,1220.0,4783.0,,0.0,64.0,56.0,7758.0,288.0,40.0,66.0,1076.0,,0.0,,,,0.0,4.0
2021-01-22 06:00:00+01:00,391.0,1269.0,4740.0,,0.0,64.0,56.0,7757.0,292.0,43.0,64.0,1115.0,,0.0,,,,0.0,9.0
2021-01-22 07:00:00+01:00,387.0,1298.0,5016.0,,0.0,68.0,54.0,7755.0,296.0,44.0,70.0,1112.0,,44.0,,,,0.0,6.0
2021-01-22 08:00:00+01:00,373.0,1329.0,5329.0,0.0,,67.0,37.0,7752.0,296.0,48.0,70.0,955.0,,238.0,,,,0.0,8.0
2021-01-22 09:00:00+01:00,374.0,1373.0,5532.0,0.0,,68.0,36.0,7752.0,312.0,52.0,68.0,859.0,,513.0,,,,0.0,6.0
2021-01-22 10:00:00+01:00,359.0,1409.0,5329.0,0.0,,68.0,36.0,7750.0,312.0,48.0,71.0,933.0,,743.0,,,,0.0,
2021-01-22 11:00:00+01:00,361.0,1429.0,5534.0,0.0,,68.0,40.0,7753.0,312.0,48.0,72.0,839.0,,820.0,,,,0.0,3.0
2021-01-22 12:00:00+01:00,386.0,1382.0,5614.0,,0.0,68.0,53.0,7752.0,312.0,48.0,71.0,797.0,,836.0,,,,0.0,10.0
2021-01-22 13:00:00+01:00,396.0,1307.0,5220.0,,0.0,68.0,56.0,7748.0,312.0,50.0,72.0,991.0,,965.0,,,,0.0,
2021-01-22 14:00:00+01:00,395.0,1287.0,4860.0,,0.0,68.0,59.0,7745.0,312.0,51.0,65.0,1034.0,,856.0,,,,0.0,8.0
2021-01-22 15:00:00+01:00,388.0,1363.0,5064.0,,,68.0,60.0,7748.0,308.0,46.0,68.0,915.0,,340.0,,,,0.0,7.0
2021-01-22 16:00:00+01:00,396.0,1354.0,4972.0,0.0,,68.0,60.0,7754.0,308.0,51.0,69.0,896.0,,16.0,,,,0.0,9.0
2021-01-22 17:00:00+01:00,380.0,1401.0,5066.0,0.0,,68.0,60.0,7756.0,312.0,52.0,64.0,972.0,,0.0,,,,0.0,
2021-01-22 18:00:00+01:00,389.0,1412.0,5021.0,0.0,,68.0,60.0,7754.0,292.0,52.0,65.0,985.0,,0.0,,,,0.0,4.0
2021-01-22 19:00:00+01:00,370.0,1362.0,4881.0,,,68.0,60.0,7756.0,292.0,49.0,66.0,1003.0,,0.0,,,,0.0,12.0
2021-01-22 20:00:00+01:00,362.0,1320.0,4714.0,,0.0,68.0,60.0,7759.0,292.0,48.0,68.0,1038.0,,0.0,,,,0.0,12.0
2021-01-22 21:00:00+01:00,359.0,1329.0,5063.0,,0.0,68.0,60.0,7759.0,292.0,48.0,70.0,1047.0,,0.0,,,,0.0,11.0
2021-01-22 22:00:00+01:00,345.0,1244.0,5263.0,,,68.0,60.0,7758.0,288.0,45.0,75.0,1068.0,,0.0,,,,0.0,13.0
2021-01-22 23:00:00+01:00,342.0,1256.0,5097.0,0.0,,68.0,60.0,7753.0,288.0,44.0,74.0,1064.0,,0.0,,,,0.0,8.0
2021-01-23 00:00:00+01:00,339.0,1255.0,4205.0,0.0,,68.0,63.0,7752.0,300.0,44.0,75.0,966.0,,0.0,,,,0.0,8.0
2021-01-23 01:00:00+01:00,346.0,1307.0,4184.0,,,68.0,64.0,7749.0,300.0,40.0,74.0,963.0,,0.0,,,,0.0,8.0
2021-01-23 02:00:00+01:00,280.0,1231.0,3982.0,0.0,,68.0,64.0,7754.0,296.0,35.0,74.0,1089.0,,0.0,,,,0.0,10.0
2021-01-23 03:00:00+01:00,293.0,1077.0,3795.0,,0.0,68.0,64.0,7757.0,300.0,28.0,70.0,1145.0,,0.0,,,,0.0,5.0
2021-01-23 04:00:00+01:00,354.0,1117.0,3963.0,,0.0,68.0,64.0,7756.0,296.0,28.0,68.0,1083.0,,0.0,,,,0.0,
2021-01-23 05:00:00+01:00,421.0,1096.0,4001.0,,0.0,68.0,64.0,7755.0,296.0,28.0,64.0,1051.0,,0.0,,,,0.0,
2021-01-23 06:00:00+01:00,497.0,1138.0,3932.0,,,68.0,64.0,7750.0,300.0,37.0,69.0,1115.0,,0.0,,,,0.0,13.0
2021-01-23 07:00:00+01:00,541.0,1283.0,3753.0,0.0,,68.0,64.0,7747.0,304.0,42.0,63.0,999.0,,14.0,,,,0.0,8.0
2021-01-23 08:00:00+01:00,545.0,1349.0,4143.0,0.0,,68.0,64.0,7747.0,304.0,45.0,67.0,815.0,,158.0,,,,0.0,9.0
2021-01-23 09:00:00+01:00,567.0,1416.0,4402.0,,,68.0,64.0,7752.0,320.0,52.0,73.0,693.0,,350.0,,,,0.0,10.0
2021-01-23 10:00:00+01:00,584.0,1404.0,4499.0,,0.0,68.0,64.0,7757.0,320.0,49.0,70.0,403.0,,578.0,,,,0.0,8.0
2021-01-23 11:00:00+01:00,575.0,1400.0,4508.0,,0.0,68.0,64.0,7758.0,320.0,48.0,75.0,403.0,,918.0,,,,0.0,
2021-01-23 12:00:00+01:00,582.0,1374.0,4478.0,,0.0,68.0,60.0,7758.0,320.0,48.0,70.0,264.0,,1033.0,,,,0.0,11.0
2021-01-23 13:00:00+01:00,588.0,1334.0,4408.0,,,65.0,60.0,7761.0,320.0,48.0,72.0,165.0,,671.0,,,,0.0,5.0
2021-01-23 14:00:00+01:00,573.0,1272.0,4344.0,,0.0,65.0,60.0,7763.0,320.0,51.0,77.0,267.0,,387.0,,,,0.0,12.0
2021-01-23 15:00:00+01:00,594.0,1357.0,4402.0,,,66.0,60.0,7759.0,316.0,52.0,75.0,280.0,,177.0,,,,0.0,
2021-01-23 16:00:00+01:00,555.0,1289.0,4061.0,,0.0,68.0,62.0,7756.0,316.0,46.0,69.0,177.0,,14.0,,,,0.0,9.0
2021-01-23 17:00:00+01:00,573.0,1407.0,4444.0,,,68.0,63.0,7753.0,320.0,48.0,69.0,184.0,,0.0,,,,0.0,8.0
2021-01-23 18:00:00+01:00,531.0,1412.0,4537.0,,0.0,68.0,60.0,7747.0,300.0,48.0,69.0,80.0,,0.0,,,,0.0,13.0
2021-01-23 19:00:00+01:00,527.0,1357.0,4504.0,,0.0,68.0,60.0,7751.0,300.0,48.0,73.0,47.0,,0.0,,,,0.0,5.0
2021-01-23 20:00:00+01:00,524.0,1266.0,4337.0,,,72.0,60.0,7749.0,300.0,47.0,72.0,28.0,,0.0,,,,0.0,
2021-01-23 21:00:00+01:00,521.0,1223.0,4372.0,0.0,,69.0,60.0,7750.0,300.0,47.0,70.0,11.0,,0.0,,,,0.0,
2021-01-23 22:00:00+01:00,531.0,1390.0,4377.0,0.0,,68.0,60.0,7758.0,296.0,48.0,72.0,10.0,,0.0,,,,0.0,
2021-01-23 23:00:00+01:00,523.0,1196.0,4228.0,0.0,,68.0,60.0,7759.0,296.0,49.0,72.0,9.0,,0.0,,,,0.0,
2021-01-24 00:00:00+01:00,514.0,1170.0,3826.0,0.0,,68.0,60.0,7757.0,300.0,50.0,73.0,12.0,,0.0,,,,0.0,11.0
2021-01-24 01:00:00+01:00,499.0,1250.0,3607.0,,,69.0,60.0,7756.0,300.0,42.0,74.0,33.0,,0.0,,,,0.0,16.0
2021-01-24 02:00:00+01:00,421.0,1179.0,3698.0,,0.0,72.0,60.0,7756.0,296.0,36.0,70.0,72.0,,0.0,,,,0.0,14.0
2021-01-24 03:00:00+01:00,408.0,1006.0,3713.0,,0.0,70.0,60.0,7750.0,300.0,34.0,66.0,84.0,,0.0,,,,0.0,15.0
2021-01-24 04:00:00+01:00,415.0,1014.0,3684.0,,,68.0,60.0,7750.0,296.0,32.0,66.0,31.0,,0.0,,,,0.0,13.0
2021-01-24 05:00:00+01:00,430.0,1011.0,3666.0,0.0,,68.0,60.0,7751.0,296.0,28.0,67.0,65.0,,0.0,,,,0.0,12.0
2021-01-24 06:00:00+01:00,498.0,1079.0,4109.0,0.0,,68.0,60.0,7756.0,300.0,42.0,60.0,24.0,,0.0,,,,0.0,13.0
2021-01-24 07:00:00+01:00,541.0,1071.0,4447.0,,,69.0,60.0,7756.0,304.0,48.0,72.0,39.0,,46.0,,,,0.0,9.0
2021-01-24 08:00:00+01:00,558.0,1103.0,4296.0,,0.0,68.0,60.0,7756.0,304.0,50.0,66.0,74.0,,406.0,,,,0.0,12.0
2021-01-24 09:00:00+01:00,560.0,1168.0,4350.0,,0.0,68.0,60.0,7761.0,320.0,48.0,72.0,37.0,,1106.0,,,,0.0,14.0
2021-01-24 10:00:00+01:00,597.0,1127.0,4162.0,,0.0,68.0,60.0,7762.0,320.0,49.0,74.0,7.0,,1539.0,,,,0.0,17.0
2021-01-24 11:00:00+01:00,623.0,1138.0,3946.0,,,68.0,60.0,7760.0,320.0,49.0,72.0,37.0,,1806.0,,,,0.0,17.0
2021-01-24 12:00:00+01:00,623.0,1079.0,3469.0,0.0,,68.0,60.0,7757.0,320.0,51.0,71.0,292.0,,1881.0,,,,0.0,18.0
2021-01-24 13:00:00+01:00,632.0,1032.0,2836.0,0.0,,68.0,60.0,7756.0,320.0,48.0,73.0,333.0,,1596.0,,,,0.0,12.0
2021-01-24 14:00:00+01:00,537.0,858.0,3233.0,,0.0,68.0,60.0,7751.0,320.0,48.0,70.0,266.0,,1045.0,,,,0.0,14.0
2021-01-24 15:00:00+01:00,514.0,993.0,3832.0,,,68.0,60.0,7751.0,316.0,48.0,70.0,255.0,,283.0,,,,0.0,13.0
2021-01-24 16:00:00+01:00,521.0,1101.0,4712.0,,0.0,66.0,56.0,7749.0,316.0,52.0,70.0,284.0,,14.0,,,,0.0,10.0
2021-01-24 17:00:00+01:00,499.0,1284.0,4812.0,,0.0,60.0,56.0,7750.0,320.0,52.0,67.0,249.0,,0.0,,,,0.0,14.0
2021-01-24 18:00:00+01:00,474.0,1302.0,5018.0,,0.0,37.0,56.0,7752.0,300.0,51.0,65.0,316.0,,0.0,,,,0.0,13.0
2021-01-24 19:00:00+01:00,469.0,1301.0,5004.0,0.0,,40.0,56.0,7753.0,300.0,52.0,61.0,412.0,,0.0,,,,0.0,13.0
2021-01-24 20:00:00+01:00,464.0,1220.0,4787.0,0.0,,40.0,56.0,7754.0,300.0,50.0,69.0,471.0,,0.0,,,,0.0,14.0
2021-01-24 21:00:00+01:00,469.0,1171.0,4690.0,,,40.0,56.0,7751.0,300.0,50.0,64.0,479.0,,0.0,,,,0.0,16.0
2021-01-24 22:00:00+01:00,475.0,1219.0,4855.0,,0.0,40.0,56.0,7750.0,296.0,50.0,68.0,401.0,,0.0,,,,0.0,19.0
2021-01-24 23:00:00+01:00,469.0,1092.0,4456.0,,,40.0,56.0,7748.0,296.0,51.0,71.0,465.0,,0.0,,,,0.0,15.0
2021-01-25 00:00:00+01:00,480.0,1073.0,4445.0,,0.0,40.0,52.0,7748.0,300.0,45.0,62.0,483.0,,0.0,,,,0.0,12.0
2021-01-25 01:00:00+01:00,464.0,1213.0,4436.0,,0.0,40.0,52.0,7748.0,300.0,42.0,72.0,435.0,,0.0,,,,0.0,11.0
2021-01-25 02:00:00+01:00,360.0,1167.0,4481.0,,,40.0,52.0,7748.0,296.0,36.0,71.0,467.0,,0.0,,,,0.0,13.0
2021-01-25 03:00:00+01:00,353.0,1040.0,4409.0,,,40.0,52.0,7745.0,300.0,31.0,64.0,517.0,,0.0,,,,0.0,16.0
2021-01-25 04:00:00+01:00,369.0,1103.0,4309.0,,0.0,40.0,52.0,7747.0,296.0,28.0,57.0,521.0,,0.0,,,,0.0,13.0
2021-01-25 05:00:00+01:00,437.0,1149.0,4903.0,,0.0,40.0,52.0,7746.0,296.0,37.0,62.0,469.0,,0.0,,,,0.0,15.0
2021-01-25 06:00:00+01:00,478.0,1274.0,5118.0,,0.0,40.0,52.0,7744.0,300.0,40.0,60.0,526.0,,0.0,,,,0.0,16.0
2021-01-25 07:00:00+01:00,486.0,1327.0,5379.0,,0.0,40.0,50.0,7744.0,304.0,47.0,56.0,557.0,,10.0,,,,0.0,20.0
2021-01-25 08:00:00+01:00,485.0,1358.0,5360.0,,0.0,40.0,32.0,7744.0,304.0,48.0,59.0,527.0,,192.0,,,,0.0,14.0
2021-01-25 09:00:00+01:00,484.0,1415.0,5423.0,,0.0,45.0,32.0,7741.0,320.0,52.0,60.0,491.0,,862.0,,,,0.0,11.0
2021-01-25 10:00:00+01:00,489.0,1412.0,5028.0,,0.0,49.0,32.0,7739.0,320.0,50.0,61.0,465.0,,1831.0,,,,0.0,7.0
2021-01-25 11:00:00+01:00,483.0,1389.0,5048.0,,0.0,52.0,33.0,7742.0,320.0,50.0,60.0,432.0,,2448.0,,,,0.0,
2021-01-25 12:00:00+01:00,499.0,1383.0,5314.0,,0.0,56.0,42.0,7747.0,320.0,52.0,57.0,326.0,,2415.0,,,,0.0,12.0
2021-01-25 13:00:00+01:00,524.0,1343.0,5245.0,,0.0,56.0,48.0,7748.0,320.0,52.0,60.0,259.0,,1509.0,,,,0.0,16.0
2021-01-25 14:00:00+01:00,529.0,1404.0,5237.0,,0.0,56.0,48.0,7750.0,320.0,51.0,59.0,219.0,,655.0,,,,0.0,20.0
2021-01-25 15:00:00+01:00,532.0,1402.0,5344.0,,,56.0,45.0,7748.0,316.0,52.0,57.0,179.0,,198.0,,,,0.0,17.0
2021-01-25 16:00:00+01:00,515.0,1338.0,5187.0,,0.0,56.0,44.0,7751.0,316.0,49.0,58.0,102.0,,16.0,,,,0.0,6.0
2021-01-25 17:00:00+01:00,509.0,1332.0,5441.0,0.0,,56.0,44.0,7751.0,320.0,49.0,59.0,105.0,,0.0,,,,0.0,15.0
2021-01-25 18:00:00+01:00,487.0,1363.0,5426.0,0.0,,56.0,44.0,7750.0,300.0,51.0,57.0,188.0,,0.0,,,,0.0,13.0
2021-01-25 19:00:00+01:00,486.0,1348.0,5500.0,,,56.0,44.0,7745.0,300.0,52.0,62.0,269.0,,0.0,,,,0.0,5.0
2021-01-25 20:00:00+01:00,490.0,1357.0,5346.0,,0.0,53.0,43.0,7743.0,300.0,49.0,61.0,440.0,,0.0,,,,0.0,6.0
2021-01-25 21:00:00+01:00,508.0,1354.0,5320.0,,0.0,52.0,40.0,7741.0,300.0,49.0,58.0,419.0,,0.0,,,,0.0,8.0
