,UTC time,carbon_intensity,wind,coal,nat_gas,nuclear,hydro,solar,other
2380,2020-04-09 04:00:00,395.9,5378,11638,23206,3753,58,0,9
2381,2020-04-09 05:00:00,392.2,5309,10937,20197,3752,57,0,9
2382,2020-04-09 06:00:00,374.8,5976,9746,18146,3752,60,0,7
2383,2020-04-09 07:00:00,344.18,6957,7905,16822,3753,106,0,6
2384,2020-04-09 08:00:00,329.89,7144,6968,15800,3760,106,0,6
2385,2020-04-09 09:00:00,330.86,6186,6260,16353,3760,112,0,6
2386,2020-04-09 10:00:00,341.8,5336,6380,16949,3760,112,0,5
2387,2020-04-09 11:00:00,347.45,5254,6740,17242,3761,113,0,9
2388,2020-04-09 12:00:00,373.45,4295,8050,18389,3760,112,0,8
2389,2020-04-09 13:00:00,382.06,3788,8370,19526,3760,112,8,10
2390,2020-04-09 14:00:00,383.61,3936,8873,19822,3760,174,138,10
2391,2020-04-09 15:00:00,390.75,3679,9656,20852,3760,238,345,9
2392,2020-04-09 16:00:00,386.84,4217,10107,21768,3760,211,618,8
2393,2020-04-09 17:00:00,391.94,4217,10918,23126,3760,192,795,12
2394,2020-04-09 18:00:00,385.59,4773,11011,24724,3759,191,977,16
2395,2020-04-09 19:00:00,392.66,3641,11004,27675,3760,156,1150,20
2396,2020-04-09 20:00:00,398.02,2896,10924,29778,3759,155,1035,15
2397,2020-04-09 21:00:00,388.92,4133,10951,28438,3759,154,1022,7
2398,2020-04-09 22:00:00,385.64,4811,10925,27411,3758,148,782,10
2399,2020-04-09 23:00:00,382.95,4783,10524,26843,3756,147,772,7
2400,2020-04-10 00:00:00,365.42,5666,9610,24012,3755,175,1086,8
2401,2020-04-10 01:00:00,370.44,5766,9718,22693,3755,193,483,8
2402,2020-04-10 02:00:00,367.33,6652,9744,21751,3755,165,6,7
2403,2020-04-10 03:00:00,334.23,8713,8218,19672,3756,109,0,5
2404,2020-04-10 04:00:00,309.43,9569,6779,18161,3756,110,0,10
2405,2020-04-10 05:00:00,296.68,9559,6026,16215,3756,109,0,7
2406,2020-04-10 06:00:00,273.28,10135,5017,14292,3757,110,0,8
2407,2020-04-10 07:00:00,258.96,10690,4769,12407,3757,109,0,7
2408,2020-04-10 08:00:00,246.99,11344,4716,10858,3758,109,0,6
2409,2020-04-10 09:00:00,248.62,11023,4670,10808,3758,109,0,6
2410,2020-04-10 10:00:00,250.97,10884,4754,10753,3758,109,0,7
2411,2020-04-10 11:00:00,261.52,10388,4943,11625,3757,109,0,8
2412,2020-04-10 12:00:00,272.54,9708,4918,13430,3758,147,0,13
2413,2020-04-10 13:00:00,283.44,8987,5035,14709,3758,183,40,10
2414,2020-04-10 14:00:00,298.95,7730,5471,15948,3757,191,557,8
2415,2020-04-10 15:00:00,281.9,8702,5283,15776,3757,204,1237,9
2416,2020-04-10 16:00:00,286.77,8553,5628,16333,3758,235,1494,12
2417,2020-04-10 17:00:00,306.85,7552,6551,16975,3758,262,1604,10
2418,2020-04-10 18:00:00,313.94,7141,7025,17208,3758,238,1926,11
2419,2020-04-10 19:00:00,328.3,6748,7901,17389,3758,173,1928,12
2420,2020-04-10 20:00:00,325.95,7014,7727,17985,3757,154,1805,13
2421,2020-04-10 21:00:00,326.03,7427,7945,18128,3758,144,1701,13
2422,2020-04-10 22:00:00,310.34,8817,7387,18101,3757,144,1474,11
2423,2020-04-10 23:00:00,315.1,9041,7805,17925,3757,179,1176,12
2424,2020-04-11 00:00:00,294.22,10479,6842,17243,3757,111,932,7
2425,2020-04-11 01:00:00,290.04,11365,6812,16259,3757,106,302,10
2426,2020-04-11 02:00:00,283.12,12503,6891,15483,3757,107,4,12
2427,2020-04-11 03:00:00,251.48,14355,5874,13418,3757,107,0,14
2428,2020-04-11 04:00:00,221.01,16350,5467,10174,3757,107,0,14
2429,2020-04-11 05:00:00,220.3,15675,5565,8675,3758,107,0,7
2430,2020-04-11 06:00:00,220.56,15145,5810,7057,3758,106,0,11
2431,2020-04-11 07:00:00,212.09,14634,5226,6686,3759,106,0,12
2432,2020-04-11 08:00:00,203.79,14447,4810,6336,3759,106,0,9
2433,2020-04-11 09:00:00,201.8,14092,4665,6036,3759,106,0,12
2434,2020-04-11 10:00:00,204.03,13847,4681,6067,3760,106,0,12
2435,2020-04-11 11:00:00,212.67,13514,4819,6689,3760,105,0,17
2436,2020-04-11 12:00:00,229.06,12669,4982,8054,3760,105,0,20
2437,2020-04-11 13:00:00,241.34,11676,4989,9124,3760,141,19,7
2438,2020-04-11 14:00:00,262.21,10126,5202,11165,3761,179,413,11
2439,2020-04-11 15:00:00,260.75,9986,5265,12073,3761,278,1122,7
2440,2020-04-11 16:00:00,251.23,11022,5226,12542,3760,280,1462,9
2441,2020-04-11 17:00:00,259.05,11033,5631,13485,3760,281,1605,12
2442,2020-04-11 18:00:00,281.66,10244,6885,13925,3760,280,1787,10
2443,2020-04-11 19:00:00,296.65,9670,7759,14151,3759,200,1997,8
2444,2020-04-11 20:00:00,284.42,10265,7196,14330,3759,171,2155,6
2445,2020-04-11 21:00:00,273.4,11070,6738,14257,3758,142,2069,8
2446,2020-04-11 22:00:00,260.99,12129,6306,14097,3758,142,1926,8
2447,2020-04-11 23:00:00,248.08,13714,6167,13458,3758,143,1745,15
2448,2020-04-12 00:00:00,255.5,13868,6454,13733,3758,143,1144,12
2449,2020-04-12 01:00:00,281.29,12867,7529,14261,3759,144,562,21
2450,2020-04-12 02:00:00,285.09,13701,8084,13836,3758,143,6,20
2451,2020-04-12 03:00:00,268.18,14677,7459,12763,3758,102,0,10
2452,2020-04-12 04:00:00,237.95,16179,6339,11048,3758,104,0,2
2453,2020-04-12 05:00:00,202.4,18070,5371,8606,3758,105,0,5
2454,2020-04-12 06:00:00,200.61,17279,5102,8161,3759,105,0,14
2455,2020-04-12 07:00:00,211.27,15788,5116,8377,3758,54,0,11
2456,2020-04-12 08:00:00,239.99,13718,5986,8390,3758,51,0,8
2457,2020-04-12 09:00:00,257.04,12567,6520,8221,3758,50,0,3
2458,2020-04-12 10:00:00,259.96,12191,6479,8345,3759,51,0,5
2459,2020-04-12 11:00:00,273,11756,7092,8296,3758,92,0,6
2460,2020-04-12 12:00:00,285.42,11603,7915,7833,3759,127,0,7
2461,2020-04-12 13:00:00,308.16,10562,8832,8030,3759,180,66,6
2462,2020-04-12 14:00:00,292.03,10790,8516,8272,3758,181,1130,4
2463,2020-04-12 15:00:00,262.22,12793,7855,8955,3758,213,1838,8
2464,2020-04-12 16:00:00,253.39,15024,8039,9581,3758,241,1471,10
2465,2020-04-12 17:00:00,255.78,16056,8587,10451,3758,247,1543,8
2466,2020-04-12 18:00:00,254.46,17535,8882,11284,3757,247,1243,10
2467,2020-04-12 19:00:00,259.41,18374,9448,11809,3757,171,971,6
2468,2020-04-12 20:00:00,260.26,18788,9588,12256,3757,172,868,6
2469,2020-04-12 21:00:00,259.73,18822,9503,12607,3756,206,878,5
2470,2020-04-12 22:00:00,253.04,19106,9037,12501,3757,207,819,4
2471,2020-04-12 23:00:00,254.82,18679,8836,12599,3758,180,602,6
2472,2020-04-13 00:00:00,257.75,17803,8692,12331,3759,106,648,7
2473,2020-04-13 01:00:00,245.23,17711,7577,11775,3759,88,346,6
2474,2020-04-13 02:00:00,237.87,18120,7085,11541,3758,88,4,5
2475,2020-04-13 03:00:00,221.91,18038,6009,10947,3759,87,0,5
2476,2020-04-13 04:00:00,205.2,17701,5088,9644,3759,51,0,5
2477,2020-04-13 05:00:00,197.25,17022,4876,7893,3759,51,0,4
2478,2020-04-13 06:00:00,194.86,16050,4696,6936,3760,51,0,4
2479,2020-04-13 07:00:00,198.48,15036,4614,6725,3761,75,0,4
2480,2020-04-13 08:00:00,200.93,14505,4568,6649,3761,50,0,6
2481,2020-04-13 09:00:00,200.84,13990,4270,7001,3762,50,0,9
2482,2020-04-13 10:00:00,201.83,13687,3984,7798,3762,77,0,6
2483,2020-04-13 11:00:00,206.02,13805,3895,8980,3762,69,0,8
2484,2020-04-13 12:00:00,228.16,13388,4447,11018,3762,78,0,8
2485,2020-04-13 13:00:00,258.01,11691,4948,13853,3762,135,63,9
2486,2020-04-13 14:00:00,254.18,11694,5013,14386,3762,178,906,7
2487,2020-04-13 15:00:00,245.69,11778,5050,14081,3762,249,1924,13
2488,2020-04-13 16:00:00,283.26,8907,6117,15916,3762,249,2267,15
2489,2020-04-13 17:00:00,307.06,7345,7000,16476,3762,249,2354,8
2490,2020-04-13 18:00:00,328.21,5925,7745,16918,3762,247,2419,13
2491,2020-04-13 19:00:00,344.37,4825,8193,17430,3762,140,2464,8
2492,2020-04-13 20:00:00,357.69,4021,8671,17512,3762,122,2454,6
2493,2020-04-13 21:00:00,362.92,3705,8884,17513,3762,114,2488,12
2494,2020-04-13 22:00:00,364,3737,8937,17623,3762,143,2378,11
2495,2020-04-13 23:00:00,354.61,4423,8728,17374,3762,205,2350,13
2496,2020-04-14 00:00:00,331.17,6131,7774,17014,3762,195,1983,13
2497,2020-04-14 01:00:00,317.15,8238,7153,16679,3761,178,604,16
2498,2020-04-14 02:00:00,311.67,9705,7319,16633,3760,177,6,8
2499,2020-04-14 03:00:00,283.36,11222,6128,15646,3759,133,0,21
2500,2020-04-14 04:00:00,257.48,12368,5229,13717,3758,99,0,20
2501,2020-04-14 05:00:00,244.04,12692,4919,11833,3758,70,0,9
2502,2020-04-14 06:00:00,237.16,12661,4741,10728,3760,51,0,8
2503,2020-04-14 07:00:00,239.08,12103,4665,10516,3759,74,0,9
2504,2020-04-14 08:00:00,249.9,11152,4734,10995,3758,53,0,12
2505,2020-04-14 09:00:00,262.51,10215,4870,11686,3758,51,0,8
2506,2020-04-14 10:00:00,270.97,9714,4923,12653,3756,51,0,11
2507,2020-04-14 11:00:00,282.58,9172,5037,14412,3756,51,0,10
2508,2020-04-14 12:00:00,306.39,8647,6217,15926,3756,116,0,10
2509,2020-04-14 13:00:00,328.52,7995,7508,16726,3756,216,12,8
2510,2020-04-14 14:00:00,344.81,7301,8456,17235,3756,250,140,9
2511,2020-04-14 15:00:00,358,6434,9071,17687,3756,250,347,13
2512,2020-04-14 16:00:00,358.98,5923,8982,18099,3757,250,664,8
2513,2020-04-14 17:00:00,360.57,5081,8787,18511,3757,223,1163,10
2514,2020-04-14 18:00:00,366.95,4051,8728,18907,3757,203,1500,9
2515,2020-04-14 19:00:00,367.03,3696,8593,18823,3756,167,1738,7
2516,2020-04-14 20:00:00,363.15,3527,8382,18432,3756,195,2035,9
2517,2020-04-14 21:00:00,362.69,3530,8507,17971,3756,162,2240,12
2518,2020-04-14 22:00:00,358.2,3805,8390,17824,3756,133,2312,13
2519,2020-04-14 23:00:00,357.34,4010,8415,17772,3756,114,2246,23
2520,2020-04-15 00:00:00,365.28,3876,8727,17898,3756,89,1957,28
2521,2020-04-15 01:00:00,387.23,3768,9407,18457,3754,87,636,22
2522,2020-04-15 02:00:00,397.44,4092,10148,18764,3753,115,7,12
2523,2020-04-15 03:00:00,378.9,5147,9398,17973,3754,134,0,9
2524,2020-04-15 04:00:00,347.71,6260,7603,17033,3754,98,0,8
2525,2020-04-15 05:00:00,335.66,6486,6864,15926,3759,69,0,10
2526,2020-04-15 06:00:00,333.54,6190,6506,15321,3761,50,0,11
2527,2020-04-15 07:00:00,319.01,6513,5733,14935,3757,50,0,9
2528,2020-04-15 08:00:00,307.36,7061,5365,14506,3755,50,0,10
2529,2020-04-15 09:00:00,299.7,7561,5208,14314,3756,50,0,11
2530,2020-04-15 10:00:00,303.07,7688,5460,14728,3755,50,0,9
2531,2020-04-15 11:00:00,312.9,8017,6316,15279,3755,50,0,11
2532,2020-04-15 12:00:00,331.47,7910,7599,16470,3755,82,0,11
2533,2020-04-15 13:00:00,344.62,7563,8543,17281,3756,193,64,10
2534,2020-04-15 14:00:00,357.4,5992,9031,17872,3756,221,840,9
2535,2020-04-15 15:00:00,343.75,5297,8113,18008,3756,221,1932,10
2536,2020-04-15 16:00:00,321.98,6142,7176,17442,3756,221,2252,9
2537,2020-04-15 17:00:00,300.73,6744,6128,17024,3755,216,2571,7
2538,2020-04-15 18:00:00,295.77,7068,6044,16359,3755,199,2580,10
2539,2020-04-15 19:00:00,289.97,7687,6074,15574,3755,163,2550,11
2540,2020-04-15 20:00:00,284.97,8198,6155,14681,3755,191,2509,12
2541,2020-04-15 21:00:00,280.66,8565,6110,14360,3755,160,2536,9
2542,2020-04-15 22:00:00,273.44,9356,6012,14084,3755,132,2440,11
2543,2020-04-15 23:00:00,274.66,9494,6057,14412,3754,114,2361,16
2544,2020-04-16 00:00:00,277.33,9800,6144,14542,3754,114,1901,15
2545,2020-04-16 01:00:00,295.14,9585,6449,15373,3754,104,632,19
2546,2020-04-16 02:00:00,297.18,10547,6822,15521,3754,132,8,14
2547,2020-04-16 03:00:00,251.9,13775,5804,12640,3755,115,0,9
2548,2020-04-16 04:00:00,226.79,14995,5253,10251,3755,87,0,9
2549,2020-04-16 05:00:00,212.88,15242,5051,8205,3755,59,0,11
2550,2020-04-16 06:00:00,200.14,15364,4811,6697,3755,40,0,9
2551,2020-04-16 07:00:00,191.68,15243,4432,6326,3755,46,0,9
2552,2020-04-16 08:00:00,189.16,15287,4437,5944,3755,47,0,8
2553,2020-04-16 09:00:00,191.49,15195,4549,5872,3756,46,0,9
2554,2020-04-16 10:00:00,198.24,15113,4722,6366,3755,46,0,9
2555,2020-04-16 11:00:00,208.76,15139,4968,7513,3755,46,0,11
2556,2020-04-16 12:00:00,219.09,15341,5144,9336,3756,46,0,8
2557,2020-04-16 13:00:00,223.77,15465,5209,10415,3756,46,40,12
2558,2020-04-16 14:00:00,225.95,15070,5323,10872,3756,82,620,10
2559,2020-04-16 15:00:00,223.5,15165,5273,10849,3759,82,776,8
2560,2020-04-16 16:00:00,220.83,15321,5125,10929,3764,134,693,10
2561,2020-04-16 17:00:00,222.08,15280,5207,11028,3764,187,744,11
2562,2020-04-16 18:00:00,224.17,15297,5333,11109,3761,165,769,11
2563,2020-04-16 19:00:00,225.74,15370,5338,11474,3763,163,686,10
2564,2020-04-16 20:00:00,227.63,15525,5415,11670,3763,100,599,16
2565,2020-04-16 21:00:00,227.5,15899,5504,11757,3764,81,529,17
2566,2020-04-16 22:00:00,227.56,16393,5629,11817,3764,73,362,16
2567,2020-04-16 23:00:00,226.76,16900,5794,11647,3764,73,272,17
2568,2020-04-17 00:00:00,225.51,16927,5764,11446,3764,73,256,16
2569,2020-04-17 01:00:00,230.07,16475,5822,11493,3764,74,106,13
2570,2020-04-17 02:00:00,241.96,16206,6381,12015,3764,73,1,18
2571,2020-04-17 03:00:00,237.12,16051,6082,11532,3764,73,0,10
2572,2020-04-17 04:00:00,232.36,15603,5851,10325,3766,47,0,9
2573,2020-04-17 05:00:00,222.16,15390,5540,8676,3764,46,0,9
2574,2020-04-17 06:00:00,213.7,15159,5253,7501,3765,9,0,11
2575,2020-04-17 07:00:00,204.18,14748,4703,7080,3823,7,0,14
2576,2020-04-17 08:00:00,201.99,14269,4443,7069,3897,7,0,10
2577,2020-04-17 09:00:00,200.2,14064,4271,7126,3936,7,0,11
2578,2020-04-17 10:00:00,207.26,13772,4491,7336,3983,7,0,14
2579,2020-04-17 11:00:00,216.52,13642,4743,8075,3992,10,0,9
2580,2020-04-17 12:00:00,222.56,13777,4722,9653,3993,46,0,12
2581,2020-04-17 13:00:00,225.68,13949,4772,10508,3992,82,11,10
2582,2020-04-17 14:00:00,235.77,13447,4782,12282,3992,90,113,12
2583,2020-04-17 15:00:00,241.75,13315,4911,13505,3995,90,311,14
2584,2020-04-17 16:00:00,246.32,13140,5009,14549,3993,91,543,12
2585,2020-04-17 17:00:00,272.61,11237,5731,16341,3990,152,725,18
2586,2020-04-17 18:00:00,315.35,8047,7077,18531,4046,152,958,15
2587,2020-04-17 19:00:00,348.99,5918,8383,19960,4090,118,958,15
2588,2020-04-17 20:00:00,375.14,4015,9323,21005,4130,118,1022,15
2589,2020-04-17 21:00:00,391.23,2797,9835,21729,4221,110,970,14
2590,2020-04-17 22:00:00,390.79,2111,9619,21926,4252,137,1428,15
2591,2020-04-17 23:00:00,379.83,2193,8984,21940,4241,157,1847,27
2592,2020-04-18 00:00:00,377.22,2431,8901,21663,4239,130,1833,29
2593,2020-04-18 01:00:00,397.61,2365,9681,21925,4237,111,596,17
2594,2020-04-18 02:00:00,405.94,2669,10272,21949,4236,110,5,9
2595,2020-04-18 03:00:00,388.74,3657,9434,21071,4234,108,0,10
2596,2020-04-18 04:00:00,375.19,4380,8706,19514,4238,47,0,11
2597,2020-04-18 05:00:00,350.52,5219,7263,18319,4242,47,0,8
2598,2020-04-18 06:00:00,341.03,5596,6851,16752,4243,8,0,11
2599,2020-04-18 07:00:00,347.82,5029,6936,16167,4221,7,0,10
2600,2020-04-18 08:00:00,359.26,4200,6986,16199,4076,7,0,10
2601,2020-04-18 09:00:00,370.58,3718,7276,16119,3901,7,0,10
2602,2020-04-18 10:00:00,374.39,3612,7380,16132,3797,8,0,9
2603,2020-04-18 11:00:00,376.46,3647,7622,16283,3797,47,0,10
2604,2020-04-18 12:00:00,381.66,3350,7815,17018,3797,84,0,8
2605,2020-04-18 13:00:00,382.26,3324,7931,17682,3798,119,34,10
2606,2020-04-18 14:00:00,392.35,2771,8618,18097,3798,127,353,10
2607,2020-04-18 15:00:00,397.5,2655,9294,18435,3798,128,624,10
2608,2020-04-18 16:00:00,386.09,3382,9191,18273,3797,128,838,11
2609,2020-04-18 17:00:00,384.61,3277,9358,18173,3797,153,1221,10
2610,2020-04-18 18:00:00,375.93,3620,9276,17602,3797,188,1601,12
2611,2020-04-18 19:00:00,357.82,4262,8661,16987,3797,137,2130,21
2612,2020-04-18 20:00:00,345.15,4820,8138,16766,3798,119,2258,10
2613,2020-04-18 21:00:00,336.4,5608,8136,15729,3797,111,2308,11
2614,2020-04-18 22:00:00,326.56,6396,7857,15288,3798,139,2139,13
2615,2020-04-18 23:00:00,330.61,6667,8360,15040,3797,94,2104,16
2616,2020-04-19 00:00:00,337,6815,8824,14838,3798,74,1855,18
2617,2020-04-19 01:00:00,358.81,6860,9726,15179,3798,74,626,16
2618,2020-04-19 02:00:00,333.74,9079,8872,14893,3798,72,8,11
2619,2020-04-19 03:00:00,281.64,12329,7170,12798,3798,73,0,7
2620,2020-04-19 04:00:00,252.09,14258,6558,10345,3798,9,0,10
2621,2020-04-19 05:00:00,238.99,14969,6564,8114,3798,7,0,12
2622,2020-04-19 06:00:00,233.13,14351,6042,7638,3798,7,0,12
2623,2020-04-19 07:00:00,244.89,12923,6039,7851,3798,8,0,11
2624,2020-04-19 08:00:00,256.48,12031,6307,7782,3798,7,0,8
2625,2020-04-19 09:00:00,271.78,11135,6737,7811,3797,8,0,13
2626,2020-04-19 10:00:00,284.09,10543,7154,7779,3796,8,0,10
2627,2020-04-19 11:00:00,292.64,10161,7423,7948,3796,8,0,9
2628,2020-04-19 12:00:00,276.71,10264,6230,9427,3797,9,0,10
2629,2020-04-19 13:00:00,259.78,10970,5641,9543,3797,82,70,7
2630,2020-04-19 14:00:00,251.82,10921,5452,10101,3796,90,945,7
2631,2020-04-19 15:00:00,264.92,10568,6111,11406,3461,91,1838,12
2632,2020-04-19 16:00:00,276.22,10484,6346,13030,2844,93,2125,7
2633,2020-04-19 17:00:00,279.46,10771,6376,14182,2676,154,1969,11
2634,2020-04-19 18:00:00,283.74,11514,7026,14359,2591,182,1879,7
2635,2020-04-19 19:00:00,277.67,12606,6831,14991,2590,167,1500,12
2636,2020-04-19 20:00:00,272.21,12685,6465,15908,2590,174,1866,14
2637,2020-04-19 21:00:00,290.61,11746,7386,16735,2581,121,2068,15
2638,2020-04-19 22:00:00,309.83,10664,8332,17818,2561,121,2239,21
2639,2020-04-19 23:00:00,335.15,8989,9359,19581,2561,114,2248,17
2640,2020-04-20 00:00:00,371.83,6430,10660,21147,2561,113,1931,20
2641,2020-04-20 01:00:00,408.74,3856,10950,23358,2560,111,678,21
2642,2020-04-20 02:00:00,421.78,3123,10949,24315,2560,110,10,22
2643,2020-04-20 03:00:00,405.87,4414,10347,22066,2560,108,0,9
2644,2020-04-20 04:00:00,373.34,6838,9274,18649,2560,47,0,13
2645,2020-04-20 05:00:00,361.77,7372,8693,16105,2560,9,0,9
2646,2020-04-20 06:00:00,330.29,7860,6607,15189,2560,8,0,8
2647,2020-04-20 07:00:00,318.2,7638,5633,14624,2561,8,0,7
2648,2020-04-20 08:00:00,317.61,7169,5278,14440,2563,8,0,8
2649,2020-04-20 09:00:00,336.75,5823,5524,14979,2597,8,0,9
2650,2020-04-20 10:00:00,359.71,4609,6157,15559,2685,8,0,9
2651,2020-04-20 11:00:00,391.59,3505,7611,16080,2763,10,0,9
2652,2020-04-20 12:00:00,410.11,2872,8677,17165,2771,85,0,10
2653,2020-04-20 13:00:00,414.57,2446,8908,18375,2799,121,85,10
2654,2020-04-20 14:00:00,403.89,2501,8989,18714,2927,128,803,9
2655,2020-04-20 15:00:00,402.56,1685,9274,19624,3044,128,1794,9
2656,2020-04-20 16:00:00,406.8,1234,9527,20504,3039,129,2019,9
2657,2020-04-20 17:00:00,395,1985,9205,21310,3010,154,2012,9
2658,2020-04-20 18:00:00,394.54,2554,9653,21819,3028,154,1853,10
2659,2020-04-20 19:00:00,390.27,3051,10009,21957,3030,119,2147,10
2660,2020-04-20 20:00:00,381.48,3858,10161,22214,3081,154,2326,10
2661,2020-04-20 21:00:00,379.21,4625,10334,23322,3101,119,1971,10
2662,2020-04-20 22:00:00,370.64,5102,10051,23899,3133,147,2144,15
2663,2020-04-20 23:00:00,366.91,5281,9847,24711,3169,137,2184,24
2664,2020-04-21 00:00:00,372.69,5265,9899,25140,3197,112,1549,32
2665,2020-04-21 01:00:00,380.59,5532,9954,24402,3219,111,393,22
2666,2020-04-21 02:00:00,374.87,6781,10132,23255,3250,73,7,8
2667,2020-04-21 03:00:00,360.56,8030,9786,20610,3283,73,0,8
2668,2020-04-21 04:00:00,340.49,9205,8964,17530,3318,49,0,12
2669,2020-04-21 05:00:00,320.7,9561,7685,15498,3348,9,0,11
2670,2020-04-21 06:00:00,307.59,8997,6392,14650,3377,7,0,8
2671,2020-04-21 07:00:00,304.47,8445,5923,13896,3408,7,0,8
2672,2020-04-21 08:00:00,304.57,7921,5659,13486,3438,7,0,8
2673,2020-04-21 09:00:00,298.38,8042,5422,13025,3472,7,0,7
2674,2020-04-21 10:00:00,297.85,7955,5333,13138,3502,7,0,7
2675,2020-04-21 11:00:00,311.46,7152,5519,14565,3533,8,0,9
2676,2020-04-21 12:00:00,337.36,6272,6664,15921,3540,83,0,8
2677,2020-04-21 13:00:00,359.89,5264,7728,16660,3541,120,139,8
2678,2020-04-21 14:00:00,380.86,3684,9004,17291,3541,128,1124,13
2679,2020-04-21 15:00:00,393.53,2541,10056,18239,3542,128,2068,10
2680,2020-04-21 16:00:00,379.41,3622,10135,18623,3543,155,2389,9
2681,2020-04-21 17:00:00,359.17,5194,9641,19678,3542,168,2455,10
2682,2020-04-21 18:00:00,362.04,5864,10458,20541,3544,118,2428,12
2683,2020-04-21 19:00:00,357.22,6636,10625,21446,3568,118,2430,8
2684,2020-04-21 20:00:00,348.26,7514,10423,21846,3600,154,2427,13
2685,2020-04-21 21:00:00,344.18,7978,10257,23098,3621,156,2381,17
2686,2020-04-21 22:00:00,338.49,8821,10170,23400,3638,155,2243,20
2687,2020-04-21 23:00:00,335.62,9642,10428,22836,3674,121,2102,20
2688,2020-04-22 00:00:00,330.88,10348,10136,21732,3687,112,1576,11
2689,2020-04-22 01:00:00,317.55,11875,9340,19996,3716,112,623,11
2690,2020-04-22 02:00:00,300.12,13901,8760,18580,3729,109,18,8
2691,2020-04-22 03:00:00,286.64,14798,8362,16473,3735,73,0,6
2692,2020-04-22 04:00:00,271.24,15249,7783,13618,3735,10,0,10
2693,2020-04-22 05:00:00,247.71,15469,6480,11748,3735,7,0,7
2694,2020-04-22 06:00:00,229.5,16043,6052,9479,3754,7,0,8
2695,2020-04-22 07:00:00,215.72,16068,5571,8124,3780,32,0,8
2696,2020-04-22 08:00:00,206.48,16086,5259,7291,3788,7,0,5
2697,2020-04-22 09:00:00,202.43,15793,4971,7141,3815,7,0,6
2698,2020-04-22 10:00:00,213.61,15017,5142,7768,3845,7,0,17
2699,2020-04-22 11:00:00,232.8,14173,5694,8720,3877,7,0,16
2700,2020-04-22 12:00:00,246.14,14173,6310,9680,3881,7,0,13
2701,2020-04-22 13:00:00,250.33,14132,6270,11181,3899,42,49,9
2702,2020-04-22 14:00:00,264.16,13510,7013,11964,3903,76,482,12
2703,2020-04-22 15:00:00,296.86,11832,8788,12813,3903,76,1067,12
2704,2020-04-22 16:00:00,289.37,12053,8730,13226,3903,119,1818,9
2705,2020-04-22 17:00:00,275.46,13017,8248,13825,3906,163,2178,10
2706,2020-04-22 18:00:00,267.3,13924,7957,14392,3907,129,2252,13
2707,2020-04-22 19:00:00,262.85,14572,7720,15108,3906,169,2123,8
2708,2020-04-22 20:00:00,266.61,14354,7734,16085,3906,155,2148,11
2709,2020-04-22 21:00:00,279.42,14148,8509,16889,3906,119,1952,14
2710,2020-04-22 22:00:00,295.84,14079,9642,17742,3905,120,1480,9
2711,2020-04-22 23:00:00,294.42,14477,9774,17838,3901,113,1565,21
2712,2020-04-23 00:00:00,285.25,14592,9038,17908,3900,87,1810,26
2713,2020-04-23 01:00:00,306.14,13221,9464,18624,3900,85,729,22
2714,2020-04-23 02:00:00,341.05,10809,10656,20041,3900,85,13,23
2715,2020-04-23 03:00:00,346.73,9886,10550,19203,3901,84,0,11
2716,2020-04-23 04:00:00,342.56,9757,10068,17388,3901,10,0,9
2717,2020-04-23 05:00:00,334.77,9317,9094,15921,3905,8,0,5
2718,2020-04-23 06:00:00,319.2,9313,7884,14668,3906,8,0,7
2719,2020-04-23 07:00:00,313.35,8545,6917,14482,3906,32,0,7
2720,2020-04-23 08:00:00,317.35,7740,6633,14426,3902,8,0,6
2721,2020-04-23 09:00:00,326.11,6942,6682,14547,3903,8,0,6
2722,2020-04-23 10:00:00,344.54,6066,7375,14614,3902,8,0,5
2723,2020-04-23 11:00:00,360.38,5464,8093,14920,3902,10,0,6
2724,2020-04-23 12:00:00,370.63,4998,8567,15937,3902,77,0,7
2725,2020-04-23 13:00:00,363.13,4817,7970,17206,3902,120,200,5
2726,2020-04-23 14:00:00,352.32,3905,7437,18517,3903,152,1578,5
2727,2020-04-23 15:00:00,367.61,2351,8250,19908,3903,153,2532,7
2728,2020-04-23 16:00:00,372.83,2404,8969,20865,3901,182,2671,4
2729,2020-04-23 17:00:00,375.53,2480,9400,22220,3903,202,2715,7
2730,2020-04-23 18:00:00,379.87,2660,10041,22984,3903,173,2718,7
2731,2020-04-23 19:00:00,382.58,3132,10747,23759,3902,119,2673,10
