Timestamp,Energy Type,Category,Unit Name,Installed Capacity (MW),Power Generation (MW),Utilization (%),Remarks
2025-03-05 02:50,HYDRO,,Tienlun#5,105.0,0.0,0.000%,1
2025-03-05 02:50,HYDRO,,Ma-an#1,66.7,0.0,0.000%,
2025-03-05 02:50,HYDRO,,Ma-an#2,66.7,11.7,17.531%,
2025-03-05 02:50,HYDRO,,Zhuolan#1,40.0,0.0,0.000%,2
2025-03-05 02:50,HYDRO,,Zhuolan#2,40.0,40.9,102.250%,
2025-03-05 02:50,HYDRO,,Wanda#1,10.4,0.0,0.000%,
2025-03-05 02:50,HYDRO,,Wanda#2,10.4,0.0,0.000%,
2025-03-05 02:50,HYDRO,,Wanda#3,15.3,0.0,0.000%,1
2025-03-05 02:50,HYDRO,,Wanda#4,19.7,0.0,0.000%,
2025-03-05 02:50,HYDRO,,Songlin#1&amp;2,20.9,0.0,0.000%,17
2025-03-05 02:50,HYDRO,,Daguan1#1,22.0,6.1,27.727%,
2025-03-05 02:50,HYDRO,,Daguan1#2,22.0,10.1,45.909%,
2025-03-05 02:50,HYDRO,,Daguan1#3,22.0,10.0,45.455%,
2025-03-05 02:50,HYDRO,,Daguan1#4,22.0,10.0,45.455%,
2025-03-05 02:50,HYDRO,,Daguan1#5,22.0,10.1,45.909%,
2025-03-05 02:50,HYDRO,,Jugong#1,21.8,5.9,27.126%,
2025-03-05 02:50,HYDRO,,Jugong#2,21.8,10.5,48.276%,
2025-03-05 02:50,HYDRO,,Shuili#1,12.8,0.0,0.002%,2
2025-03-05 02:50,HYDRO,,Liwu#1&amp;#2,32.0,0.0,0.000%,2
2025-03-05 02:50,HYDRO,,Longjian#1,48.6,9.0,18.519%,
2025-03-05 02:50,HYDRO,,Longjian#2,48.6,0.0,0.000%,
2025-03-05 02:50,HYDRO,,Bihai,61.2,24.4,39.943%,
2025-03-05 02:50,HYDRO,,Wulai&amp;Gueishan&amp;Cukeng,40.5,34.9,86.173%,
2025-03-05 02:50,HYDRO,,Small hydro in the northern region(Remark VI),31.1,22.4,71.978%,
2025-03-05 02:50,HYDRO,,Small hydro in the central region(Remark VI),31.3,9.8,31.315%,
2025-03-05 02:50,HYDRO,,Small hydro in the southern region(Remark VI),7.2,4.6,64.156%,
2025-03-05 02:50,HYDRO,,Small hydro in the eastern region(Remark VI),54.6,32.2,58.974%,
2025-03-05 02:50,HYDRO,,Feicuei#1,70.0,75.7,108.143%,
2025-03-05 02:50,HYDRO,,Shihmen#1,45.0,0.0,0.000%,
2025-03-05 02:50,HYDRO,,Shihmen#2,45.0,0.0,0.000%,
2025-03-05 02:50,HYDRO,,Zengwun#1,50.0,0.0,0.000%,
2025-03-05 02:50,HYDRO,,Yising#1,40.0,0.0,0.000%,2
2025-03-05 02:50,HYDRO,,Mingjian,16.7,10.8,64.671%,
2025-03-05 02:50,HYDRO,,Jiananxikou&amp;Wushantou&amp;Batian,22.5,0.0,0.000%,
2025-03-05 02:50,HYDRO,,Beinan,2.0,0.7,35.354%,
2025-03-05 02:50,HYDRO,,GuanShan,1.0,2.1,210.000%,
2025-03-05 02:50,HYDRO,,Remaining Small Hydropower Purchases,3.9,N/A,N/A,
2025-03-05 02:50,HYDRO,,Subtotal,2122.3(3.734%),354.4(1.513%),,
2025-03-05 02:50,WIND,Onshore Wind TPC(Remark XIII),Guanyuan,30.0,25.3,84.333%,
2025-03-05 02:50,WIND,Onshore Wind TPC(Remark XIII),Taichung Harbor,35.0,5.8,16.571%,
2025-03-05 02:50,WIND,Onshore Wind TPC(Remark XIII),Wanggong,23.0,0.4,1.739%,
2025-03-05 02:50,WIND,Onshore Wind TPC(Remark XIII),Zhanggong,86.2,0.5,0.580%,17
2025-03-05 02:50,WIND,Onshore Wind TPC(Remark XIII),Yunmai,46.0,0.3,0.652%,17
2025-03-05 02:50,WIND,Onshore Wind TPC(Remark XIII),Sihhu,28.0,0.8,2.857%,17
2025-03-05 02:50,WIND,Onshore Wind TPC(Remark XIII),Remaining Wind TPC,86.4,17.8,20.592%,
2025-03-05 02:50,WIND,Onshore Wind Purchases(Remark XIII),Miaoli-Dapong,42.0,10.8,25.714%,
2025-03-05 02:50,WIND,Onshore Wind Purchases(Remark XIII),Luwei-Zhangbin,55.2,0.8,1.449%,
2025-03-05 02:50,WIND,Onshore Wind Purchases(Remark XIII),Guanwei-Guanyin&amp;Taowei-Xinwu,48.3,0.0,0.000%,
2025-03-05 02:50,WIND,Onshore Wind Purchases(Remark XIII),Zhongwei Da-an,75.9,23.9,31.489%,
2025-03-05 02:50,WIND,Onshore Wind Purchases(Remark XIII),ChuangWei Wind,49.2,2.1,4.268%,
2025-03-05 02:50,WIND,Onshore Wind Purchases(Remark XIII),"wpd,SinYuan-Lunbei",25.2,2.2,8.730%,
2025-03-05 02:50,WIND,Onshore Wind Purchases(Remark XIII),Remaining Wind Purchases,178.4,9.3,5.213%,
2025-03-05 02:50,WIND,Offshore Wind TPC(Remark XIII),Offshore Wind Generation Project Phase I,109.2,0.0,0.000%,
2025-03-05 02:50,WIND,Offshore Wind Purchases(Remark XIII),"Formosa 1 Offshore Wind Farm,HaiYang Zhunan",128.0,115.5,90.234%,
2025-03-05 02:50,WIND,Offshore Wind Purchases(Remark XIII),"Formosa 2 Offshore Wind Farm,HaiNeng Wind",376.0,360.6,95.904%,
2025-03-05 02:50,WIND,Offshore Wind Purchases(Remark XIII),"Orsted Greater Changhua-southeast,WoYi Wind",605.2,542.4,89.627%,
2025-03-05 02:50,WIND,Offshore Wind Purchases(Remark XIII),"Orsted Greater Changhua-southwest,WoEr Wind",294.8,287.6,97.568%,
2025-03-05 02:50,WIND,Offshore Wind Purchases(Remark XIII),"CHANGFANG-XIDAO OFFSHORE WIND FARMS I,FangYi Wind",96.0,15.1,15.729%,
2025-03-05 02:50,WIND,Offshore Wind Purchases(Remark XIII),"Changfang - phase II Offshore Wind Farm,FangEr Wind",451.2,53.5,11.857%,
2025-03-05 02:50,WIND,Offshore Wind Purchases(Remark XIII),"OWF Yunlin,YunHu(Remark X)",-,30.5,-,
2025-03-05 02:50,WIND,Offshore Wind Purchases(Remark XIII),"OWF Yunlin,YunSi(Remark X)",-,38.6,-,
2025-03-05 02:50,WIND,Offshore Wind Purchases(Remark XIII),ZHONGNENG OFFSHORE WIND FARM(Remark X),-,26.6,-,
2025-03-05 02:50,WIND,,Subtotal,2869.2(5.048%),1570.4(6.704%),,
2025-03-05 02:50,SOLAR,SOLAR TPC(Remark XIII),Jhangbin Solar Power,100.0,0.000,0.000%,
2025-03-05 02:50,SOLAR,SOLAR TPC(Remark XIII),Tainan Salt Field Solar,150.0,0.000,0.000%,
2025-03-05 02:50,SOLAR,SOLAR TPC(Remark XIII),Remaining Solar TPC,24.3,0.000,0.000%,
2025-03-05 02:50,SOLAR,SOLAR Purchases(Remark XIII),Lunwei Solar Power,-,0.000,-,43
2025-03-05 02:50,SOLAR,SOLAR Purchases(Remark XIII),TianChon PV,-,0.000,-,43
2025-03-05 02:50,SOLAR,SOLAR Purchases(Remark XIII),TianPeng PV,80.0,0.000,0.000%,
2025-03-05 02:50,SOLAR,SOLAR Purchases(Remark XIII),Pau Shing PV(Remark X),-,0.000,-,
2025-03-05 02:50,SOLAR,SOLAR Purchases(Remark XIII),"URECO/HuahSuan Green Energy/HEXA Renewables Taiwan,LianHua Solar",-,0.000,-,
2025-03-05 02:50,SOLAR,SOLAR Purchases(Remark XIII),"SunnyRichPower,SianYang PV(Remark X)",-,0.000,-,
2025-03-05 02:50,SOLAR,SOLAR Purchases(Remark XIII),SingWeiPV(Remark X),-,0.000,-,
2025-03-05 02:50,SOLAR,SOLAR Purchases(Remark XIII),Shuo Li PV(Remark X),-,0.000,-,
2025-03-05 02:50,SOLAR,SOLAR Purchases(Remark XIII),TianYing Solar(Remark X),-,0.000,-,
2025-03-05 02:50,SOLAR,SOLAR Purchases(Remark XIII),JhihGuang Solar(Remark X),-,0.000,-,
2025-03-05 02:50,SOLAR,SOLAR Purchases(Remark XIII),YongYao Solar Power Plant(Remark X),-,0.000,-,
2025-03-05 02:50,SOLAR,SOLAR Purchases(Remark XIII),"ARK Solar Energy Corp.,Sin He Solar(Remark X)",-,0.000,-,
2025-03-05 02:50,SOLAR,SOLAR Purchases(Remark XIII),"StarShiningEnergy,ShengLi PV(Remark X)",-,0.000,-,
2025-03-05 02:50,SOLAR,SOLAR Purchases(Remark XIII),"Ting Jie Electric Power,TingHe Solar(Remark X)",-,0.000,-,
2025-03-05 02:50,SOLAR,SOLAR Purchases(Remark XIII),"STAR Energy,SingGu Solar(Remark X)",-,0.000,-,
2025-03-05 02:50,SOLAR,SOLAR Purchases(Remark XIII),Remaining Solar Purchases,13425.0,0.000,0.000%,
2025-03-05 02:50,SOLAR,,Subtotal,13779.2(24.243%),0.0(0.000%),,
2025-03-05 02:50,OTHERRENEWABLEENERGY,,TPC Geothermal,0.8,0.5,57.417%,
2025-03-05 02:50,OTHERRENEWABLEENERGY,,Geothermal Purchases,6.4,2.1,32.563%,
2025-03-05 02:50,OTHERRENEWABLEENERGY,,Biofuel,38.2,16.7,43.717%,
2025-03-05 02:50,OTHERRENEWABLEENERGY,,Subtotal,45.5(0.080%),19.3(0.082%),,
2025-03-05 02:50,ENERGYSTORAGESYSTEM,Pumped Hydro,DaGuan2#1,250.0,0.0,0.000%,2
2025-03-05 02:50,ENERGYSTORAGESYSTEM,Pumped Hydro,DaGuan2#2,250.0,0.0,0.000%,
2025-03-05 02:50,ENERGYSTORAGESYSTEM,Pumped Hydro,DaGuan2#3,250.0,0.0,0.000%,
2025-03-05 02:50,ENERGYSTORAGESYSTEM,Pumped Hydro,DaGuan2#4,250.0,0.0,0.000%,
2025-03-05 02:50,ENERGYSTORAGESYSTEM,Pumped Hydro,Mingtan#1,267.0,0.0,0.000%,
2025-03-05 02:50,ENERGYSTORAGESYSTEM,Pumped Hydro,Mingtan#2,267.0,0.0,0.000%,
2025-03-05 02:50,ENERGYSTORAGESYSTEM,Pumped Hydro,Mingtan#3,267.0,0.0,0.000%,
2025-03-05 02:50,ENERGYSTORAGESYSTEM,Pumped Hydro,Mingtan#4,267.0,0.0,0.000%,
2025-03-05 02:50,ENERGYSTORAGESYSTEM,Pumped Hydro,Mingtan#5,267.0,0.0,0.000%,
2025-03-05 02:50,ENERGYSTORAGESYSTEM,Pumped Hydro,Mingtan#6,267.0,0.0,0.000%,1
2025-03-05 02:50,ENERGYSTORAGESYSTEM,Battery,Battery(Remark XVI),492.3,0.0,0.000%,
2025-03-05 02:50,ENERGYSTORAGESYSTEM,,Subtotal,3094.3(5.444%),0.0(0.000%),,
2025-03-05 02:50,ENERGYSTORAGESYSTEMLOAD,Pumped Hydro,DaGuan2#1,-,0.0,-,2
2025-03-05 02:50,ENERGYSTORAGESYSTEMLOAD,Pumped Hydro,DaGuan2#2,-,-241.9,-,
2025-03-05 02:50,ENERGYSTORAGESYSTEMLOAD,Pumped Hydro,DaGuan2#3,-,-240.8,-,
2025-03-05 02:50,ENERGYSTORAGESYSTEMLOAD,Pumped Hydro,DaGuan2#4,-,0.0,-,
2025-03-05 02:50,ENERGYSTORAGESYSTEMLOAD,Pumped Hydro,Mingtan#1,-,0.0,-,
2025-03-05 02:50,ENERGYSTORAGESYSTEMLOAD,Pumped Hydro,Mingtan#2,-,-264.7,-,
2025-03-05 02:50,ENERGYSTORAGESYSTEMLOAD,Pumped Hydro,Mingtan#3,-,0.0,-,
2025-03-05 02:50,ENERGYSTORAGESYSTEMLOAD,Pumped Hydro,Mingtan#4,-,0.0,-,
2025-03-05 02:50,ENERGYSTORAGESYSTEMLOAD,Pumped Hydro,Mingtan#5,-,-266.0,-,
2025-03-05 02:50,ENERGYSTORAGESYSTEMLOAD,Pumped Hydro,Mingtan#6,-,0.0,-,1
2025-03-05 02:50,ENERGYSTORAGESYSTEMLOAD,Battery,Battery(Remark XVI),-,-22.7,-,
2025-03-05 03:00,NUCLEAR,,NPP3#2,951.0,944.9,99.359%,
2025-03-05 03:00,NUCLEAR,,Subtotal,951.0(1.673%),944.9(4.062%),,
2025-03-05 03:00,COAL,,Linkou#1,800.0,0.0,0.000%,1
2025-03-05 03:00,COAL,,Linkou#2,800.0,761.0,95.125%,
2025-03-05 03:00,COAL,,Linkou#3,800.0,759.3,94.912%,
2025-03-05 03:00,COAL,,Taichung#1,550.0,412.7,75.036%,22
2025-03-05 03:00,COAL,,Taichung#2,550.0,420.7,76.491%,22
2025-03-05 03:00,COAL,,Taichung#3,550.0,0.0,0.000%,1
2025-03-05 03:00,COAL,,Taichung#4,550.0,0.0,0.000%,3
2025-03-05 03:00,COAL,,Taichung#5,550.0,332.1,60.382%,23
2025-03-05 03:00,COAL,,Taichung#6,550.0,426.6,77.564%,22
2025-03-05 03:00,COAL,,Taichung#7,550.0,411.5,74.818%,22
2025-03-05 03:00,COAL,,Taichung#8,550.0,423.5,77.000%,22
2025-03-05 03:00,COAL,,Taichung#9,550.0,0.0,0.000%,1
2025-03-05 03:00,COAL,,Taichung#10,550.0,0.0,0.000%,1
2025-03-05 03:00,COAL,,Xinda#1(Remark XV),-,0.0,-,
2025-03-05 03:00,COAL,,Xingda#2(Remark XV),-,0.0,-,
2025-03-05 03:00,COAL,,Xingda#3(Remark XII),550.0,0.0,0.000%,28
2025-03-05 03:00,COAL,,Xingda#4(Remark XII),550.0,0.0,0.000%,28
2025-03-05 03:00,COAL,,Dalin#1,800.0,759.4,94.925%,
2025-03-05 03:00,COAL,,Dalin#2,800.0,0.0,0.000%,1
2025-03-05 03:00,COAL,,Subtotal,10600.0(18.650%),4706.8(20.231%),,
2025-03-05 03:00,COGEN,,Co-Generation,631.4,959.8,-,
2025-03-05 03:00,COGEN,,Subtotal,631.4(1.111%),959.8(4.125%),,
2025-03-05 03:00,IPPCOAL,,Hoping#1,648.6,0.0,0.000%,1
2025-03-05 03:00,IPPCOAL,,Hoping#2,660.0,549.5,83.258%,23
2025-03-05 03:00,IPPCOAL,,Mailiao#1,600.0,279.7,46.617%,22
2025-03-05 03:00,IPPCOAL,,Mailiao#3,600.0,572.0,95.333%,31
2025-03-05 03:00,IPPCOAL,,Subtotal,2508.6(4.414%),1401.2(6.023%),,
2025-03-05 03:00,LNG,,Datan#1,742.7,192.7,25.944%,16
2025-03-05 03:00,LNG,,Datan#2,742.7,673.4,90.669%,
2025-03-05 03:00,LNG,,Datan#3,724.7,643.8,88.837%,
2025-03-05 03:00,LNG,,Datan#4,724.7,685.8,94.632%,
2025-03-05 03:00,LNG,,Datan#5,724.7,0.0,0.000%,1
2025-03-05 03:00,LNG,,Datan#6,724.7,527.0,72.720%,
2025-03-05 03:00,LNG,,Datan#7(Remark X),-,0.0,-,19
2025-03-05 03:00,LNG,,Datan#8,1123.6,556.9,49.564%,17
2025-03-05 03:00,LNG,,Datan#9(Remark X),-,1105.9,-,19
2025-03-05 03:00,LNG,,Tongxiao#1,892.6,905.0,101.389%,31
2025-03-05 03:00,LNG,,Tongxiao#2,892.6,863.8,96.773%,23
2025-03-05 03:00,LNG,,Tongxiao#3,892.6,910.8,102.039%,
2025-03-05 03:00,LNG,,Tongxiao#4,386.0,0.0,0.000%,2
2025-03-05 03:00,LNG,,Tongxiao#5,386.0,289.6,75.026%,23
2025-03-05 03:00,LNG,,Tongxiao#6,321.2,337.9,105.199%,
2025-03-05 03:00,LNG,,TongxiaoGT#9,180.9,0.0,0.000%,
2025-03-05 03:00,LNG,,Xingda New CC#1(Remark X),-,0.0,-,
2025-03-05 03:00,LNG,,Xingda CC#1,445.2,18.7,4.200%,16
2025-03-05 03:00,LNG,,Xingda CC#2,445.2,395.6,88.861%,
2025-03-05 03:00,LNG,,Xingda CC#3,445.2,391.1,87.850%,
2025-03-05 03:00,LNG,,Xingda CC#4,445.2,332.5,74.687%,
2025-03-05 03:00,LNG,,Xingda CC#5,445.2,429.1,96.386%,
2025-03-05 03:00,LNG,,Nanbu#1,288.8,201.5,69.771%,
2025-03-05 03:00,LNG,,Nanbu#2,288.8,124.8,43.213%,16
2025-03-05 03:00,LNG,,Nanbu#3,288.8,253.0,87.604%,
2025-03-05 03:00,LNG,,Nanbu#4,251.4,200.5,79.753%,
2025-03-05 03:00,LNG,,Dalin#5,-,0.0,-,21
2025-03-05 03:00,LNG,,Dalin#6,550.0,225.6,41.018%,
2025-03-05 03:00,LNG,,Subtotal,13353.4(23.494%),10265.0(44.122%),,
2025-03-05 03:00,IPPLNG,,Haihu#1,450.0,401.2,89.156%,
2025-03-05 03:00,IPPLNG,,Haihu#2,450.0,405.4,90.089%,
2025-03-05 03:00,IPPLNG,,Hsintao#1,630.0,0.0,0.000%,7
2025-03-05 03:00,IPPLNG,,Guoguang#1,480.0,427.3,89.021%,
2025-03-05 03:00,IPPLNG,,Xingzhang#1,506.9,0.0,0.000%,
2025-03-05 03:00,IPPLNG,,Xingyuan#1,549.1,539.7,98.288%,
2025-03-05 03:00,IPPLNG,,Jiahui#1,700.0,0.0,0.000%,7
2025-03-05 03:00,IPPLNG,,Jiahui#2,510.0,378.3,74.176%,
2025-03-05 03:00,IPPLNG,,Fongde#1,506.9,491.3,96.931%,
2025-03-05 03:00,IPPLNG,,Fongde#2,506.9,489.1,96.497%,
2025-03-05 03:00,IPPLNG,,Fongde#3(Remark X),-,465.2,-,26
2025-03-05 03:00,IPPLNG,,Subtotal,5289.7(9.307%),3597.5(15.463%),,
2025-03-05 03:00,OIL,,Xiehe#3,500.0,143.9,28.780%,
2025-03-05 03:00,OIL,,Xiehe#4,500.0,137.4,27.480%,
2025-03-05 03:00,OIL,,Penghu-Jianshan(Remark IV),129.8,17.1,13.174%,17
2025-03-05 03:00,OIL,,Subtotal,1129.8(1.988%),298.4(1.283%),,
2025-03-05 03:00,DIESEL,,NPP2 Gas1,-,0.0,-,31
2025-03-05 03:00,DIESEL,,NPP2 Gas2,-,0.0,-,
2025-03-05 03:00,DIESEL,,NPP3 Gas1,-,0.0,-,2
2025-03-05 03:00,DIESEL,,NPP3 Gas2,-,0.0,-,1
2025-03-05 03:00,DIESEL,,Taichung Gas1&amp;2,140.0,0.0,0.000%,
2025-03-05 03:00,DIESEL,,Taichung Gas3&amp;4,140.0,0.0,0.000%,
2025-03-05 03:00,DIESEL,,Kinmen-Tashan(Remark IV),113.3,21.8,19.242%,
2025-03-05 03:00,DIESEL,,Masu-Zhushan(Remark IV),28.6,6.4,22.346%,
2025-03-05 03:00,DIESEL,,Other outlying Islands(Remark IV),40.8,N/A,N/A,
2025-03-05 03:00,DIESEL,,Subtotal(Remark V),462.7(0.814%),28.2(0.121%),,
2025-03-05 03:00,HYDRO,,Deji#1,78.0,0.0,0.000%,
2025-03-05 03:00,HYDRO,,Deji#2,78.0,0.0,0.000%,
2025-03-05 03:00,HYDRO,,Deji#3,78.0,0.0,0.000%,
2025-03-05 03:00,HYDRO,,Qingshan#1,92.0,0.0,0.000%,
2025-03-05 03:00,HYDRO,,Qingshan#2,92.0,0.0,0.000%,
2025-03-05 03:00,HYDRO,,Qingshan#3,92.0,0.0,0.000%,
2025-03-05 03:00,HYDRO,,Qingshan#4,92.0,0.0,0.000%,
2025-03-05 03:00,HYDRO,,Guguan#1,54.4,0.0,0.000%,2
2025-03-05 03:00,HYDRO,,Guguan#2,54.4,0.0,0.000%,
2025-03-05 03:00,HYDRO,,Guguan#3,54.4,0.0,0.000%,
2025-03-05 03:00,HYDRO,,Guguan#4,54.4,0.0,0.000%,
2025-03-05 03:00,HYDRO,,Tienlun#1,22.5,6.6,29.333%,
2025-03-05 03:00,HYDRO,,Tienlun#2,22.5,0.0,0.000%,
2025-03-05 03:00,HYDRO,,Tienlun#3,22.5,5.8,25.778%,
2025-03-05 03:00,HYDRO,,Tienlun#4,22.5,0.0,0.000%,
2025-03-05 03:00,HYDRO,,Tienlun#5,105.0,0.0,0.000%,1
2025-03-05 03:00,HYDRO,,Ma-an#1,66.7,0.0,0.000%,
2025-03-05 03:00,HYDRO,,Ma-an#2,66.7,10.8,16.182%,
2025-03-05 03:00,HYDRO,,Zhuolan#1,40.0,0.0,0.000%,2
2025-03-05 03:00,HYDRO,,Zhuolan#2,40.0,40.9,102.250%,
2025-03-05 03:00,HYDRO,,Wanda#1,10.4,0.0,0.000%,
2025-03-05 03:00,HYDRO,,Wanda#2,10.4,0.0,0.000%,
2025-03-05 03:00,HYDRO,,Wanda#3,15.3,0.0,0.000%,1
2025-03-05 03:00,HYDRO,,Wanda#4,19.7,0.0,0.000%,
2025-03-05 03:00,HYDRO,,Songlin#1&amp;2,20.9,0.0,0.000%,17
2025-03-05 03:00,HYDRO,,Daguan1#1,22.0,6.1,27.727%,
2025-03-05 03:00,HYDRO,,Daguan1#2,22.0,10.1,45.909%,
2025-03-05 03:00,HYDRO,,Daguan1#3,22.0,9.9,45.000%,
2025-03-05 03:00,HYDRO,,Daguan1#4,22.0,9.9,45.000%,
2025-03-05 03:00,HYDRO,,Daguan1#5,22.0,10.1,45.909%,
2025-03-05 03:00,HYDRO,,Jugong#1,21.8,5.9,27.126%,
2025-03-05 03:00,HYDRO,,Jugong#2,21.8,10.5,48.276%,
2025-03-05 03:00,HYDRO,,Shuili#1,12.8,0.0,0.002%,2
2025-03-05 03:00,HYDRO,,Liwu#1&amp;#2,32.0,0.0,0.000%,2
2025-03-05 03:00,HYDRO,,Longjian#1,48.6,9.0,18.519%,
2025-03-05 03:00,HYDRO,,Longjian#2,48.6,0.0,0.000%,
2025-03-05 03:00,HYDRO,,Bihai,61.2,24.4,39.869%,
2025-03-05 03:00,HYDRO,,Wulai&amp;Gueishan&amp;Cukeng,40.5,34.8,85.926%,
2025-03-05 03:00,HYDRO,,Small hydro in the northern region(Remark VI),31.1,22.4,71.978%,
2025-03-05 03:00,HYDRO,,Small hydro in the central region(Remark VI),31.3,9.8,31.315%,
2025-03-05 03:00,HYDRO,,Small hydro in the southern region(Remark VI),7.2,4.6,64.156%,
2025-03-05 03:00,HYDRO,,Small hydro in the eastern region(Remark VI),54.6,32.0,58.608%,
2025-03-05 03:00,HYDRO,,Feicuei#1,70.0,75.6,108.000%,
2025-03-05 03:00,HYDRO,,Shihmen#1,45.0,0.0,0.000%,
2025-03-05 03:00,HYDRO,,Shihmen#2,45.0,0.0,0.000%,
2025-03-05 03:00,HYDRO,,Zengwun#1,50.0,0.0,0.000%,
2025-03-05 03:00,HYDRO,,Yising#1,40.0,0.0,0.000%,2
2025-03-05 03:00,HYDRO,,Mingjian,16.7,10.8,64.671%,
2025-03-05 03:00,HYDRO,,Jiananxikou&amp;Wushantou&amp;Batian,22.5,0.0,0.000%,
2025-03-05 03:00,HYDRO,,Beinan,2.0,0.7,35.354%,
2025-03-05 03:00,HYDRO,,GuanShan,1.0,2.1,210.000%,
2025-03-05 03:00,HYDRO,,Remaining Small Hydropower Purchases,3.9,N/A,N/A,
2025-03-05 03:00,HYDRO,,Subtotal,2122.3(3.734%),352.8(1.516%),,
2025-03-05 03:00,WIND,Onshore Wind TPC(Remark XIII),Guanyuan,30.0,26.8,89.333%,
2025-03-05 03:00,WIND,Onshore Wind TPC(Remark XIII),Taichung Harbor,35.0,7.7,22.000%,
2025-03-05 03:00,WIND,Onshore Wind TPC(Remark XIII),Wanggong,23.0,0.8,3.478%,
2025-03-05 03:00,WIND,Onshore Wind TPC(Remark XIII),Zhanggong,86.2,3.8,4.408%,17
2025-03-05 03:00,WIND,Onshore Wind TPC(Remark XIII),Yunmai,46.0,1.9,4.130%,17
2025-03-05 03:00,WIND,Onshore Wind TPC(Remark XIII),Sihhu,28.0,1.0,3.571%,17
2025-03-05 03:00,WIND,Onshore Wind TPC(Remark XIII),Remaining Wind TPC,86.4,20.6,23.832%,
2025-03-05 03:00,WIND,Onshore Wind Purchases(Remark XIII),Miaoli-Dapong,42.0,14.4,34.286%,
2025-03-05 03:00,WIND,Onshore Wind Purchases(Remark XIII),Luwei-Zhangbin,55.2,1.7,3.080%,
2025-03-05 03:00,WIND,Onshore Wind Purchases(Remark XIII),Guanwei-Guanyin&amp;Taowei-Xinwu,48.3,0.0,0.000%,
2025-03-05 03:00,WIND,Onshore Wind Purchases(Remark XIII),Zhongwei Da-an,75.9,34.8,45.850%,
2025-03-05 03:00,WIND,Onshore Wind Purchases(Remark XIII),ChuangWei Wind,49.2,4.5,9.146%,
2025-03-05 03:00,WIND,Onshore Wind Purchases(Remark XIII),"wpd,SinYuan-Lunbei",25.2,0.8,3.175%,
2025-03-05 03:00,WIND,Onshore Wind Purchases(Remark XIII),Remaining Wind Purchases,178.4,16.9,9.473%,
2025-03-05 03:00,WIND,Offshore Wind TPC(Remark XIII),Offshore Wind Generation Project Phase I,109.2,7.0,6.410%,
2025-03-05 03:00,WIND,Offshore Wind Purchases(Remark XIII),"Formosa 1 Offshore Wind Farm,HaiYang Zhunan",128.0,124.3,97.109%,
2025-03-05 03:00,WIND,Offshore Wind Purchases(Remark XIII),"Formosa 2 Offshore Wind Farm,HaiNeng Wind",376.0,376.1,100.027%,
2025-03-05 03:00,WIND,Offshore Wind Purchases(Remark XIII),"Orsted Greater Changhua-southeast,WoYi Wind",605.2,548.0,90.552%,
2025-03-05 03:00,WIND,Offshore Wind Purchases(Remark XIII),"Orsted Greater Changhua-southwest,WoEr Wind",294.8,287.6,97.555%,
2025-03-05 03:00,WIND,Offshore Wind Purchases(Remark XIII),"CHANGFANG-XIDAO OFFSHORE WIND FARMS I,FangYi Wind",96.0,23.5,24.479%,
2025-03-05 03:00,WIND,Offshore Wind Purchases(Remark XIII),"Changfang - phase II Offshore Wind Farm,FangEr Wind",451.2,106.1,23.515%,
2025-03-05 03:00,WIND,Offshore Wind Purchases(Remark XIII),"OWF Yunlin,YunHu(Remark X)",-,32.2,-,
2025-03-05 03:00,WIND,Offshore Wind Purchases(Remark XIII),"OWF Yunlin,YunSi(Remark X)",-,42.3,-,
2025-03-05 03:00,WIND,Offshore Wind Purchases(Remark XIII),ZHONGNENG OFFSHORE WIND FARM(Remark X),-,33.3,-,
2025-03-05 03:00,WIND,,Subtotal,2869.2(5.048%),1716.1(7.376%),,
2025-03-05 03:00,SOLAR,SOLAR TPC(Remark XIII),Jhangbin Solar Power,100.0,0.000,0.000%,
2025-03-05 03:00,SOLAR,SOLAR TPC(Remark XIII),Tainan Salt Field Solar,150.0,0.000,0.000%,
2025-03-05 03:00,SOLAR,SOLAR TPC(Remark XIII),Remaining Solar TPC,24.3,0.000,0.000%,
2025-03-05 03:00,SOLAR,SOLAR Purchases(Remark XIII),Lunwei Solar Power,-,0.000,-,43
2025-03-05 03:00,SOLAR,SOLAR Purchases(Remark XIII),TianChon PV,-,0.000,-,43
2025-03-05 03:00,SOLAR,SOLAR Purchases(Remark XIII),TianPeng PV,80.0,0.000,0.000%,
2025-03-05 03:00,SOLAR,SOLAR Purchases(Remark XIII),Pau Shing PV(Remark X),-,0.000,-,
2025-03-05 03:00,SOLAR,SOLAR Purchases(Remark XIII),"URECO/HuahSuan Green Energy/HEXA Renewables Taiwan,LianHua Solar",-,0.000,-,
2025-03-05 03:00,SOLAR,SOLAR Purchases(Remark XIII),"SunnyRichPower,SianYang PV(Remark X)",-,0.000,-,
2025-03-05 03:00,SOLAR,SOLAR Purchases(Remark XIII),SingWeiPV(Remark X),-,0.000,-,
2025-03-05 03:00,SOLAR,SOLAR Purchases(Remark XIII),Shuo Li PV(Remark X),-,0.000,-,
2025-03-05 03:00,SOLAR,SOLAR Purchases(Remark XIII),TianYing Solar(Remark X),-,0.000,-,
2025-03-05 03:00,SOLAR,SOLAR Purchases(Remark XIII),JhihGuang Solar(Remark X),-,0.000,-,
2025-03-05 03:00,SOLAR,SOLAR Purchases(Remark XIII),YongYao Solar Power Plant(Remark X),-,0.000,-,
