UTC time,coal,nat_gas,nuclear,oil,hydro,solar,wind,other,avg_wind_production_forecast
2021-04-28 19:00:00,24,4136,2143,86,665,12066,975,0,646.25
2021-04-28 20:00:00,23,3906,2137,85,756,11945,1031,0,758.3
2021-04-28 21:00:00,21,4260,2150,88,240,12228,1318,0,1070.29
2021-04-28 22:00:00,20,4332,2151,88,468,11377,1930,80,1577.23
2021-04-28 23:00:00,18,4771,2150,89,710,11234,2140,136,2241.26
2021-04-29 00:00:00,20,6123,2150,88,999,9165,3043,112,2768.84
2021-04-29 01:00:00,20,6536,2149,88,1995,6711,3471,378,2868.76
2021-04-29 02:00:00,20,9554,2152,89,2695,944,3709,515,2964.5
2021-04-29 03:00:00,22,10578,2149,88,2745,0,4001,500,2969.71
2021-04-29 04:00:00,20,11383,2149,88,2693,0,3735,174,2859.18
2021-04-29 05:00:00,21,11201,2149,88,2097,0,3463,0,2718.18
2021-04-29 06:00:00,20,9822,2150,89,1397,0,3498,3,2532.33
2021-04-29 07:00:00,19,9419,2152,88,1184,0,3408,0,2444.07
2021-04-29 08:00:00,22,8784,2153,89,1121,0,2909,0,2185.36
2021-04-29 09:00:00,21,8211,2154,88,1090,0,2882,10,1857.33
2021-04-29 10:00:00,22,8982,2191,88,792,0,1822,0,1447.3
2021-04-29 11:00:00,22,9467,2224,88,847,0,1384,0,1059.07
2021-04-29 12:00:00,21,9812,2235,89,1237,0,947,192,745.73
2021-04-29 13:00:00,22,9707,2240,88,1770,15,820,107,599.09
2021-04-29 14:00:00,21,8460,2243,88,1198,3936,838,0,464.96
2021-04-29 15:00:00,22,5969,2240,87,1195,9092,791,0,421.73
2021-04-29 16:00:00,21,5597,2272,46,546,10711,991,0,426.33
2021-04-29 17:00:00,20,4744,2277,49,586,11138,1228,0,426.3
2021-04-29 18:00:00,21,4968,2274,51,627,11735,1225,0,416.75
2021-04-29 19:00:00,20,4979,2272,87,487,11809,1154,0,401.21
2021-04-29 20:00:00,22,5124,2275,88,388,12053,1007,0,426.06
2021-04-29 21:00:00,20,5705,2273,88,421,11691,802,0,487.07
2021-04-29 22:00:00,19,6255,2274,87,824,11452,724,0,601.15
2021-04-29 23:00:00,20,6860,2273,88,1216,11069,744,0,858.93
2021-04-30 00:00:00,19,8009,2273,88,1526,10076,1309,0,1362.04
2021-04-30 01:00:00,20,9657,2271,88,2273,6389,2018,1,1833.64
2021-04-30 02:00:00,19,12860,2273,88,3210,911,2453,172,2171.03
2021-04-30 03:00:00,21,13838,2271,87,3136,0,2694,155,2385.61
2021-04-30 04:00:00,20,13008,2271,88,2767,0,2546,130,2446.28
2021-04-30 05:00:00,20,12039,2274,87,2028,0,2239,151,2553.86
2021-04-30 06:00:00,20,10065,2277,87,1619,0,2380,0,2474.37
2021-04-30 07:00:00,20,8840,2271,87,1321,0,2581,0,2477.55
2021-04-30 08:00:00,21,7473,2273,87,927,0,2901,37,2422.03
2021-04-30 09:00:00,21,6651,2274,88,912,0,2622,0,2164.24
2021-04-30 10:00:00,21,6532,2275,88,984,0,1940,66,1913.99
2021-04-30 11:00:00,22,6640,2277,88,1269,0,1415,38,1738.25
2021-04-30 12:00:00,21,7407,2274,89,1422,0,1492,11,1445.26
2021-04-30 13:00:00,19,7362,2271,87,1849,28,1545,61,1243.87
2021-04-30 14:00:00,19,6519,2275,86,1381,3930,1131,0,973.97
2021-04-30 15:00:00,18,5188,2275,86,828,8770,992,0,789.46
2021-04-30 16:00:00,19,5045,2276,87,732,10858,865,0,649.23
2021-04-30 17:00:00,19,5026,2274,88,522,11635,669,0,614.81
2021-04-30 18:00:00,18,5337,2275,87,489,12052,686,0,619.18
2021-04-30 19:00:00,19,5671,2276,88,408,11999,708,0,690.57
2021-04-30 20:00:00,17,6007,2274,88,149,12043,734,30,898.35
2021-04-30 21:00:00,19,6805,2274,87,239,11415,1179,0,1376.3
2021-04-30 22:00:00,20,6909,2276,87,468,11659,2011,0,2117.9
2021-04-30 23:00:00,20,7162,2277,87,894,10835,2866,0,2790.43
2021-05-01 00:00:00,19,8149,2279,87,1050,9482,3624,0,3273.38
2021-05-01 01:00:00,19,9450,2277,88,2128,5389,4272,27,3396.3
2021-05-01 02:00:00,16,12101,2277,82,2895,656,4234,151,3468.14
2021-05-01 03:00:00,17,12562,2277,87,2987,0,4103,195,3472.23
2021-05-01 04:00:00,19,11357,2278,87,2768,0,4234,97,3549.94
2021-05-01 05:00:00,19,10428,2277,87,2311,0,4386,30,3655.04
2021-05-01 06:00:00,19,9510,2278,88,1812,0,4450,7,3654.65
2021-05-01 07:00:00,19,7973,2279,87,1509,0,4454,4,3531.96
2021-05-01 08:00:00,19,6888,2279,87,1182,0,4655,0,3488.1
2021-05-01 09:00:00,19,5913,2280,87,1097,0,4628,0,3493.6
2021-05-01 10:00:00,19,5669,2279,88,1162,0,4553,0,3429.43
2021-05-01 11:00:00,19,5307,2280,87,1118,0,4303,61,3348.31
2021-05-01 12:00:00,22,5212,2280,88,1469,0,4113,67,3225.87
2021-05-01 13:00:00,22,5582,2277,87,1623,5,3944,0,3015.7
2021-05-01 14:00:00,21,4525,2278,80,1223,2315,3949,0,2776.19
2021-05-01 15:00:00,22,4191,2278,81,964,5395,3840,0,2561.32
2021-05-01 16:00:00,21,3918,2277,80,493,8237,3774,0,2451.63
2021-05-01 17:00:00,21,3975,2278,80,0,9002,3890,0,2610.74
2021-05-01 18:00:00,21,3741,2276,80,140,9333,4569,0,2927.54
2021-05-01 19:00:00,21,3908,2278,49,78,10090,4979,0,3306.78
2021-05-01 20:00:00,20,3736,2280,46,60,9949,5140,0,3673.18
2021-05-01 21:00:00,20,3845,2281,46,85,10214,5258,0,4007.26
2021-05-01 22:00:00,19,3959,2281,53,339,10041,5354,0,4288.7
2021-05-01 23:00:00,22,4548,2277,85,809,9014,4994,0,4407.09
2021-05-02 00:00:00,22,5082,2276,86,960,8360,5195,0,4422.21
2021-05-02 01:00:00,18,6208,2275,86,1618,5093,5075,0,4377.72
2021-05-02 02:00:00,20,8023,2277,87,2098,780,4773,37,4339.34
2021-05-02 03:00:00,20,8581,2276,87,2453,0,4642,97,4285.18
2021-05-02 04:00:00,20,8336,2277,87,2344,0,4819,230,4291.33
2021-05-02 05:00:00,19,6929,2276,88,2098,0,4642,81,4272.01
2021-05-02 06:00:00,20,6242,2278,89,1881,0,4424,81,4200.56
2021-05-02 07:00:00,19,6568,2278,88,1320,0,4527,0,3855.08
2021-05-02 08:00:00,19,6044,2278,88,1213,0,4095,88,3772.57
2021-05-02 09:00:00,19,5451,2278,88,1070,0,4148,16,3908.24
2021-05-02 10:00:00,21,4721,2279,88,1111,0,4765,0,3965.05
2021-05-02 11:00:00,20,4465,2279,88,1116,0,4099,121,4031.31
2021-05-02 12:00:00,19,4900,2279,88,1271,0,3717,93,4067.74
2021-05-02 13:00:00,21,4836,2278,88,1384,16,3631,20,4089.36
2021-05-02 14:00:00,21,2931,2280,86,1122,3704,4150,0,4103.42
2021-05-02 15:00:00,20,2852,2279,87,1016,5913,3774,0,4036.7
2021-05-02 16:00:00,21,2778,2279,87,763,7253,3424,96,3994.79
2021-05-02 17:00:00,21,3084,2278,87,403,8448,3300,0,3992.89
2021-05-02 18:00:00,20,3018,2279,87,464,8305,3474,0,4055.59
2021-05-02 19:00:00,19,3031,2281,87,302,8856,4390,0,4227.37
2021-05-02 20:00:00,20,2943,2281,87,245,8785,4692,53,4270.31
2021-05-02 21:00:00,19,3006,2279,87,360,8854,4707,37,4252.18
2021-05-02 22:00:00,20,3442,2279,87,642,9127,4407,0,4230.18
2021-05-02 23:00:00,21,4030,2280,87,537,9721,4279,0,4233.37
2021-05-03 00:00:00,21,4344,2281,86,737,8265,4483,0,4226.45
2021-05-03 01:00:00,19,5054,2280,87,1482,6032,4469,0,4250.97
2021-05-03 02:00:00,18,5777,2279,88,2449,946,4504,182,4310.2
2021-05-03 03:00:00,19,7007,2277,88,2759,0,3957,223,4307.57
2021-05-03 04:00:00,19,6811,2277,88,2416,0,4466,153,4232.1
2021-05-03 05:00:00,20,6120,2278,89,2050,0,4734,139,4135.6
2021-05-03 06:00:00,22,5566,2276,88,1610,0,4856,137,3916.36
2021-05-03 07:00:00,22,5687,2277,88,1105,0,4705,0,3627.73
2021-05-03 08:00:00,21,5638,2280,88,1088,0,4211,0,3111.08
2021-05-03 09:00:00,20,5442,2279,88,1060,0,3262,0,2750.43
2021-05-03 10:00:00,22,5790,2280,88,1074,0,2682,0,2466.76
2021-05-03 11:00:00,21,5822,2280,89,1251,0,2317,48,2128.77
2021-05-03 12:00:00,20,6536,2281,88,1568,0,2038,121,1796.59
2021-05-03 13:00:00,20,6900,2280,88,1992,60,2143,91,1655.27
2021-05-03 14:00:00,20,5513,2280,87,1390,3982,2036,0,1544.77
2021-05-03 15:00:00,19,4533,2281,88,906,9071,1864,0,1430.55
2021-05-03 16:00:00,21,3778,2280,88,536,10917,1972,0,1364.95
2021-05-03 17:00:00,19,3215,2281,87,425,11815,2036,0,1340.27
2021-05-03 18:00:00,18,3154,2281,87,517,11933,1990,0,1311.27
2021-05-03 19:00:00,18,3106,2279,87,320,12062,1924,0,1252.96
2021-05-03 20:00:00,18,3249,2282,88,264,12251,1685,0,1278.6
2021-05-03 21:00:00,19,3467,2280,88,366,11940,1569,106,1363.92
2021-05-03 22:00:00,18,4309,2281,87,364,11945,1925,0,1645.39
2021-05-03 23:00:00,19,4717,2284,88,923,11337,2440,0,2076.11
2021-05-04 00:00:00,19,5300,2282,88,1418,10244,3041,0,2379.2
2021-05-04 01:00:00,20,6315,2280,88,2623,6606,3361,1,2570.83
2021-05-04 02:00:00,20,9889,2281,89,3612,1072,3198,117,2621.9
2021-05-04 03:00:00,21,10862,2281,89,3682,0,3069,227,2583.92
2021-05-04 04:00:00,21,10297,2279,89,3428,0,2923,85,2529.94
2021-05-04 05:00:00,21,9279,2277,88,3206,0,2890,81,2460.04
2021-05-04 06:00:00,22,8262,2277,89,2124,0,2893,71,2259.97
2021-05-04 07:00:00,23,7728,2275,88,1560,0,2813,22,1987.56
2021-05-04 08:00:00,20,7610,2274,88,1305,0,2456,0,1848.25
2021-05-04 09:00:00,21,7399,2276,88,1306,0,1759,0,1665.13
2021-05-04 10:00:00,23,7383,2279,89,1325,0,1432,0,1434.36
2021-05-04 11:00:00,22,7460,2281,88,1483,0,1247,24,1254.52
2021-05-04 12:00:00,22,7653,2282,89,1650,0,1062,53,1037.44
2021-05-04 13:00:00,22,8333,2280,88,2009,77,801,168,837.58
2021-05-04 14:00:00,21,8041,2280,87,1741,4168,532,90,652.22
2021-05-04 15:00:00,20,6452,2279,88,1016,9301,469,0,523.69
2021-05-04 16:00:00,19,5524,2279,87,608,10884,498,0,466.58
2021-05-04 17:00:00,17,5979,2277,88,106,11555,445,0,433.49
2021-05-04 18:00:00,19,5526,2278,88,459,11840,513,0,400.47
2021-05-04 19:00:00,19,5578,2277,88,447,12173,426,0,458.99
2021-05-04 20:00:00,18,5723,2277,88,912,12381,391,0,623.36
2021-05-04 21:00:00,18,5879,2277,88,1173,12285,538,14,885.27
2021-05-04 22:00:00,19,6745,2278,87,1149,12052,809,17,1257.69
2021-05-04 23:00:00,19,7617,2277,88,1376,11082,1397,34,1680.92
2021-05-05 00:00:00,19,8834,2278,88,1809,10196,1581,0,1924.46
2021-05-05 01:00:00,20,11163,2279,88,2474,6669,1701,22,2027.98
2021-05-05 02:00:00,20,14551,2281,87,3719,1103,1843,142,1983.79
2021-05-05 03:00:00,20,14541,2279,88,3718,0,2008,208,2044.45
2021-05-05 04:00:00,20,13670,2280,88,3372,0,1824,96,2144.11
2021-05-05 05:00:00,20,11996,2278,88,3173,0,2172,76,2246.57
2021-05-05 06:00:00,20,10176,2276,88,2465,0,2587,13,2292.02
2021-05-05 07:00:00,20,9334,2274,88,1936,0,2442,113,2276.21
2021-05-05 08:00:00,21,9040,2275,89,1472,0,2530,0,2195.18
2021-05-05 09:00:00,19,8717,2277,89,1312,0,2672,0,2007.47
2021-05-05 10:00:00,20,8241,2280,88,1359,0,2305,0,1833.34
2021-05-05 11:00:00,22,8291,2280,88,1405,0,2178,28,1614.67
2021-05-05 12:00:00,21,8459,2278,88,1811,0,2033,26,1178.48
2021-05-05 13:00:00,20,9139,2279,88,1807,86,1745,75,851.23
2021-05-05 14:00:00,20,8037,2277,86,1430,4158,1115,23,504.14
2021-05-05 15:00:00,21,6416,2277,87,1238,9414,500,0,312.17
2021-05-05 16:00:00,21,5850,2278,87,908,11140,366,0,255.16
2021-05-05 17:00:00,19,5982,2278,87,697,11769,516,0,255.87
2021-05-05 18:00:00,19,5743,2276,87,871,12084,629,17,264.14
2021-05-05 19:00:00,20,5511,2276,88,1219,12145,627,0,322.24
2021-05-05 20:00:00,20,5716,2275,87,1200,11681,640,52,409.55
2021-05-05 21:00:00,18,5960,2274,87,1710,11860,708,27,622.43
2021-05-05 22:00:00,18,7531,2275,87,2093,11732,741,34,927.35
2021-05-05 23:00:00,18,9049,2276,87,1855,11400,848,0,1238.51
2021-05-06 00:00:00,19,9776,2278,87,2083,10153,847,0,1397.62
2021-05-06 01:00:00,20,12494,2274,87,2655,6497,1109,155,1703.19
2021-05-06 02:00:00,20,15229,2275,89,3228,1116,1507,295,1924.32
2021-05-06 03:00:00,19,15576,2276,89,3132,0,1879,237,2141.3
2021-05-06 04:00:00,19,13518,2279,89,2786,0,2238,142,2449.05
2021-05-06 05:00:00,18,11779,2277,89,2819,0,2214,269,2628.54
2021-05-06 06:00:00,20,9919,2278,88,2584,0,2693,108,2556.37
2021-05-06 07:00:00,21,8131,2279,88,1786,0,2549,17,2207.89
2021-05-06 08:00:00,19,7003,2277,89,1427,0,2784,0,2173.55
2021-05-06 09:00:00,20,6846,2277,88,1281,0,2695,0,2199.35
2021-05-06 10:00:00,20,6711,2278,88,1105,0,2869,0,2153.26
2021-05-06 11:00:00,21,6676,2279,88,1227,0,2844,0,1992.28
2021-05-06 12:00:00,21,7154,2281,87,1724,0,2681,28,1807.11
2021-05-06 13:00:00,21,7757,2280,86,1870,118,2707,66,1621.6
2021-05-06 14:00:00,18,6437,2278,87,1422,4133,2318,100,1360.25
2021-05-06 15:00:00,20,5788,2281,86,1194,9288,1689,0,1109.21
2021-05-06 16:00:00,21,5414,2282,85,1161,10517,1540,0,999.46
2021-05-06 17:00:00,19,4703,2280,87,744,11351,1449,0,1010.22
2021-05-06 18:00:00,20,5151,2277,87,489,12086,1445,0,1073.64
2021-05-06 19:00:00,18,4780,2278,88,369,12307,1528,0,1171.88
2021-05-06 20:00:00,18,4309,2276,88,304,12296,1789,0,1338.94
2021-05-06 21:00:00,19,4719,2277,87,503,12304,1791,0,1541.58
2021-05-06 22:00:00,18,5772,2279,88,702,12031,2264,0,1773.96
2021-05-06 23:00:00,18,6110,2277,88,1631,11446,2864,0,2054.1
2021-05-07 00:00:00,19,7415,2278,88,1973,10298,3388,0,2424.77
2021-05-07 01:00:00,19,8094,2279,88,2265,6649,4060,0,2775.31
2021-05-07 02:00:00,18,10243,2281,88,3760,1140,4123,151,2981.6
2021-05-07 03:00:00,19,10973,2279,87,3685,0,4068,210,3192.61
2021-05-07 04:00:00,19,9988,2279,88,3315,0,3932,281,3399.85
2021-05-07 05:00:00,19,9398,2278,87,2699,0,3839,125,3534.37
2021-05-07 06:00:00,21,7645,2280,87,1683,0,4366,88,3614.57
2021-05-07 07:00:00,17,7131,2279,88,1350,0,4309,0,3673.65
2021-05-07 08:00:00,17,6111,2280,88,1155,0,4583,0,3702.41
2021-05-07 09:00:00,18,5371,2279,88,1191,0,4394,0,3676.89
2021-05-07 10:00:00,19,4830,2279,88,1207,0,4738,0,3604.92
2021-05-07 11:00:00,22,4881,2280,88,994,0,5042,124,3455.03
2021-05-07 12:00:00,20,5252,2279,88,1352,0,4787,86,3296.23
2021-05-07 13:00:00,21,5511,2279,89,1605,142,4594,103,3057.25
2021-05-07 14:00:00,18,5331,2280,88,974,4321,4213,0,2573.32
2021-05-07 15:00:00,18,4185,2280,87,707,9444,3787,0,2115.53
2021-05-07 16:00:00,17,4094,2279,88,382,11112,3303,0,1863.74
2021-05-07 17:00:00,19,4025,2280,88,222,11315,3211,0,1754.25
2021-05-07 18:00:00,18,4046,2281,87,388,11610,2713,0,1904.24
2021-05-07 19:00:00,18,3928,2279,89,313,11667,3028,0,2266.87
2021-05-07 20:00:00,19,3954,2282,88,185,11645,3523,0,2617.6
2021-05-07 21:00:00,18,3636,2280,88,802,11483,3559,54,2897.5
2021-05-07 22:00:00,18,4187,2281,87,983,9796,4083,35,3171.76
2021-05-07 23:00:00,19,5122,2281,88,1136,9688,4390,0,3399.15
2021-05-08 00:00:00,16,5893,2283,88,1338,9267,4205,0,3589.48
2021-05-08 01:00:00,18,6323,2281,89,2341,6721,4439,13,3699.41
2021-05-08 02:00:00,18,8223,2280,88,2935,1223,4258,173,3680.71
2021-05-08 03:00:00,18,8590,2280,88,3320,0,4121,190,3676.42
2021-05-08 04:00:00,18,8700,2278,88,2885,0,4069,263,3627.39
2021-05-08 05:00:00,17,8018,2280,89,2390,0,4145,251,3497.49
2021-05-08 06:00:00,19,7404,2280,89,1776,0,3567,190,3429.12
2021-05-08 07:00:00,19,6233,2280,89,1575,0,3695,0,3484.42
2021-05-08 08:00:00,20,5338,2280,89,1480,0,3361,0,3620.26
2021-05-08 09:00:00,19,4766,2281,89,1271,0,3862,0,3762.14
2021-05-08 10:00:00,20,4285,2281,89,992,0,4402,0,3893.36
2021-05-08 11:00:00,19,3599,2281,89,1022,0,4867,62,3929.49
2021-05-08 12:00:00,19,3695,2282,89,1178,0,4902,66,3782.14
2021-05-08 13:00:00,19,3948,2282,89,1534,125,4741,219,3383.15
2021-05-08 14:00:00,18,3954,2282,88,831,4271,4144,0,2646.72
2021-05-08 15:00:00,18,3184,2283,88,937,7590,3403,120,1856.76
2021-05-08 16:00:00,18,2997,2283,88,681,8416,2635,0,1345.88
2021-05-08 17:00:00,19,3406,2284,88,552,8685,2007,0,1140.29
2021-05-08 18:00:00,18,3482,2284,88,480,8929,1824,0,1093.6
2021-05-08 19:00:00,18,3150,2283,88,558,8863,1481,0,1017.27
2021-05-08 20:00:00,19,3149,2283,88,561,8946,1602,0,935.93
2021-05-08 21:00:00,20,3466,2282,88,334,8864,1875,10,953.02
2021-05-08 22:00:00,18,3876,2286,87,514,8581,2582,0,1240.48
2021-05-08 23:00:00,18,4295,2284,88,663,8048,3142,131,1812.07
2021-05-09 00:00:00,17,5584,2283,88,653,7915,3563,0,2364.6
2021-05-09 01:00:00,17,4960,2282,87,1888,6386,4112,0,2731.66
2021-05-09 02:00:00,19,6400,2285,87,3000,1187,4296,45,2959.62
2021-05-09 03:00:00,16,7676,2283,88,3209,0,4272,226,3087.93
2021-05-09 04:00:00,18,7916,2282,87,3061,0,4144,180,3116.08
2021-05-09 05:00:00,20,7487,2281,88,2335,0,4120,260,3110.3
2021-05-09 06:00:00,21,6740,2283,88,1616,0,4001,68,3077.95
2021-05-09 07:00:00,21,6165,2283,88,1310,0,4033,0,3287.91
2021-05-09 08:00:00,20,5470,2282,87,1276,0,3833,0,3223.61
2021-05-09 09:00:00,19,5707,2281,88,941,0,3778,0,3112.37
2021-05-09 10:00:00,19,5009,2282,88,935,0,4032,0,3017.12
2021-05-09 11:00:00,19,4899,2282,88,983,0,3523,48,2814.01
2021-05-09 12:00:00,19,4993,2283,86,1005,0,3574,40,2622.26
2021-05-09 13:00:00,19,5282,2283,86,1323,138,3331,0,2404.12
2021-05-09 14:00:00,17,4881,2284,87,618,4026,2882,0,2118.58
2021-05-09 15:00:00,18,4192,2283,87,287,8915,2428,0,2072.56
2021-05-09 16:00:00,17,3554,2280,87,257,10065,2360,0,1929.53
2021-05-09 17:00:00,12,2766,2280,88,190,11159,2087,25,1767.13
2021-05-09 18:00:00,12,3034,2281,88,120,10946,2206,0,1834.34
2021-05-09 19:00:00,10,2720,2282,88,118,10171,2450,54,2013.82
2021-05-09 20:00:00,10,2793,2279,88,178,10081,2762,43,2403.78
2021-05-09 21:00:00,4,2736,2280,88,274,10257,2934,84,2771.7
2021-05-09 22:00:00,4,2931,2283,87,569,10276,3364,0,3129
2021-05-09 23:00:00,4,3540,2283,87,681,10677,3719,0,3422.35
2021-05-10 00:00:00,4,4455,2284,88,704,9616,4011,0,3574.53
2021-05-10 01:00:00,5,4470,2283,88,1821,6336,3827,0,3619.5
2021-05-10 02:00:00,5,6864,2282,87,3289,1228,2975,7,3445.28
2021-05-10 03:00:00,4,8172,2281,87,3362,0,3159,109,3318.37
2021-05-10 04:00:00,6,8801,2282,88,2965,0,3668,37,3338.01
2021-05-10 05:00:00,13,7575,2280,88,2471,0,3978,219,3288.14
2021-05-10 06:00:00,14,6304,2281,87,1944,0,3786,297,3214.71
2021-05-10 07:00:00,15,5777,2281,87,1545,0,3798,104,3197.62
2021-05-10 08:00:00,15,5124,2282,87,1512,0,4004,142,3178.69
2021-05-10 09:00:00,16,4836,2281,86,1544,0,3921,55,3050.96
2021-05-10 10:00:00,15,4780,2283,86,1481,0,3830,18,2925.1
2021-05-10 11:00:00,17,4937,2281,87,1604,0,3819,176,2744.97
2021-05-10 12:00:00,18,5210,2281,87,1767,0,3478,138,2467.1
2021-05-10 13:00:00,18,5851,2282,87,1973,153,3427,256,2117.35
2021-05-10 14:00:00,17,5485,2283,86,1714,4369,2966,77,1814.44
2021-05-10 15:00:00,19,5648,2284,87,1183,8343,2659,0,1615.79
2021-05-10 16:00:00,19,4355,2282,87,1317,10263,2416,14,1467.62
2021-05-10 17:00:00,18,4515,2282,87,1250,10701,1967,0,1418.97
2021-05-10 18:00:00,18,4776,2283,87,953,11188,1705,0,1333.18
2021-05-10 19:00:00,19,4642,2282,87,918,10916,1747,0,1231.79
2021-05-10 20:00:00,17,4281,2279,87,1148,10485,1659,0,1216.44
2021-05-10 21:00:00,18,4802,2277,87,1366,10243,1419,37,1238.89
2021-05-10 22:00:00,19,5264,2279,87,1203,10335,1634,0,1343.19
2021-05-10 23:00:00,20,6525,2278,87,1572,10149,1817,0,1522.75
2021-05-11 00:00:00,19,6828,2278,88,2145,9409,2626,0,2000.42
2021-05-11 01:00:00,21,7870,2279,88,2787,6468,3140,0,2583.02
2021-05-11 02:00:00,21,10536,2277,87,3586,1310,3333,128,2805.6
2021-05-11 03:00:00,20,12096,2279,88,3422,0,3381,359,2867.8
2021-05-11 04:00:00,19,11716,2279,87,3092,0,3470,355,2815.47
2021-05-11 05:00:00,19,10799,2280,87,2590,0,3458,331,2787.93
2021-05-11 06:00:00,20,9087,2283,87,2066,0,3427,13,2573.65
2021-05-11 07:00:00,19,8472,2279,88,1692,0,3492,48,2427.09
2021-05-11 08:00:00,20,7862,2278,87,1619,0,3450,0,2147.5
2021-05-11 09:00:00,19,7581,2278,88,1556,0,3396,0,1780.1
2021-05-11 10:00:00,20,7401,2277,87,1581,0,3131,0,1357.36
2021-05-11 11:00:00,21,7513,2279,87,1671,0,2655,74,1103.98
2021-05-11 12:00:00,20,8272,2279,87,2018,0,2081,191,785.33
2021-05-11 13:00:00,20,8623,2278,88,2486,173,1445,233,601.53
2021-05-11 14:00:00,21,8042,2280,88,1813,4513,1037,136,454.2
2021-05-11 15:00:00,21,6943,2280,86,1672,8685,717,0,430.81
2021-05-11 16:00:00,20,6313,2281,87,1279,10582,650,0,482.56
2021-05-11 17:00:00,20,6429,2277,87,1070,10824,656,0,506.97
2021-05-11 18:00:00,18,6333,2279,87,1374,11304,512,0,397.37
2021-05-11 19:00:00,19,6215,2277,86,1381,11365,400,0,325.64
2021-05-11 20:00:00,18,6402,2276,86,1213,11762,404,0,270.66
2021-05-11 21:00:00,18,6184,2275,86,1587,11587,397,0,272.68
2021-05-11 22:00:00,18,6404,2276,86,1738,11524,446,0,452.71
2021-05-11 23:00:00,21,7512,2274,86,2059,11048,803,0,940.48
2021-05-12 00:00:00,19,9091,2277,87,2766,9929,1426,0,1441.24
2021-05-12 01:00:00,19,10161,2278,88,2852,6705,1685,129,1839.62
2021-05-12 02:00:00,18,13647,2278,88,3407,1387,1999,259,2030.15
2021-05-12 03:00:00,18,14162,2275,86,3305,0,2108,386,2068.86
2021-05-12 04:00:00,17,13324,2276,87,3053,0,2446,354,2123.58
2021-05-12 05:00:00,19,12409,2275,87,2781,0,2154,131,2215.83
2021-05-12 06:00:00,18,10856,2276,88,2187,0,2365,183,2233.37
2021-05-12 07:00:00,21,10120,2276,88,1970,0,2417,0,2417.86
2021-05-12 08:00:00,18,9759,2272,88,1523,0,2272,0,2278.75
2021-05-12 09:00:00,19,9214,2273,88,1486,0,2160,0,2018.7
2021-05-12 10:00:00,19,8959,2277,88,1474,0,2030,0,1775.54
2021-05-12 11:00:00,18,8952,2277,88,1505,0,1698,0,1499.68
2021-05-12 12:00:00,19,9483,2276,87,1592,0,1253,160,1222.42
2021-05-12 13:00:00,18,9653,2275,89,1891,217,1259,185,975.14
2021-05-12 14:00:00,17,8659,2276,88,1595,4570,1046,71,657.67
2021-05-12 15:00:00,18,7457,2276,88,1255,9290,658,0,487.36
2021-05-12 16:00:00,19,6097,2278,87,919,10913,508,0,451.26
2021-05-12 17:00:00,19,6219,2273,86,729,11536,503,0,476.71
2021-05-12 18:00:00,19,6689,2274,88,797,12015,492,0,519.23
2021-05-12 19:00:00,19,6150,2273,87,684,12077,595,0,608.68
2021-05-12 20:00:00,18,6153,2271,87,1344,12005,667,0,720.39
2021-05-12 21:00:00,18,6630,2274,87,1736,11996,658,0,855.35
2021-05-12 22:00:00,18,7589,2275,87,1750,11755,874,0,1109.36
2021-05-12 23:00:00,19,8732,2272,88,1752,10802,1434,0,1458.47
2021-05-13 00:00:00,19,9741,2273,88,2538,9673,1756,0,1680.88
2021-05-13 01:00:00,19,10981,2274,88,2964,6749,2010,0,1899.16
2021-05-13 02:00:00,19,14272,2275,89,3559,1399,2240,201,2126.26
2021-05-13 03:00:00,20,14521,2274,88,3490,0,2435,287,2406
2021-05-13 04:00:00,19,13112,2272,86,3261,0,2709,275,2669.37
2021-05-13 05:00:00,19,11936,2275,88,2498,0,2791,198,2966.44
2021-05-13 06:00:00,19,10419,2276,87,1989,0,3118,139,2955.58
2021-05-13 07:00:00,21,9542,2275,88,1666,0,3484,36,2914.81
2021-05-13 08:00:00,20,8877,2274,88,1599,0,3153,0,2832.56
2021-05-13 09:00:00,20,8505,2270,88,1538,0,3226,0,2763.23
2021-05-13 10:00:00,20,8238,2272,88,1528,0,3296,0,2675.34
2021-05-13 11:00:00,20,8259,2272,88,1587,0,3453,0,2576.77
2021-05-13 12:00:00,23,8533,2271,89,1738,0,3312,114,2388.09
2021-05-13 13:00:00,19,9112,2271,46,1850,210,2900,212,2053.92
2021-05-13 14:00:00,19,7793,2272,46,1559,4552,2509,73,1565.69
2021-05-13 15:00:00,19,7541,2272,69,1006,9358,1974,0,1163.87
2021-05-13 16:00:00,20,6629,2273,88,781,11096,1587,0,906.22
2021-05-13 17:00:00,17,6427,2272,87,722,11769,1206,0,782.63
2021-05-13 18:00:00,15,6930,2273,87,493,12197,1019,0,804.98
2021-05-13 19:00:00,17,6715,2273,87,476,12248,1198,0,938.01
2021-05-13 20:00:00,16,6676,2273,88,729,12324,1363,0,1163.39
2021-05-13 21:00:00,16,6272,2276,87,1244,12261,1463,0,1585.54
2021-05-13 22:00:00,18,6524,2276,88,1433,12007,2317,35,2094.33
2021-05-13 23:00:00,19,7391,2276,87,1979,11367,2798,0,2564.85
2021-05-14 00:00:00,18,8854,2277,88,2402,10110,3137,0,2848.27
2021-05-14 01:00:00,18,10147,2277,87,2983,6777,3523,0,3151.8
2021-05-14 02:00:00,18,12586,2277,87,3583,1458,3750,191,3201.08
