,UTC time,carbon_intensity,biomass,coal,nat_gas,geothermal,hydro,avg_hydro_production_forecast
3774,2019-06-07 06:00:00+00:00,390.02,21962,66339,29939,86,8650,0
3775,2019-06-07 07:00:00+00:00,349.7,21878,65862,26747,82,8754,0
3776,2019-06-07 08:00:00+00:00,301.92,21821,61518,23595,78,8532,0
3777,2019-06-07 09:00:00+00:00,270.39,21655,57327,24329,61,8815,0
3778,2019-06-07 10:00:00+00:00,240.93,21634,51589,20482,60,8939,0
3779,2019-06-07 11:00:00+00:00,215.27,21635,44158,18246,65,8929,0
3780,2019-06-07 12:00:00+00:00,201.31,21627,39803,17401,65,8592,0
3781,2019-06-07 13:00:00+00:00,196.75,21606,38843,16757,63,8753,0
3782,2019-06-07 14:00:00+00:00,201.53,21534,39437,16700,60,8870,0
3783,2019-06-07 15:00:00+00:00,222.37,21597,44339,17454,60,8760,0
3784,2019-06-07 16:00:00+00:00,251.19,21584,50433,18418,60,9031,0
3785,2019-06-07 17:00:00+00:00,268.74,21530,51655,18845,60,8816,0
3786,2019-06-07 18:00:00+00:00,276.83,21607,52217,18475,62,8605,0
3787,2019-06-07 19:00:00+00:00,264.78,21613,49367,17496,66,8701,0
3788,2019-06-07 20:00:00+00:00,248.92,21625,44982,17131,71,8843,0
3789,2019-06-07 21:00:00+00:00,229.65,21608,40147,14910,70,8981,0
3790,2019-06-07 22:00:00+00:00,195.1,21429,29832,12462,74,8895,0
3791,2019-06-07 23:00:00+00:00,178.53,20711,25571,9308,79,8677,0
3792,2019-06-08 00:00:00+00:00,182.37,20690,25806,9766,82,8146,0
3793,2019-06-08 01:00:00+00:00,185.37,20714,26104,9806,84,7923,0
3794,2019-06-08 02:00:00+00:00,180.25,20654,25437,8673,80,7575,0
3795,2019-06-08 03:00:00+00:00,176.07,20582,24616,8364,82,7820,0
3796,2019-06-08 04:00:00+00:00,166.4,20698,23416,8452,84,7957,0
3797,2019-06-08 05:00:00+00:00,159.33,20798,23389,8583,84,8171,0
3798,2019-06-08 06:00:00+00:00,151.35,20962,23558,8766,84,8109,0
3799,2019-06-08 07:00:00+00:00,139.92,20898,23774,8443,84,7794,0
3800,2019-06-08 08:00:00+00:00,130.83,20829,23351,8026,81,7669,0
3801,2019-06-08 09:00:00+00:00,124.74,20641,23114,8037,80,7799,0
3802,2019-06-08 10:00:00+00:00,123.24,20321,23124,7722,80,7518,0
3803,2019-06-08 11:00:00+00:00,125.8,19148,22924,7711,78,7336,0
3804,2019-06-08 12:00:00+00:00,129.05,19184,22948,7728,76,7409,0
3805,2019-06-08 13:00:00+00:00,133.05,19159,22750,7814,76,7302,0
3806,2019-06-08 14:00:00+00:00,132.76,19102,22868,7697,76,7453,0
3807,2019-06-08 15:00:00+00:00,133.07,19183,23404,7678,73,7874,0
3808,2019-06-08 16:00:00+00:00,135.6,20058,23393,8558,72,7950,0
3809,2019-06-08 17:00:00+00:00,150.2,20782,23643,9397,72,8082,0
3810,2019-06-08 18:00:00+00:00,166.68,20869,23995,9483,75,8858,0
3811,2019-06-08 19:00:00+00:00,193.4,20779,25682,9600,78,9052,0
3812,2019-06-08 20:00:00+00:00,217.44,20773,29705,10034,82,8795,0
3813,2019-06-08 21:00:00+00:00,224,20753,31473,10394,85,8616,0
3814,2019-06-08 22:00:00+00:00,209.22,20731,28125,10242,88,8853,0
3815,2019-06-08 23:00:00+00:00,197.05,20549,25015,9645,91,9024,0
3816,2019-06-09 00:00:00+00:00,193.09,20504,23791,9562,92,8724,0
3817,2019-06-09 01:00:00+00:00,194.82,20559,23290,9150,92,8972,0
3818,2019-06-09 02:00:00+00:00,200.89,20554,23282,9072,95,8997,0
3819,2019-06-09 03:00:00+00:00,205.52,20639,23493,9029,88,8804,0
3820,2019-06-09 04:00:00+00:00,212.25,20751,23559,9194,76,8894,0
3821,2019-06-09 05:00:00+00:00,215.61,20818,23597,9256,73,8974,0
3822,2019-06-09 06:00:00+00:00,211.14,20898,23815,9329,68,9018,0
3823,2019-06-09 07:00:00+00:00,194.15,20848,23821,9234,72,8763,0
3824,2019-06-09 08:00:00+00:00,177.99,20826,23804,9089,76,8892,0
3825,2019-06-09 09:00:00+00:00,168.47,20775,23878,9183,74,8941,0
3826,2019-06-09 10:00:00+00:00,167.3,20752,23997,10459,72,9179,0
3827,2019-06-09 11:00:00+00:00,168.21,20687,23699,10301,68,8584,0
3828,2019-06-09 12:00:00+00:00,175.42,20606,23445,10255,68,8875,0
3829,2019-06-09 13:00:00+00:00,189.93,20597,24096,10234,66,9117,0
3830,2019-06-09 14:00:00+00:00,216.21,20554,26407,10546,64,8897,0
3831,2019-06-09 15:00:00+00:00,254.74,20561,30020,12486,64,9037,0
3832,2019-06-09 16:00:00+00:00,311.75,20616,37253,13919,64,8809,0
3833,2019-06-09 17:00:00+00:00,353.21,20615,41200,15229,66,9050,0
3834,2019-06-09 18:00:00+00:00,370.94,20655,41334,17487,70,9240,0
3835,2019-06-09 19:00:00+00:00,373.08,20668,40318,19636,72,9224,0
3836,2019-06-09 20:00:00+00:00,362.01,20668,40702,19145,75,9095,0
3837,2019-06-09 21:00:00+00:00,350.15,20606,41294,18588,77,9219,0
3838,2019-06-09 22:00:00+00:00,336.57,20595,39205,16433,80,9021,0
3839,2019-06-09 23:00:00+00:00,320.16,20570,35193,14360,82,9032,0
3840,2019-06-10 00:00:00+00:00,316.81,20509,34524,12851,84,8890,0
3841,2019-06-10 01:00:00+00:00,314.35,20308,33387,12695,84,9096,0
3842,2019-06-10 02:00:00+00:00,303.52,20275,31646,12392,84,9135,0
3843,2019-06-10 03:00:00+00:00,300.3,20471,31373,12255,83,8969,0
3844,2019-06-10 04:00:00+00:00,291.74,20715,30939,11966,84,9169,0
3845,2019-06-10 05:00:00+00:00,287.72,20853,32558,11670,83,9188,0
3846,2019-06-10 06:00:00+00:00,285.99,20797,35046,12386,80,8779,0
3847,2019-06-10 07:00:00+00:00,281.35,20742,36475,13861,78,9112,0
3848,2019-06-10 08:00:00+00:00,265.16,20571,36609,15311,75,9004,0
3849,2019-06-10 09:00:00+00:00,239.91,20517,35647,15264,71,9185,0
3850,2019-06-10 10:00:00+00:00,222.89,20347,35114,14633,66,9478,0
3851,2019-06-10 11:00:00+00:00,208.43,20316,32935,13872,66,9288,0
3852,2019-06-10 12:00:00+00:00,204.87,20287,31178,13725,66,9160,0
3853,2019-06-10 13:00:00+00:00,210.56,20247,31377,13202,64,9362,0
3854,2019-06-10 14:00:00+00:00,225.47,20288,33230,13417,63,9080,0
3855,2019-06-10 15:00:00+00:00,244.82,20402,35843,15017,62,9082,0
3856,2019-06-10 16:00:00+00:00,274.97,20528,41085,16268,67,9091,0
3857,2019-06-10 17:00:00+00:00,302.95,20492,45620,16930,57,9280,0
3858,2019-06-10 18:00:00+00:00,316.49,20535,46962,17491,60,8842,0
3859,2019-06-10 19:00:00+00:00,320.87,20513,47274,17223,78,9155,0
3860,2019-06-10 20:00:00+00:00,324.94,20441,47336,17092,80,9141,0
3861,2019-06-10 21:00:00+00:00,328.46,20385,45901,17257,81,9230,0
3862,2019-06-10 22:00:00+00:00,319.46,20021,42738,16871,84,8797,0
3863,2019-06-10 23:00:00+00:00,313.87,19229,40784,17069,84,8913,0
3864,2019-06-11 00:00:00+00:00,314.15,19157,38954,16723,84,8852,0
3865,2019-06-11 01:00:00+00:00,314.88,19198,38232,16664,84,8518,0
3866,2019-06-11 02:00:00+00:00,323.45,19189,38865,16898,82,8180,0
3867,2019-06-11 03:00:00+00:00,333.85,19182,40985,17317,80,8147,0
3868,2019-06-11 04:00:00+00:00,363.34,19264,49843,20275,81,7894,0
3869,2019-06-11 05:00:00+00:00,396.97,19301,62324,23492,84,8274,0
3870,2019-06-11 06:00:00+00:00,400.78,19409,68703,26435,84,8163,0
3871,2019-06-11 07:00:00+00:00,392.83,19457,71697,27691,84,7914,0
3872,2019-06-11 08:00:00+00:00,381.58,19402,73838,28094,83,7796,0
3873,2019-06-11 09:00:00+00:00,366.3,19404,73752,27347,80,7684,0
3874,2019-06-11 10:00:00+00:00,362.12,19340,75675,26859,77,7558,0
3875,2019-06-11 11:00:00+00:00,358.95,19176,76742,27228,74,7705,0
3876,2019-06-11 12:00:00+00:00,358.21,19134,76715,26631,72,7640,0
3877,2019-06-11 13:00:00+00:00,361.84,19117,76356,26585,68,7499,0
3878,2019-06-11 14:00:00+00:00,373.59,19133,76403,28849,68,7614,0
3879,2019-06-11 15:00:00+00:00,389.54,19185,77144,29567,66,7936,0
3880,2019-06-11 16:00:00+00:00,412.12,19243,78049,29671,67,8100,0
3881,2019-06-11 17:00:00+00:00,434.52,19326,78444,29782,70,8017,0
3882,2019-06-11 18:00:00+00:00,457.72,19355,78525,29656,72,8288,0
3883,2019-06-11 19:00:00+00:00,473.95,19333,78546,29809,76,8008,0
3884,2019-06-11 20:00:00+00:00,467.58,19247,78333,26754,76,7610,0
3885,2019-06-11 21:00:00+00:00,450.31,19051,76675,24192,79,7764,0
3886,2019-06-11 22:00:00+00:00,427.13,19358,70980,22470,80,7511,0
3887,2019-06-11 23:00:00+00:00,415.04,20272,66889,22304,80,7748,0
3888,2019-06-12 00:00:00+00:00,401.46,20329,60885,22131,80,7437,0
3889,2019-06-12 01:00:00+00:00,397.28,20344,56085,22166,82,7668,0
3890,2019-06-12 02:00:00+00:00,406.33,20337,55708,22086,84,7647,0
3891,2019-06-12 03:00:00+00:00,439.67,20402,61476,22262,84,7499,0
3892,2019-06-12 04:00:00+00:00,460.85,20488,73676,23598,84,7129,0
3893,2019-06-12 05:00:00+00:00,462.17,20483,79041,26715,84,7562,0
3894,2019-06-12 06:00:00+00:00,446.79,20584,81446,30038,84,7659,0
3895,2019-06-12 07:00:00+00:00,424.48,20589,82085,32159,80,7467,0
3896,2019-06-12 08:00:00+00:00,402.58,20501,82482,31679,76,7184,0
3897,2019-06-12 09:00:00+00:00,386.93,20366,82145,31759,72,7443,0
3898,2019-06-12 10:00:00+00:00,378.93,20424,82127,34885,68,7245,0
3899,2019-06-12 11:00:00+00:00,364.17,20244,82435,33808,74,6870,0
3900,2019-06-12 12:00:00+00:00,356.1,20041,82077,32248,76,7230,0
3901,2019-06-12 13:00:00+00:00,357.58,20016,80640,30473,76,7467,0
3902,2019-06-12 14:00:00+00:00,358.97,20031,80577,28833,76,6998,0
3903,2019-06-12 15:00:00+00:00,360.05,20073,80878,29288,76,6975,0
3904,2019-06-12 16:00:00+00:00,367,20206,80292,31108,76,7090,0
3905,2019-06-12 17:00:00+00:00,386.41,20292,81156,31452,78,7339,0
3906,2019-06-12 18:00:00+00:00,409.5,20385,81357,32209,80,7041,0
3907,2019-06-12 19:00:00+00:00,431.14,20417,81126,32875,81,7552,0
3908,2019-06-12 20:00:00+00:00,441.99,20422,80476,31881,84,7084,0
3909,2019-06-12 21:00:00+00:00,425.39,20405,77908,28624,85,6856,0
3910,2019-06-12 22:00:00+00:00,395.92,20051,69856,24046,88,6902,0
3911,2019-06-12 23:00:00+00:00,354.38,19109,55600,20957,88,7131,0
3912,2019-06-13 00:00:00+00:00,338.39,19114,50469,20418,88,6861,0
3913,2019-06-13 01:00:00+00:00,333.35,19130,49540,19987,88,6804,0
3914,2019-06-13 02:00:00+00:00,333.16,19065,49008,20221,88,6712,0
3915,2019-06-13 03:00:00+00:00,340.39,19121,49526,20634,89,6876,0
3916,2019-06-13 04:00:00+00:00,366.47,19222,58995,21969,92,6977,0
3917,2019-06-13 05:00:00+00:00,394.57,19276,72477,24339,89,7283,0
3918,2019-06-13 06:00:00+00:00,387.48,19365,74450,27576,84,7320,0
3919,2019-06-13 07:00:00+00:00,354.78,19371,74299,28012,80,6973,0
3920,2019-06-13 08:00:00+00:00,307.59,19309,69412,25883,80,7252,0
3921,2019-06-13 09:00:00+00:00,252.75,19302,55829,24375,76,7538,0
3922,2019-06-13 10:00:00+00:00,225.18,19279,49896,23464,74,7681,0
3923,2019-06-13 11:00:00+00:00,217.23,19181,48127,22714,72,7404,0
3924,2019-06-13 12:00:00+00:00,218.21,19118,48021,22138,71,7658,0
3925,2019-06-13 13:00:00+00:00,228.31,19156,48387,22529,69,7499,0
3926,2019-06-13 14:00:00+00:00,243.72,19091,49895,22813,68,7178,0
3927,2019-06-13 15:00:00+00:00,276.23,19096,54741,25602,68,7444,0
3928,2019-06-13 16:00:00+00:00,339.53,19202,68404,28402,68,7613,0
3929,2019-06-13 17:00:00+00:00,393.47,19306,76749,30765,68,7683,0
3930,2019-06-13 18:00:00+00:00,436.5,19278,77616,31420,69,7783,0
3931,2019-06-13 19:00:00+00:00,465.12,19296,77499,31469,73,7538,0
3932,2019-06-13 20:00:00+00:00,455.04,19281,76162,30129,77,7563,0
3933,2019-06-13 21:00:00+00:00,433.94,19291,73170,27122,80,7711,0
3934,2019-06-13 22:00:00+00:00,414.36,19269,66904,24851,83,7513,0
3935,2019-06-13 23:00:00+00:00,387.25,19211,56951,24364,84,7722,0
3936,2019-06-14 00:00:00+00:00,375.79,19177,53470,24367,84,7598,0
3937,2019-06-14 01:00:00+00:00,371.04,19190,53054,24129,86,7755,0
3938,2019-06-14 02:00:00+00:00,375.26,19208,52846,24312,88,7987,0
3939,2019-06-14 03:00:00+00:00,378.43,19214,53912,24513,88,7945,0
3940,2019-06-14 04:00:00+00:00,389.04,19285,60888,25071,88,7562,0
3941,2019-06-14 05:00:00+00:00,392.14,19421,73019,25899,85,7872,0
3942,2019-06-14 06:00:00+00:00,372.54,19486,75173,28909,78,7979,0
3943,2019-06-14 07:00:00+00:00,355.31,19525,74242,29307,71,7954,0
3944,2019-06-14 08:00:00+00:00,332.19,19368,73312,29406,67,7849,0
3945,2019-06-14 09:00:00+00:00,311.87,19303,72082,28997,64,7593,0
3946,2019-06-14 10:00:00+00:00,293.98,19250,68938,27985,60,7605,0
3947,2019-06-14 11:00:00+00:00,281.46,19104,64493,27356,58,8029,0
3948,2019-06-14 12:00:00+00:00,283.09,19073,62387,26997,56,8306,0
3949,2019-06-14 13:00:00+00:00,304.32,19045,65682,26665,53,8287,0
3950,2019-06-14 14:00:00+00:00,327.41,19098,69783,26478,52,8301,0
3951,2019-06-14 15:00:00+00:00,356.95,19065,71714,27184,52,8649,0
3952,2019-06-14 16:00:00+00:00,388.5,19138,73267,28734,53,8824,0
3953,2019-06-14 17:00:00+00:00,413.4,19217,73587,29710,56,8838,0
3954,2019-06-14 18:00:00+00:00,435.91,19331,73355,29948,58,8860,0
3955,2019-06-14 19:00:00+00:00,445.58,19229,73034,29887,62,8665,0
3956,2019-06-14 20:00:00+00:00,434.77,19200,72586,28951,66,8630,0
3957,2019-06-14 21:00:00+00:00,416.35,19050,70566,27473,68,8436,0
3958,2019-06-14 22:00:00+00:00,385.76,19331,62881,26262,68,8416,0
3959,2019-06-14 23:00:00+00:00,342.27,20183,50848,21994,64,8340,0
3960,2019-06-15 00:00:00+00:00,319.73,20169,44988,18427,64,7949,0
3961,2019-06-15 01:00:00+00:00,309.28,20226,42940,17405,64,7926,0
3962,2019-06-15 02:00:00+00:00,303.56,20257,40322,17683,64,8076,0
3963,2019-06-15 03:00:00+00:00,297.39,20277,39072,16693,64,7939,0
3964,2019-06-15 04:00:00+00:00,275.02,20399,36345,16259,66,7671,0
3965,2019-06-15 05:00:00+00:00,258.64,20534,35623,15756,68,8237,0
3966,2019-06-15 06:00:00+00:00,252.84,20590,37583,17689,66,8673,0
3967,2019-06-15 07:00:00+00:00,237.43,20540,37064,19393,64,8526,0
3968,2019-06-15 08:00:00+00:00,221.36,20434,37099,19453,64,8444,0
3969,2019-06-15 09:00:00+00:00,203.88,20387,34950,19533,64,8370,0
3970,2019-06-15 10:00:00+00:00,195.63,20283,32970,20421,64,8456,0
3971,2019-06-15 11:00:00+00:00,195.43,20152,33635,19264,63,8312,0
3972,2019-06-15 12:00:00+00:00,187.95,20061,31729,17059,61,8218,0
3973,2019-06-15 13:00:00+00:00,182.73,20010,29959,16280,64,8079,0
3974,2019-06-15 14:00:00+00:00,183.78,19984,29915,15716,64,7967,0
3975,2019-06-15 15:00:00+00:00,199.23,20148,33756,16804,67,8459,0
3976,2019-06-15 16:00:00+00:00,227.6,20253,39035,18015,64,8631,0
3977,2019-06-15 17:00:00+00:00,258.66,20371,44091,19892,68,8153,0
3978,2019-06-15 18:00:00+00:00,283.43,20454,45185,20231,68,8427,0
3979,2019-06-15 19:00:00+00:00,318.6,20460,47422,20479,70,8588,0
3980,2019-06-15 20:00:00+00:00,344.62,20513,49225,20407,72,8700,0
3981,2019-06-15 21:00:00+00:00,358.37,20493,49778,20418,72,8590,0
3982,2019-06-15 22:00:00+00:00,362.6,20151,48304,19600,75,8538,0
3983,2019-06-15 23:00:00+00:00,363,19222,44825,18271,80,8222,0
3984,2019-06-16 00:00:00+00:00,361.33,19142,41696,16386,81,8530,0
3985,2019-06-16 01:00:00+00:00,357.29,19190,39721,15384,83,8202,0
3986,2019-06-16 02:00:00+00:00,342.41,19218,37121,14791,73,8207,0
3987,2019-06-16 03:00:00+00:00,324.17,19212,34267,13370,68,8422,0
3988,2019-06-16 04:00:00+00:00,314.4,19347,33372,12538,68,8433,0
3989,2019-06-16 05:00:00+00:00,304.78,19431,33198,12746,68,7967,0
3990,2019-06-16 06:00:00+00:00,304.59,19516,35252,14447,68,7946,0
3991,2019-06-16 07:00:00+00:00,295.1,19489,36426,15486,68,7953,0
3992,2019-06-16 08:00:00+00:00,275.72,19398,36260,15170,68,8047,0
3993,2019-06-16 09:00:00+00:00,259.42,19305,35570,14703,65,7972,0
3994,2019-06-16 10:00:00+00:00,251.41,19228,35605,15105,64,8000,0
3995,2019-06-16 11:00:00+00:00,246.21,19215,34687,15359,63,8109,0
3996,2019-06-16 12:00:00+00:00,243.29,19169,33429,15226,60,8003,0
3997,2019-06-16 13:00:00+00:00,248.11,19264,33225,14830,60,7895,0
3998,2019-06-16 14:00:00+00:00,260.83,19324,34277,14911,61,7938,0
3999,2019-06-16 15:00:00+00:00,292.4,19324,40285,15902,64,7992,0
4000,2019-06-16 16:00:00+00:00,339.61,19373,49596,18495,64,8238,0
4001,2019-06-16 17:00:00+00:00,389.85,19316,54890,21722,64,8513,0
4002,2019-06-16 18:00:00+00:00,435.57,19300,58316,23268,64,8063,0
4003,2019-06-16 19:00:00+00:00,469.69,19272,60131,24884,64,8070,0
4004,2019-06-16 20:00:00+00:00,483.77,19181,61681,25106,67,8441,0
4005,2019-06-16 21:00:00+00:00,478.61,19083,61527,24546,68,8884,0
4006,2019-06-16 22:00:00+00:00,469.7,19416,60131,22363,68,8501,0
4007,2019-06-16 23:00:00+00:00,451.05,20291,58172,21545,68,8001,0
4008,2019-06-17 00:00:00+00:00,429.58,20228,53518,21508,70,8016,0
4009,2019-06-17 01:00:00+00:00,426.09,20292,53594,21011,72,8037,0
4010,2019-06-17 02:00:00+00:00,422.79,20273,54897,21425,72,8218,0
4011,2019-06-17 03:00:00+00:00,428.23,20290,58950,21610,72,7960,0
4012,2019-06-17 04:00:00+00:00,438.11,20379,65827,23463,72,8085,0
4013,2019-06-17 05:00:00+00:00,431.72,20490,73639,26574,72,9065,0
4014,2019-06-17 06:00:00+00:00,407.87,20583,76207,27670,68,9028,0
4015,2019-06-17 07:00:00+00:00,372.31,20524,76169,27915,64,8646,0
4016,2019-06-17 08:00:00+00:00,341.77,20425,75998,26551,61,8740,0
4017,2019-06-17 09:00:00+00:00,323.04,20308,74477,27253,60,9250,0
4018,2019-06-17 10:00:00+00:00,318.66,20234,75032,27918,59,8960,0
4019,2019-06-17 11:00:00+00:00,323.88,20233,76598,28138,56,8871,0
4020,2019-06-17 12:00:00+00:00,329.92,20273,77236,27879,56,8804,0
4021,2019-06-17 13:00:00+00:00,337.79,20172,77750,27777,56,8814,0
4022,2019-06-17 14:00:00+00:00,350,20186,78984,26959,58,8667,0
4023,2019-06-17 15:00:00+00:00,372.77,20332,82231,27567,60,8772,0
4024,2019-06-17 16:00:00+00:00,408.91,20343,86551,29541,63,8853,0
4025,2019-06-17 17:00:00+00:00,446.65,20364,89063,32806,64,9543,0
4026,2019-06-17 18:00:00+00:00,483.79,20407,90033,32813,64,9111,0
4027,2019-06-17 19:00:00+00:00,503.15,20365,89670,32929,67,8991,0
4028,2019-06-17 20:00:00+00:00,495.86,20340,88968,33275,70,8774,0
4029,2019-06-17 21:00:00+00:00,471.23,20407,85116,30215,73,8463,0
4030,2019-06-17 22:00:00+00:00,440.13,20328,78075,25730,76,8412,0
4031,2019-06-17 23:00:00+00:00,407.16,20381,68146,24985,78,8571,0
4032,2019-06-18 00:00:00+00:00,388.16,20303,61450,24093,80,8572,0
4033,2019-06-18 01:00:00+00:00,384.3,20409,58249,24675,82,8586,0
4034,2019-06-18 02:00:00+00:00,392.32,20392,58283,25123,84,8647,0
4035,2019-06-18 03:00:00+00:00,410.21,20357,61531,25488,84,8334,0
4036,2019-06-18 04:00:00+00:00,432.29,20406,70611,27022,84,8552,0
4037,2019-06-18 05:00:00+00:00,443.34,20449,81354,29487,81,8724,0
4038,2019-06-18 06:00:00+00:00,428.32,20515,84000,32064,77,8825,0
4039,2019-06-18 07:00:00+00:00,399.28,20463,84286,32044,72,8779,0
4040,2019-06-18 08:00:00+00:00,366.04,20370,83386,31281,68,8542,0
4041,2019-06-18 09:00:00+00:00,337.17,20330,80939,29224,65,8210,0
4042,2019-06-18 10:00:00+00:00,318.81,20249,78223,27631,62,8427,0
4043,2019-06-18 11:00:00+00:00,309.21,20151,74493,27854,59,8555,0
4044,2019-06-18 12:00:00+00:00,309.93,20131,73921,27650,56,8744,0
4045,2019-06-18 13:00:00+00:00,318.64,20087,74248,27888,56,9183,0
4046,2019-06-18 14:00:00+00:00,338.2,20081,76568,28313,56,9098,0
4047,2019-06-18 15:00:00+00:00,369.4,20100,82449,29703,56,8923,0
4048,2019-06-18 16:00:00+00:00,406.26,20187,85675,31486,56,9145,0
4049,2019-06-18 17:00:00+00:00,443.62,20183,86882,31792,57,9482,0
4050,2019-06-18 18:00:00+00:00,471.04,20215,86293,32248,60,9618,0
4051,2019-06-18 19:00:00+00:00,484.25,20180,85845,32980,65,9477,0
4052,2019-06-18 20:00:00+00:00,476.64,20222,85322,32259,71,9334,0
4053,2019-06-18 21:00:00+00:00,459.18,20259,82730,29925,75,8585,0
4054,2019-06-18 22:00:00+00:00,445.65,20260,78683,29033,72,8418,0
4055,2019-06-18 23:00:00+00:00,438.77,20228,74615,27492,70,8335,0
4056,2019-06-19 00:00:00+00:00,429.73,20180,69676,26469,70,8406,0
4057,2019-06-19 01:00:00+00:00,425.88,20190,67514,26103,72,8226,0
4058,2019-06-19 02:00:00+00:00,430.49,20166,67907,26506,73,8341,0
4059,2019-06-19 03:00:00+00:00,436.6,20208,69518,27012,76,8210,0
4060,2019-06-19 04:00:00+00:00,442.27,20231,76919,27485,76,8219,0
4061,2019-06-19 05:00:00+00:00,431.17,20387,80451,29796,76,8593,0
4062,2019-06-19 06:00:00+00:00,406.33,20395,80179,30888,73,9246,0
4063,2019-06-19 07:00:00+00:00,381.14,20384,80324,30904,72,8836,0
4064,2019-06-19 08:00:00+00:00,350.48,20286,79107,30841,69,8553,0
4065,2019-06-19 09:00:00+00:00,325.15,20221,77601,30512,65,8567,0
4066,2019-06-19 10:00:00+00:00,302.26,20055,73325,29123,61,8806,0
4067,2019-06-19 11:00:00+00:00,295.32,19955,71374,29548,60,8622,0
4068,2019-06-19 12:00:00+00:00,300.84,19817,71826,29419,56,8943,0
4069,2019-06-19 13:00:00+00:00,311.46,19711,72389,29173,56,8900,0
4070,2019-06-19 14:00:00+00:00,326.66,19735,73640,29628,56,8927,0
4071,2019-06-19 15:00:00+00:00,346.66,19826,76222,30027,56,8971,0
4072,2019-06-19 16:00:00+00:00,373.94,19848,78689,30517,56,9061,0
4073,2019-06-19 17:00:00+00:00,407.71,19903,79222,30961,56,9390,0
4074,2019-06-19 18:00:00+00:00,438.01,19954,79502,32121,57,9495,0
4075,2019-06-19 19:00:00+00:00,450.79,20023,79326,31587,62,9274,0
4076,2019-06-19 20:00:00+00:00,447.71,20119,79032,31069,67,8830,0
4077,2019-06-19 21:00:00+00:00,436.13,20110,76049,30176,72,8849,0
4078,2019-06-19 22:00:00+00:00,427.12,20104,70865,28494,75,8821,0
4079,2019-06-19 23:00:00+00:00,403.42,20152,61287,27235,76,8759,0
4080,2019-06-20 00:00:00+00:00,381.92,20104,56926,26115,71,8756,0
4081,2019-06-20 01:00:00+00:00,376.12,20227,56077,24352,71,8878,0
4082,2019-06-20 02:00:00+00:00,377.39,20203,55011,24479,72,8744,0
4083,2019-06-20 03:00:00+00:00,379.59,20250,54481,25646,76,9063,0
4084,2019-06-20 04:00:00+00:00,385.58,20315,55231,26405,76,8738,0
4085,2019-06-20 05:00:00+00:00,375.75,20391,59354,26228,78,8719,0
4086,2019-06-20 06:00:00+00:00,379.08,20459,66323,28349,76,8607,0
4087,2019-06-20 07:00:00+00:00,363.86,20468,66579,29956,74,8840,0
4088,2019-06-20 08:00:00+00:00,341.82,20483,66109,29469,70,8791,0
4089,2019-06-20 09:00:00+00:00,319.67,20424,63856,29055,68,8909,0
4090,2019-06-20 10:00:00+00:00,307.39,20396,62347,28946,68,9208,0
4091,2019-06-20 11:00:00+00:00,299.29,20272,59791,28904,64,8696,0
4092,2019-06-20 12:00:00+00:00,291.82,20213,57492,28245,63,8960,0
4093,2019-06-20 13:00:00+00:00,292.69,20287,54679,27305,63,9144,0
4094,2019-06-20 14:00:00+00:00,314.59,20355,57947,28423,62,8631,0
4095,2019-06-20 15:00:00+00:00,338.54,20351,61297,28794,65,8885,0
4096,2019-06-20 16:00:00+00:00,360.91,20431,62358,29245,66,8699,0
4097,2019-06-20 17:00:00+00:00,389.54,20503,63147,30403,64,8730,0
4098,2019-06-20 18:00:00+00:00,426.54,20566,65558,31279,64,8722,0
4099,2019-06-20 19:00:00+00:00,450.4,20538,66814,30880,66,8551,0
4100,2019-06-20 20:00:00+00:00,462,20506,67715,30553,68,8770,0
4101,2019-06-20 21:00:00+00:00,461.68,20403,66397,30017,68,8872,0
4102,2019-06-20 22:00:00+00:00,450.58,20417,62481,28597,68,8550,0
4103,2019-06-20 23:00:00+00:00,430.27,20358,54208,27492,68,8500,0
4104,2019-06-21 00:00:00+00:00,426.89,20345,51433,27588,68,8327,0
4105,2019-06-21 01:00:00+00:00,425.99,20405,50001,27520,71,8609,0
4106,2019-06-21 02:00:00+00:00,422.73,20420,50089,27481,72,8671,0
4107,2019-06-21 03:00:00+00:00,423.86,20456,51663,27850,72,8961,0
4108,2019-06-21 04:00:00+00:00,422.18,20533,55435,28195,72,8471,0
4109,2019-06-21 05:00:00+00:00,418.51,20566,61409,29197,69,9164,0
4110,2019-06-21 06:00:00+00:00,403.15,20585,63248,31040,67,9333,0
