,UTC time,carbon_intensity,biomass,coal,nat_gas,avg_nat_gas_production_forecast
409,2019-01-18 01:00:00+00:00,346.78,21393,87190,25047,0
410,2019-01-18 02:00:00+00:00,370.87,21438,92434,25545,0
411,2019-01-18 03:00:00+00:00,396.05,21625,99556,26990,0
412,2019-01-18 04:00:00+00:00,423.54,21667,108818,29095,0
413,2019-01-18 05:00:00+00:00,445.5,21487,118723,32769,0
414,2019-01-18 06:00:00+00:00,457.4,21392,125682,36177,0
415,2019-01-18 07:00:00+00:00,464.3,21378,128940,41333,0
416,2019-01-18 08:00:00+00:00,465.84,21571,128076,46272,0
417,2019-01-18 09:00:00+00:00,464.88,21616,128132,46683,0
418,2019-01-18 10:00:00+00:00,461.46,20973,128407,46551,0
419,2019-01-18 11:00:00+00:00,452.75,20982,128484,46250,0
420,2019-01-18 12:00:00+00:00,449.12,21033,128318,44784,0
421,2019-01-18 13:00:00+00:00,451.18,21865,128165,43666,0
422,2019-01-18 14:00:00+00:00,467.31,21764,127722,43778,0
423,2019-01-18 15:00:00+00:00,493.68,21837,128762,44776,0
424,2019-01-18 16:00:00+00:00,503.62,21831,129487,45867,0
425,2019-01-18 17:00:00+00:00,495.36,21941,129523,46459,0
426,2019-01-18 18:00:00+00:00,492.85,21924,129524,46073,0
427,2019-01-18 19:00:00+00:00,494.12,22151,129199,44258,0
428,2019-01-18 20:00:00+00:00,495.7,22166,129481,41029,0
429,2019-01-18 21:00:00+00:00,498.45,22144,129726,40676,0
430,2019-01-18 22:00:00+00:00,500.24,21995,128060,37142,0
431,2019-01-18 23:00:00+00:00,498.47,21949,124527,33918,0
432,2019-01-19 00:00:00+00:00,494.49,21859,120326,30376,0
433,2019-01-19 01:00:00+00:00,496.12,21772,119169,30636,0
434,2019-01-19 02:00:00+00:00,501.82,21853,119322,31502,0
435,2019-01-19 03:00:00+00:00,501.09,21971,117738,31811,0
436,2019-01-19 04:00:00+00:00,499.86,21934,117424,31852,0
437,2019-01-19 05:00:00+00:00,499.73,21783,117224,31752,0
438,2019-01-19 06:00:00+00:00,499.88,21805,118341,32387,0
439,2019-01-19 07:00:00+00:00,498.48,21830,120417,32294,0
440,2019-01-19 08:00:00+00:00,489.75,21897,121950,32424,0
441,2019-01-19 09:00:00+00:00,467.96,21954,122229,32316,0
442,2019-01-19 10:00:00+00:00,446.68,21842,121717,31681,0
443,2019-01-19 11:00:00+00:00,434.88,21939,120207,32099,0
444,2019-01-19 12:00:00+00:00,436.14,21897,119196,31539,0
445,2019-01-19 13:00:00+00:00,446.71,21871,118243,31448,0
446,2019-01-19 14:00:00+00:00,469.22,21784,117963,30938,0
447,2019-01-19 15:00:00+00:00,502.03,21818,120843,31687,0
448,2019-01-19 16:00:00+00:00,513.2,21775,122971,32359,0
449,2019-01-19 17:00:00+00:00,500.54,21755,122786,32582,0
450,2019-01-19 18:00:00+00:00,489.38,21832,122106,33234,0
451,2019-01-19 19:00:00+00:00,483.39,21980,121284,33178,0
452,2019-01-19 20:00:00+00:00,478.39,21966,118613,32892,0
453,2019-01-19 21:00:00+00:00,475.57,21924,115925,32038,0
454,2019-01-19 22:00:00+00:00,476.23,21937,114286,31725,0
455,2019-01-19 23:00:00+00:00,473.22,21925,109244,30577,0
456,2019-01-20 00:00:00+00:00,477.18,21763,106640,30182,0
457,2019-01-20 01:00:00+00:00,486.95,21731,107156,30599,0
458,2019-01-20 02:00:00+00:00,495.13,21858,107790,31812,0
459,2019-01-20 03:00:00+00:00,502.98,21841,108623,32076,0
460,2019-01-20 04:00:00+00:00,508.23,21765,108488,31933,0
461,2019-01-20 05:00:00+00:00,512.86,21803,108606,32271,0
462,2019-01-20 06:00:00+00:00,518.56,21577,111109,32210,0
463,2019-01-20 07:00:00+00:00,524.14,21811,114981,32335,0
464,2019-01-20 08:00:00+00:00,518.08,21323,116964,32637,0
465,2019-01-20 09:00:00+00:00,496.19,20979,117400,32666,0
466,2019-01-20 10:00:00+00:00,474.19,21675,118375,32953,0
467,2019-01-20 11:00:00+00:00,463.33,21972,118359,32666,0
468,2019-01-20 12:00:00+00:00,462.84,21981,118573,32109,0
469,2019-01-20 13:00:00+00:00,472.82,21969,119269,32578,0
470,2019-01-20 14:00:00+00:00,496.18,22038,120577,32569,0
471,2019-01-20 15:00:00+00:00,525.68,22021,121568,33045,0
472,2019-01-20 16:00:00+00:00,541.97,22039,123119,33387,0
473,2019-01-20 17:00:00+00:00,538.68,22042,124211,33625,0
474,2019-01-20 18:00:00+00:00,534.98,21997,125118,34312,0
475,2019-01-20 19:00:00+00:00,532.68,22086,125936,35037,0
476,2019-01-20 20:00:00+00:00,529.83,22153,125659,35690,0
477,2019-01-20 21:00:00+00:00,526.5,21913,125021,34917,0
478,2019-01-20 22:00:00+00:00,524.85,21941,125219,34325,0
479,2019-01-20 23:00:00+00:00,522.22,21874,124133,33166,0
480,2019-01-21 00:00:00+00:00,518.02,21845,122725,33122,0
481,2019-01-21 01:00:00+00:00,514.7,21749,123720,33743,0
482,2019-01-21 02:00:00+00:00,507.88,21798,123219,33629,0
483,2019-01-21 03:00:00+00:00,504.26,21785,123230,34003,0
484,2019-01-21 04:00:00+00:00,503.38,21838,124684,36268,0
485,2019-01-21 05:00:00+00:00,505.15,21718,128880,40164,0
486,2019-01-21 06:00:00+00:00,505.22,21694,130482,45679,0
487,2019-01-21 07:00:00+00:00,508.61,21747,131860,48667,0
488,2019-01-21 08:00:00+00:00,505.66,21796,132462,50533,0
489,2019-01-21 09:00:00+00:00,490.39,21770,132484,50967,0
490,2019-01-21 10:00:00+00:00,471.26,21738,131211,50885,0
491,2019-01-21 11:00:00+00:00,458.68,21740,131093,49329,0
492,2019-01-21 12:00:00+00:00,454.89,21812,131315,48419,0
493,2019-01-21 13:00:00+00:00,460.16,21841,131442,49044,0
494,2019-01-21 14:00:00+00:00,476.13,21886,131302,50041,0
495,2019-01-21 15:00:00+00:00,499.4,21837,130902,50697,0
496,2019-01-21 16:00:00+00:00,511.82,21834,130711,52667,0
497,2019-01-21 17:00:00+00:00,511.54,21937,130851,54289,0
498,2019-01-21 18:00:00+00:00,511.6,21927,131227,54619,0
499,2019-01-21 19:00:00+00:00,511.65,22029,130920,51377,0
500,2019-01-21 20:00:00+00:00,510.08,22087,129841,47790,0
501,2019-01-21 21:00:00+00:00,510.66,22081,129535,46735,0
502,2019-01-21 22:00:00+00:00,512.81,21947,129227,41956,0
503,2019-01-21 23:00:00+00:00,512.32,21836,129073,38322,0
504,2019-01-22 00:00:00+00:00,507.53,21855,128482,38910,0
505,2019-01-22 01:00:00+00:00,499.02,21814,126498,38569,0
506,2019-01-22 02:00:00+00:00,490.48,21910,126348,38205,0
507,2019-01-22 03:00:00+00:00,484.2,21917,126681,37649,0
508,2019-01-22 04:00:00+00:00,479.33,21854,126324,37520,0
509,2019-01-22 05:00:00+00:00,477.4,21744,127264,41068,0
510,2019-01-22 06:00:00+00:00,473.99,21617,127462,44997,0
511,2019-01-22 07:00:00+00:00,467.7,21527,127838,47291,0
512,2019-01-22 08:00:00+00:00,461.39,21641,128267,48136,0
513,2019-01-22 09:00:00+00:00,447.61,21595,127662,47827,0
514,2019-01-22 10:00:00+00:00,437.51,21676,127709,47705,0
515,2019-01-22 11:00:00+00:00,429.97,21717,127657,47570,0
516,2019-01-22 12:00:00+00:00,426.68,21784,127200,47001,0
517,2019-01-22 13:00:00+00:00,427.5,21759,126638,46065,0
518,2019-01-22 14:00:00+00:00,436.36,21793,127433,46370,0
519,2019-01-22 15:00:00+00:00,445.8,21841,127662,46973,0
520,2019-01-22 16:00:00+00:00,446.27,21758,127644,47961,0
521,2019-01-22 17:00:00+00:00,440.08,21771,127641,48590,0
522,2019-01-22 18:00:00+00:00,435.31,21855,128075,48229,0
523,2019-01-22 19:00:00+00:00,436.22,21848,127397,45132,0
524,2019-01-22 20:00:00+00:00,442.55,21866,127026,41992,0
525,2019-01-22 21:00:00+00:00,449.15,21780,126672,40081,0
526,2019-01-22 22:00:00+00:00,455.34,21970,126365,37858,0
527,2019-01-22 23:00:00+00:00,460.14,22025,124948,37083,0
528,2019-01-23 00:00:00+00:00,465.73,21845,124688,38437,0
529,2019-01-23 01:00:00+00:00,467.91,21679,123351,38783,0
530,2019-01-23 02:00:00+00:00,472.72,21737,123594,39503,0
531,2019-01-23 03:00:00+00:00,477.14,21901,123522,39903,0
532,2019-01-23 04:00:00+00:00,485.98,21844,125914,41007,0
533,2019-01-23 05:00:00+00:00,493.2,21797,129193,44624,0
534,2019-01-23 06:00:00+00:00,496.78,21928,129966,50266,0
535,2019-01-23 07:00:00+00:00,499.87,22148,130451,53230,0
536,2019-01-23 08:00:00+00:00,499.82,22220,129803,54052,0
537,2019-01-23 09:00:00+00:00,494.34,22279,129530,52762,0
538,2019-01-23 10:00:00+00:00,488.81,22277,129570,52102,0
539,2019-01-23 11:00:00+00:00,485.63,22236,129188,52395,0
540,2019-01-23 12:00:00+00:00,485.49,22269,128872,53660,0
541,2019-01-23 13:00:00+00:00,490.11,22308,128803,53559,0
542,2019-01-23 14:00:00+00:00,495.17,22279,128252,53565,0
543,2019-01-23 15:00:00+00:00,502.22,22137,128065,54263,0
544,2019-01-23 16:00:00+00:00,500.44,22313,127954,54061,0
545,2019-01-23 17:00:00+00:00,493.66,22373,127687,55065,0
546,2019-01-23 18:00:00+00:00,489.41,22312,127817,55206,0
547,2019-01-23 19:00:00+00:00,492.55,22406,127673,53709,0
548,2019-01-23 20:00:00+00:00,499.39,22390,127580,50829,0
549,2019-01-23 21:00:00+00:00,503.26,22379,126998,46196,0
550,2019-01-23 22:00:00+00:00,505.82,22404,126477,44495,0
551,2019-01-23 23:00:00+00:00,510.11,22443,125956,43568,0
552,2019-01-24 00:00:00+00:00,511.59,21710,124326,44601,0
553,2019-01-24 01:00:00+00:00,514.69,22079,122784,44381,0
554,2019-01-24 02:00:00+00:00,515.59,22237,122372,43777,0
555,2019-01-24 03:00:00+00:00,519.36,22236,123050,43179,0
556,2019-01-24 04:00:00+00:00,523.15,22295,123445,44046,0
557,2019-01-24 05:00:00+00:00,527.67,22240,125385,46014,0
558,2019-01-24 06:00:00+00:00,530.44,22253,127592,49155,0
559,2019-01-24 07:00:00+00:00,531.03,22377,127972,53500,0
560,2019-01-24 08:00:00+00:00,529.73,22376,128293,55357,0
561,2019-01-24 09:00:00+00:00,525.13,22320,128330,56269,0
562,2019-01-24 10:00:00+00:00,517.47,22265,128039,57394,0
563,2019-01-24 11:00:00+00:00,512.75,22203,126490,55973,0
564,2019-01-24 12:00:00+00:00,513.32,22227,126186,55455,0
565,2019-01-24 13:00:00+00:00,519.31,22424,126419,55861,0
566,2019-01-24 14:00:00+00:00,527.75,22277,126229,56104,0
567,2019-01-24 15:00:00+00:00,534.93,22196,126018,55836,0
568,2019-01-24 16:00:00+00:00,538.76,22283,126142,56321,0
569,2019-01-24 17:00:00+00:00,536.36,22371,126186,57093,0
570,2019-01-24 18:00:00+00:00,537.3,22354,126176,56828,0
571,2019-01-24 19:00:00+00:00,538.02,22558,125941,54709,0
572,2019-01-24 20:00:00+00:00,540.35,22587,125773,51008,0
573,2019-01-24 21:00:00+00:00,541.8,22609,125330,49954,0
574,2019-01-24 22:00:00+00:00,544.01,22595,124492,46835,0
575,2019-01-24 23:00:00+00:00,544.8,22626,124397,44138,0
576,2019-01-25 00:00:00+00:00,542.97,22526,123615,43506,0
577,2019-01-25 01:00:00+00:00,542.01,22527,122889,43669,0
578,2019-01-25 02:00:00+00:00,542.29,22576,122975,43639,0
579,2019-01-25 03:00:00+00:00,541.67,22549,122894,44182,0
580,2019-01-25 04:00:00+00:00,542.96,22522,123679,44497,0
581,2019-01-25 05:00:00+00:00,542.95,22498,124094,46584,0
582,2019-01-25 06:00:00+00:00,539.54,22529,124664,49286,0
583,2019-01-25 07:00:00+00:00,534.1,22384,125001,51808,0
584,2019-01-25 08:00:00+00:00,528.18,22128,124945,52457,0
585,2019-01-25 09:00:00+00:00,515.67,22036,124976,52891,0
586,2019-01-25 10:00:00+00:00,501.76,22099,125246,53018,0
587,2019-01-25 11:00:00+00:00,489.2,22144,125032,52005,0
588,2019-01-25 12:00:00+00:00,479.75,22179,124289,51875,0
589,2019-01-25 13:00:00+00:00,473.81,22160,124284,49958,0
590,2019-01-25 14:00:00+00:00,473.22,22094,124233,49676,0
591,2019-01-25 15:00:00+00:00,471.31,22152,123948,49695,0
592,2019-01-25 16:00:00+00:00,464.13,22174,123442,50105,0
593,2019-01-25 17:00:00+00:00,448.5,22229,122614,49984,0
594,2019-01-25 18:00:00+00:00,431.56,22218,119548,48790,0
595,2019-01-25 19:00:00+00:00,421.6,22273,116778,46762,0
596,2019-01-25 20:00:00+00:00,408.69,22335,112351,42610,0
597,2019-01-25 21:00:00+00:00,402.33,22194,108457,40359,0
598,2019-01-25 22:00:00+00:00,393.92,22139,103493,35452,0
599,2019-01-25 23:00:00+00:00,386.18,22121,98846,32007,0
600,2019-01-26 00:00:00+00:00,372.53,22099,93011,28063,0
601,2019-01-26 01:00:00+00:00,360.88,22087,88181,26694,0
602,2019-01-26 02:00:00+00:00,358.89,22031,87504,26683,0
603,2019-01-26 03:00:00+00:00,362.23,22013,88346,26698,0
604,2019-01-26 04:00:00+00:00,369.12,21996,89948,26529,0
605,2019-01-26 05:00:00+00:00,379.11,21985,92576,26217,0
606,2019-01-26 06:00:00+00:00,378.45,22066,94447,26844,0
607,2019-01-26 07:00:00+00:00,379.38,22171,96006,27791,0
608,2019-01-26 08:00:00+00:00,386.99,22224,100256,28838,0
609,2019-01-26 09:00:00+00:00,385.63,22175,101497,28864,0
610,2019-01-26 10:00:00+00:00,383.54,22131,101720,28846,0
611,2019-01-26 11:00:00+00:00,376.63,22153,101724,28386,0
612,2019-01-26 12:00:00+00:00,369.35,22212,99021,28403,0
613,2019-01-26 13:00:00+00:00,362.8,22260,95448,28118,0
614,2019-01-26 14:00:00+00:00,360.39,22271,92698,27216,0
615,2019-01-26 15:00:00+00:00,359.96,22277,91416,25284,0
616,2019-01-26 16:00:00+00:00,357.68,22231,92151,25293,0
617,2019-01-26 17:00:00+00:00,354.17,22329,92965,24979,0
618,2019-01-26 18:00:00+00:00,347.4,22304,92571,25180,0
619,2019-01-26 19:00:00+00:00,335.61,22248,89138,24643,0
620,2019-01-26 20:00:00+00:00,310.98,22215,78171,24453,0
621,2019-01-26 21:00:00+00:00,294.49,22271,71464,23098,0
622,2019-01-26 22:00:00+00:00,285.19,22240,68307,21799,0
623,2019-01-26 23:00:00+00:00,267.84,22223,61026,20634,0
624,2019-01-27 00:00:00+00:00,248.47,22093,53959,18490,0
625,2019-01-27 01:00:00+00:00,238.79,22070,50370,17941,0
626,2019-01-27 02:00:00+00:00,230.58,22162,47686,17262,0
627,2019-01-27 03:00:00+00:00,228.37,22211,47147,17653,0
628,2019-01-27 04:00:00+00:00,227.47,22118,47051,17717,0
629,2019-01-27 05:00:00+00:00,230.04,22028,47205,17704,0
630,2019-01-27 06:00:00+00:00,233.85,22042,47853,17852,0
631,2019-01-27 07:00:00+00:00,240.94,22175,50531,18421,0
632,2019-01-27 08:00:00+00:00,253.12,22173,55436,18822,0
633,2019-01-27 09:00:00+00:00,270.55,22172,63698,19820,0
634,2019-01-27 10:00:00+00:00,280.82,22218,68820,20328,0
635,2019-01-27 11:00:00+00:00,285.81,22286,71772,21176,0
636,2019-01-27 12:00:00+00:00,291.42,22260,73094,21896,0
637,2019-01-27 13:00:00+00:00,289.64,22193,69202,21218,0
638,2019-01-27 14:00:00+00:00,299,22267,67895,21666,0
639,2019-01-27 15:00:00+00:00,316.28,22265,70098,21951,0
640,2019-01-27 16:00:00+00:00,344.65,22311,80715,22713,0
641,2019-01-27 17:00:00+00:00,362.72,22324,91217,23588,0
642,2019-01-27 18:00:00+00:00,364.47,22177,95503,23679,0
643,2019-01-27 19:00:00+00:00,365.25,22204,96406,23630,0
644,2019-01-27 20:00:00+00:00,361.54,22161,94606,23457,0
645,2019-01-27 21:00:00+00:00,357.4,22160,91202,23128,0
646,2019-01-27 22:00:00+00:00,354.64,22129,89451,23159,0
647,2019-01-27 23:00:00+00:00,342.49,22121,81783,21344,0
648,2019-01-28 00:00:00+00:00,334.9,22096,76497,21511,0
649,2019-01-28 01:00:00+00:00,329.17,22070,74516,21253,0
650,2019-01-28 02:00:00+00:00,326.15,22026,72755,21453,0
651,2019-01-28 03:00:00+00:00,327.34,21988,71944,21921,0
652,2019-01-28 04:00:00+00:00,339.67,22020,74800,23088,0
653,2019-01-28 05:00:00+00:00,369.61,21937,89096,26281,0
654,2019-01-28 06:00:00+00:00,399.25,21990,108128,31809,0
655,2019-01-28 07:00:00+00:00,407.16,21976,112212,37862,0
656,2019-01-28 08:00:00+00:00,406.91,21983,116089,39848,0
657,2019-01-28 09:00:00+00:00,395.73,21952,116586,38493,0
658,2019-01-28 10:00:00+00:00,392.24,21565,118120,37345,0
659,2019-01-28 11:00:00+00:00,387.31,21412,118859,37321,0
660,2019-01-28 12:00:00+00:00,382.66,21339,119256,37838,0
661,2019-01-28 13:00:00+00:00,379.55,21268,116655,38306,0
662,2019-01-28 14:00:00+00:00,381.76,21853,116373,38429,0
663,2019-01-28 15:00:00+00:00,385.97,22169,116341,38316,0
664,2019-01-28 16:00:00+00:00,388.37,22139,117487,37640,0
665,2019-01-28 17:00:00+00:00,392.76,22125,118204,36950,0
666,2019-01-28 18:00:00+00:00,397.55,22151,118471,36888,0
667,2019-01-28 19:00:00+00:00,397.31,22137,118075,36575,0
668,2019-01-28 20:00:00+00:00,395.96,22132,113577,35687,0
669,2019-01-28 21:00:00+00:00,395.02,22153,110433,34572,0
670,2019-01-28 22:00:00+00:00,395.34,22059,108666,34084,0
671,2019-01-28 23:00:00+00:00,391.32,22037,106406,32319,0
672,2019-01-29 00:00:00+00:00,386.96,21943,103530,31099,0
673,2019-01-29 01:00:00+00:00,380.67,21903,101118,30818,0
674,2019-01-29 02:00:00+00:00,383.97,21891,101869,30762,0
675,2019-01-29 03:00:00+00:00,387.12,21848,102973,31903,0
676,2019-01-29 04:00:00+00:00,396.63,21893,107099,33404,0
677,2019-01-29 05:00:00+00:00,414.09,21851,113731,35331,0
678,2019-01-29 06:00:00+00:00,430.41,21779,120091,39926,0
679,2019-01-29 07:00:00+00:00,441.82,21827,123713,43941,0
680,2019-01-29 08:00:00+00:00,446.09,21860,125392,43958,0
681,2019-01-29 09:00:00+00:00,446.4,21957,124398,44250,0
682,2019-01-29 10:00:00+00:00,435.38,22176,123211,44654,0
683,2019-01-29 11:00:00+00:00,422.95,22178,120755,43350,0
684,2019-01-29 12:00:00+00:00,420.78,22062,120670,42564,0
685,2019-01-29 13:00:00+00:00,425.78,22004,120940,44839,0
686,2019-01-29 14:00:00+00:00,439.93,22009,121218,45592,0
687,2019-01-29 15:00:00+00:00,460.4,21903,121475,46161,0
688,2019-01-29 16:00:00+00:00,471.2,21917,121647,47241,0
689,2019-01-29 17:00:00+00:00,464.3,22005,122607,47400,0
690,2019-01-29 18:00:00+00:00,456.82,22027,123474,47737,0
691,2019-01-29 19:00:00+00:00,444.47,22000,123205,46009,0
692,2019-01-29 20:00:00+00:00,441.4,22071,123264,45067,0
693,2019-01-29 21:00:00+00:00,441.25,22064,122311,44435,0
694,2019-01-29 22:00:00+00:00,440.95,22083,121019,40704,0
695,2019-01-29 23:00:00+00:00,432.94,21560,115708,37478,0
696,2019-01-30 00:00:00+00:00,428.01,20674,112159,36562,0
697,2019-01-30 01:00:00+00:00,419.07,20678,107310,36757,0
698,2019-01-30 02:00:00+00:00,409.88,20687,103466,35632,0
699,2019-01-30 03:00:00+00:00,404.86,20640,102010,34884,0
700,2019-01-30 04:00:00+00:00,405.01,20676,104231,35609,0
701,2019-01-30 05:00:00+00:00,412.22,20700,111600,37253,0
702,2019-01-30 06:00:00+00:00,418.37,20590,119228,38680,0
703,2019-01-30 07:00:00+00:00,417.03,20671,120306,40408,0
704,2019-01-30 08:00:00+00:00,411.33,20835,119538,41123,0
705,2019-01-30 09:00:00+00:00,403.67,20898,118412,42087,0
706,2019-01-30 10:00:00+00:00,397.05,20867,119082,40753,0
707,2019-01-30 11:00:00+00:00,384.07,20900,117311,40186,0
708,2019-01-30 12:00:00+00:00,375.51,20912,115605,40702,0
709,2019-01-30 13:00:00+00:00,378.22,20909,115255,40830,0
710,2019-01-30 14:00:00+00:00,390.75,20909,117406,42248,0
711,2019-01-30 15:00:00+00:00,399.75,20950,118514,42655,0
712,2019-01-30 16:00:00+00:00,406.76,21043,119359,42968,0
713,2019-01-30 17:00:00+00:00,400.24,21064,117850,42783,0
714,2019-01-30 18:00:00+00:00,401.08,21117,117536,42507,0
715,2019-01-30 19:00:00+00:00,404.44,21146,117616,41772,0
716,2019-01-30 20:00:00+00:00,412.7,21150,117549,39675,0
717,2019-01-30 21:00:00+00:00,420.98,21146,116725,38460,0
718,2019-01-30 22:00:00+00:00,431.13,21077,117363,36920,0
719,2019-01-30 23:00:00+00:00,435.82,20948,115805,35939,0
720,2019-01-31 00:00:00+00:00,441.04,21127,114448,36945,0
721,2019-01-31 01:00:00+00:00,446.07,21673,112609,37019,0
722,2019-01-31 02:00:00+00:00,452.53,22158,113210,36723,0
723,2019-01-31 03:00:00+00:00,460.28,22280,115521,35614,0
724,2019-01-31 04:00:00+00:00,469.35,22329,118360,36156,0
725,2019-01-31 05:00:00+00:00,480.88,22251,124457,38313,0
726,2019-01-31 06:00:00+00:00,486.01,22209,128142,42645,0
727,2019-01-31 07:00:00+00:00,486.16,22405,129573,45831,0
728,2019-01-31 08:00:00+00:00,476.91,22540,130100,47983,0
729,2019-01-31 09:00:00+00:00,460.88,22479,130814,47301,0
730,2019-01-31 10:00:00+00:00,449.78,22480,130685,46064,0
731,2019-01-31 11:00:00+00:00,440.95,22548,129491,45962,0
732,2019-01-31 12:00:00+00:00,439.5,22490,129470,45083,0
733,2019-01-31 13:00:00+00:00,445.29,22467,129470,44172,0
734,2019-01-31 14:00:00+00:00,466.08,22560,129158,44300,0
735,2019-01-31 15:00:00+00:00,496.31,22604,130515,44939,0
736,2019-01-31 16:00:00+00:00,513.6,22644,130989,46379,0
737,2019-01-31 17:00:00+00:00,501.83,22686,130002,47907,0
738,2019-01-31 18:00:00+00:00,483.92,22731,129597,47675,0
739,2019-01-31 19:00:00+00:00,464.29,22666,129226,44410,0
740,2019-01-31 20:00:00+00:00,446.76,22600,126963,41463,0
741,2019-01-31 21:00:00+00:00,435.25,22427,124570,35286,0
742,2019-01-31 22:00:00+00:00,421.91,22352,118989,30313,0
743,2019-01-31 23:00:00+00:00,400.85,22393,110443,28516,0
744,2019-02-01 00:00:00+00:00,385.84,22256,103776,28222,0
745,2019-02-01 01:00:00+00:00,374.94,22232,98767,28255,0
746,2019-02-01 02:00:00+00:00,360.63,22257,93144,27710,0
747,2019-02-01 03:00:00+00:00,349.96,22285,87841,26733,0
748,2019-02-01 04:00:00+00:00,356.29,22357,91436,27880,0
749,2019-02-01 05:00:00+00:00,377.08,22310,103014,31078,0
750,2019-02-01 06:00:00+00:00,397.27,22265,115013,37215,0
751,2019-02-01 07:00:00+00:00,408.13,22310,118720,43354,0
752,2019-02-01 08:00:00+00:00,414.2,22474,119401,45677,0
753,2019-02-01 09:00:00+00:00,417.14,22460,119730,46736,0
754,2019-02-01 10:00:00+00:00,416.54,22458,119668,47333,0
755,2019-02-01 11:00:00+00:00,419.44,22427,118876,47860,0
756,2019-02-01 12:00:00+00:00,422.42,22362,117164,48023,0
757,2019-02-01 13:00:00+00:00,428.31,22320,116372,48065,0
758,2019-02-01 14:00:00+00:00,440.61,22334,117225,47891,0
759,2019-02-01 15:00:00+00:00,456.16,22720,117590,47679,0
760,2019-02-01 16:00:00+00:00,468.01,22732,118884,46514,0
761,2019-02-01 17:00:00+00:00,469.98,22845,119123,45672,0
762,2019-02-01 18:00:00+00:00,470.24,22780,117396,46252,0
763,2019-02-01 19:00:00+00:00,476.04,22698,118552,44885,0
764,2019-02-01 20:00:00+00:00,482.68,22639,117938,43595,0
765,2019-02-01 21:00:00+00:00,488.7,22679,117673,41131,0
766,2019-02-01 22:00:00+00:00,492.65,22630,116170,37526,0
767,2019-02-01 23:00:00+00:00,491.29,22543,111778,34870,0
768,2019-02-02 00:00:00+00:00,486.51,22406,106905,30991,0
769,2019-02-02 01:00:00+00:00,476.93,22443,100578,29814,0
770,2019-02-02 02:00:00+00:00,471.4,22472,95604,29647,0
771,2019-02-02 03:00:00+00:00,468.79,22530,93126,29329,0
772,2019-02-02 04:00:00+00:00,471.09,22551,93210,29649,0
773,2019-02-02 05:00:00+00:00,475.2,22546,94942,29794,0
774,2019-02-02 06:00:00+00:00,486.08,22511,101626,30163,0
775,2019-02-02 07:00:00+00:00,495.13,22547,108536,32228,0
776,2019-02-02 08:00:00+00:00,500.19,22602,113745,32509,0
777,2019-02-02 09:00:00+00:00,502.29,22574,116787,32617,0
778,2019-02-02 10:00:00+00:00,498.55,22565,117515,32860,0
779,2019-02-02 11:00:00+00:00,493.5,22580,117640,32501,0
780,2019-02-02 12:00:00+00:00,489.65,22645,116836,32883,0
781,2019-02-02 13:00:00+00:00,484.27,22694,114354,32438,0
782,2019-02-02 14:00:00+00:00,489.77,22710,114498,32567,0
783,2019-02-02 15:00:00+00:00,501.07,22756,115910,32691,0
784,2019-02-02 16:00:00+00:00,504.15,22777,116429,33026,0
